# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,8.7838e-09
2.0000e+01,1.6744e-08
3.0000e+01,2.3370e-08
4.0000e+01,2.8563e-08
5.0000e+01,3.2506e-08
6.0000e+01,3.5474e-08
7.0000e+01,3.7714e-08
8.0000e+01,3.9414e-08
9.0000e+01,4.0713e-08
1.0000e+02,4.1714e-08
1.1000e+02,4.2493e-08
1.2000e+02,4.3105e-08
1.3000e+02,4.3590e-08
1.4000e+02,4.3978e-08
1.5000e+02,4.4291e-08
1.6000e+02,4.4546e-08
1.7000e+02,4.4754e-08
1.8000e+02,4.4927e-08
1.9000e+02,4.5071e-08
2.0000e+02,4.5191e-08
2.1000e+02,4.5292e-08
2.2000e+02,4.5377e-08
2.3000e+02,4.5448e-08
2.4000e+02,4.5507e-08
2.5000e+02,4.5557e-08
2.6000e+02,4.5600e-08
2.7000e+02,4.5639e-08
2.8000e+02,4.5674e-08
2.9000e+02,4.5707e-08
3.0000e+02,4.5738e-08
3.1000e+02,4.5768e-08
3.2000e+02,4.5797e-08
3.3000e+02,4.5824e-08
3.4000e+02,4.5850e-08
3.5000e+02,4.5872e-08
3.6000e+02,4.5891e-08
3.7000e+02,4.5908e-08
3.8000e+02,4.5925e-08
3.9000e+02,4.5942e-08
4.0000e+02,4.5955e-08
4.1000e+02,4.5961e-08
4.2000e+02,4.5963e-08
4.3000e+02,4.5965e-08
4.4000e+02,4.5968e-08
4.5000e+02,4.5974e-08
4.6000e+02,4.5980e-08
4.7000e+02,4.5984e-08
4.8000e+02,4.5985e-08
4.9000e+02,4.5985e-08
5.0000e+02,4.5984e-08
5.1000e+02,4.5983e-08
5.2000e+02,4.5982e-08
5.3000e+02,4.5982e-08
5.4000e+02,4.5981e-08
5.5000e+02,4.5980e-08
5.6000e+02,4.5978e-08
5.7000e+02,4.5976e-08
5.8000e+02,4.5974e-08
5.9000e+02,4.5972e-08
6.0000e+02,4.5972e-08
6.1000e+02,4.5973e-08
6.2000e+02,4.5975e-08
6.3000e+02,4.5974e-08
6.4000e+02,4.5968e-08
6.5000e+02,4.5956e-08
6.6000e+02,4.5939e-08
6.7000e+02,4.5918e-08
6.8000e+02,4.5897e-08
6.9000e+02,4.5879e-08
7.0000e+02,4.5864e-08
7.1000e+02,4.5852e-08
7.2000e+02,4.5847e-08
7.3000e+02,4.5851e-08
7.4000e+02,4.5868e-08
7.5000e+02,4.5892e-08
7.6000e+02,4.5916e-08
7.7000e+02,4.5930e-08
7.8000e+02,4.5931e-08
7.9000e+02,4.5925e-08
8.0000e+02,4.5923e-08
8.1000e+02,4.5934e-08
8.2000e+02,4.5962e-08
8.3000e+02,4.6004e-08
8.4000e+02,4.6046e-08
8.5000e+02,4.6078e-08
8.6000e+02,4.6092e-08
8.7000e+02,4.6085e-08
8.8000e+02,4.6060e-08
8.9000e+02,4.6023e-08
9.0000e+02,4.5979e-08
9.1000e+02,4.5933e-08
9.2000e+02,4.5893e-08
9.3000e+02,4.5868e-08
9.4000e+02,4.5863e-08
9.5000e+02,4.5874e-08
9.6000e+02,4.5892e-08
9.7000e+02,4.5908e-08
9.8000e+02,4.5908e-08
9.9000e+02,4.5886e-08
1.0000e+03,4.5832e-08
1.0100e+03,4.5746e-08
1.0200e+03,4.5633e-08
1.0300e+03,4.5512e-08
1.0400e+03,4.5408e-08
1.0500e+03,4.5339e-08
1.0600e+03,4.5313e-08
1.0700e+03,4.5324e-08
1.0800e+03,4.5365e-08
1.0900e+03,4.5432e-08
1.1000e+03,4.5520e-08
1.1100e+03,4.5615e-08
1.1200e+03,4.5700e-08
1.1300e+03,4.5755e-08
1.1400e+03,4.5777e-08
1.1500e+03,4.5770e-08
1.1600e+03,4.5751e-08
1.1700e+03,4.5730e-08
1.1800e+03,4.5712e-08
1.1900e+03,4.5693e-08
1.2000e+03,4.5663e-08
1.2100e+03,4.5622e-08
1.2200e+03,4.5578e-08
1.2300e+03,4.5547e-08
1.2400e+03,4.5545e-08
1.2500e+03,4.5575e-08
1.2600e+03,4.5625e-08
1.2700e+03,4.5676e-08
1.2800e+03,4.5711e-08
1.2900e+03,4.5722e-08
1.3000e+03,4.5716e-08
1.3100e+03,4.5704e-08
1.3200e+03,4.5698e-08
1.3300e+03,4.5704e-08
1.3400e+03,4.5725e-08
1.3500e+03,4.5763e-08
1.3600e+03,4.5813e-08
1.3700e+03,4.5863e-08
1.3800e+03,4.5899e-08
1.3900e+03,4.5912e-08
1.4000e+03,4.5901e-08
1.4100e+03,4.5875e-08
1.4200e+03,4.5842e-08
1.4300e+03,4.5813e-08
1.4400e+03,4.5793e-08
1.4500e+03,4.5783e-08
1.4600e+03,4.5782e-08
1.4700e+03,4.5785e-08
1.4800e+03,4.5787e-08
1.4900e+03,4.5788e-08
1.5000e+03,4.5788e-08
1.5100e+03,4.5787e-08
1.5200e+03,4.5787e-08
1.5300e+03,4.5785e-08
1.5400e+03,4.5782e-08
1.5500e+03,4.5779e-08
1.5600e+03,4.5777e-08
1.5700e+03,4.5775e-08
1.5800e+03,4.5772e-08
1.5900e+03,4.5762e-08
1.6000e+03,4.5744e-08
1.6100e+03,4.5722e-08
1.6200e+03,4.5702e-08
1.6300e+03,4.5694e-08
1.6400e+03,4.5703e-08
1.6500e+03,4.5723e-08
1.6600e+03,4.5747e-08
1.6700e+03,4.5763e-08
1.6800e+03,4.5763e-08
1.6900e+03,4.5745e-08
1.7000e+03,4.5714e-08
1.7100e+03,4.5680e-08
1.7200e+03,4.5655e-08
1.7300e+03,4.5648e-08
1.7400e+03,4.5658e-08
1.7500e+03,4.5678e-08
1.7600e+03,4.5699e-08
1.7700e+03,4.5714e-08
1.7800e+03,4.5719e-08
1.7900e+03,4.5715e-08
1.8000e+03,4.5704e-08
1.8100e+03,4.5691e-08
1.8200e+03,4.5682e-08
1.8300e+03,4.5680e-08
1.8400e+03,4.5682e-08
1.8500e+03,4.5687e-08
1.8600e+03,4.5691e-08
1.8700e+03,4.5692e-08
1.8800e+03,4.5689e-08
1.8900e+03,4.5684e-08
1.9000e+03,4.5678e-08
1.9100e+03,4.5673e-08
1.9200e+03,4.5674e-08
1.9300e+03,4.5682e-08
1.9400e+03,4.5699e-08
1.9500e+03,4.5721e-08
1.9600e+03,4.5737e-08
1.9700e+03,4.5736e-08
1.9800e+03,4.5712e-08
1.9900e+03,4.5667e-08
2.0000e+03,4.5615e-08
2.0100e+03,4.5572e-08
2.0200e+03,4.5552e-08
2.0300e+03,4.5552e-08
2.0400e+03,4.5558e-08
2.0500e+03,4.5551e-08
2.0600e+03,4.5523e-08
2.0700e+03,4.5480e-08
2.0800e+03,4.5437e-08
2.0900e+03,4.5400e-08
2.1000e+03,4.5369e-08
2.1100e+03,4.5342e-08
2.1200e+03,4.5314e-08
2.1300e+03,4.5284e-08
2.1400e+03,4.5256e-08
2.1500e+03,4.5239e-08
2.1600e+03,4.5245e-08
2.1700e+03,4.5278e-08
2.1800e+03,4.5337e-08
2.1900e+03,4.5420e-08
2.2000e+03,4.5518e-08
2.2100e+03,4.5622e-08
2.2200e+03,4.5713e-08
2.2300e+03,4.5773e-08
2.2400e+03,4.5792e-08
2.2500e+03,4.5775e-08
2.2600e+03,4.5734e-08
2.2700e+03,4.5681e-08
2.2800e+03,4.5627e-08
2.2900e+03,4.5577e-08
2.3000e+03,4.5536e-08
2.3100e+03,4.5511e-08
2.3200e+03,4.5501e-08
2.3300e+03,4.5503e-08
2.3400e+03,4.5515e-08
2.3500e+03,4.5530e-08
2.3600e+03,4.5540e-08
2.3700e+03,4.5542e-08
2.3800e+03,4.5537e-08
2.3900e+03,4.5532e-08
2.4000e+03,4.5531e-08
2.4100e+03,4.5537e-08
2.4200e+03,4.5548e-08
2.4300e+03,4.5558e-08
2.4400e+03,4.5560e-08
2.4500e+03,4.5554e-08
2.4600e+03,4.5541e-08
2.4700e+03,4.5527e-08
2.4800e+03,4.5519e-08
2.4900e+03,4.5520e-08
2.5000e+03,4.5528e-08
2.5100e+03,4.5540e-08
2.5200e+03,4.5549e-08
2.5300e+03,4.5555e-08
2.5400e+03,4.5557e-08
2.5500e+03,4.5555e-08
2.5600e+03,4.5550e-08
2.5700e+03,4.5542e-08
2.5800e+03,4.5532e-08
2.5900e+03,4.5524e-08
2.6000e+03,4.5520e-08
2.6100e+03,4.5520e-08
2.6200e+03,4.5522e-08
2.6300e+03,4.5521e-08
2.6400e+03,4.5514e-08
2.6500e+03,4.5501e-08
2.6600e+03,4.5485e-08
2.6700e+03,4.5473e-08
2.6800e+03,4.5468e-08
2.6900e+03,4.5471e-08
2.7000e+03,4.5480e-08
2.7100e+03,4.5491e-08
2.7200e+03,4.5503e-08
2.7300e+03,4.5520e-08
2.7400e+03,4.5543e-08
2.7500e+03,4.5568e-08
2.7600e+03,4.5583e-08
2.7700e+03,4.5580e-08
2.7800e+03,4.5553e-08
2.7900e+03,4.5511e-08
2.8000e+03,4.5469e-08
2.8100e+03,4.5442e-08
2.8200e+03,4.5435e-08
2.8300e+03,4.5441e-08
2.8400e+03,4.5447e-08
2.8500e+03,4.5441e-08
2.8600e+03,4.5416e-08
2.8700e+03,4.5369e-08
2.8800e+03,4.5304e-08
2.8900e+03,4.5239e-08
2.9000e+03,4.5198e-08
2.9100e+03,4.5206e-08
2.9200e+03,4.5271e-08
2.9300e+03,4.5383e-08
2.9400e+03,4.5521e-08
2.9500e+03,4.5656e-08
2.9600e+03,4.5756e-08
2.9700e+03,4.5797e-08
2.9800e+03,4.5774e-08
2.9900e+03,4.5705e-08
3.0000e+03,4.5625e-08
3.0100e+03,4.5565e-08
3.0200e+03,4.5542e-08
3.0300e+03,4.5556e-08
3.0400e+03,4.5592e-08
3.0500e+03,4.5629e-08
3.0600e+03,4.5651e-08
3.0700e+03,4.5651e-08
3.0800e+03,4.5631e-08
3.0900e+03,4.5600e-08
3.1000e+03,4.5564e-08
3.1100e+03,4.5523e-08
3.1200e+03,4.5477e-08
3.1300e+03,4.5428e-08
3.1400e+03,4.5379e-08
3.1500e+03,4.5338e-08
3.1600e+03,4.5311e-08
3.1700e+03,4.5307e-08
3.1800e+03,4.5329e-08
3.1900e+03,4.5380e-08
3.2000e+03,4.5450e-08
3.2100e+03,4.5523e-08
3.2200e+03,4.5580e-08
3.2300e+03,4.5608e-08
3.2400e+03,4.5603e-08
3.2500e+03,4.5565e-08
3.2600e+03,4.5503e-08
3.2700e+03,4.5433e-08
3.2800e+03,4.5372e-08
3.2900e+03,4.5338e-08
3.3000e+03,4.5337e-08
3.3100e+03,4.5366e-08
3.3200e+03,4.5413e-08
3.3300e+03,4.5465e-08
3.3400e+03,4.5509e-08
3.3500e+03,4.5540e-08
3.3600e+03,4.5555e-08
3.3700e+03,4.5557e-08
3.3800e+03,4.5551e-08
3.3900e+03,4.5539e-08
3.4000e+03,4.5519e-08
3.4100e+03,4.5493e-08
3.4200e+03,4.5464e-08
3.4300e+03,4.5441e-08
3.4400e+03,4.5436e-08
3.4500e+03,4.5457e-08
3.4600e+03,4.5504e-08
3.4700e+03,4.5567e-08
3.4800e+03,4.5633e-08
3.4900e+03,4.5687e-08
3.5000e+03,4.5719e-08
3.5100e+03,4.5728e-08
3.5200e+03,4.5718e-08
3.5300e+03,4.5695e-08
3.5400e+03,4.5664e-08
3.5500e+03,4.5630e-08
3.5600e+03,4.5598e-08
3.5700e+03,4.5574e-08
3.5800e+03,4.5561e-08
3.5900e+03,4.5559e-08
3.6000e+03,4.5563e-08
3.6100e+03,4.5568e-08
3.6200e+03,4.5567e-08
3.6300e+03,4.5559e-08
3.6400e+03,4.5544e-08
3.6500e+03,4.5524e-08
3.6600e+03,4.5503e-08
3.6700e+03,4.5486e-08
3.6800e+03,4.5473e-08
3.6900e+03,4.5460e-08
3.7000e+03,4.5439e-08
3.7100e+03,4.5400e-08
3.7200e+03,4.5347e-08
3.7300e+03,4.5298e-08
3.7400e+03,4.5280e-08
3.7500e+03,4.5317e-08
3.7600e+03,4.5417e-08
3.7700e+03,4.5563e-08
3.7800e+03,4.5725e-08
3.7900e+03,4.5867e-08
3.8000e+03,4.5955e-08
3.8100e+03,4.5974e-08
