# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,8.2420e-07
2.0000e+01,1.4096e-06
3.0000e+01,1.7157e-06
4.0000e+01,1.8476e-06
5.0000e+01,1.9090e-06
6.0000e+01,1.9474e-06
7.0000e+01,1.9747e-06
8.0000e+01,1.9933e-06
9.0000e+01,2.0056e-06
1.0000e+02,2.0139e-06
1.1000e+02,2.0198e-06
1.2000e+02,2.0240e-06
1.3000e+02,2.0272e-06
1.4000e+02,2.0296e-06
1.5000e+02,2.0315e-06
1.6000e+02,2.0329e-06
1.7000e+02,2.0340e-06
1.8000e+02,2.0349e-06
1.9000e+02,2.0356e-06
2.0000e+02,2.0362e-06
2.1000e+02,2.0368e-06
2.2000e+02,2.0372e-06
2.3000e+02,2.0376e-06
2.4000e+02,2.0379e-06
2.5000e+02,2.0380e-06
2.6000e+02,2.0382e-06
2.7000e+02,2.0382e-06
2.8000e+02,2.0383e-06
2.9000e+02,2.0384e-06
3.0000e+02,2.0386e-06
3.1000e+02,2.0387e-06
3.2000e+02,2.0386e-06
3.3000e+02,2.0385e-06
3.4000e+02,2.0386e-06
3.5000e+02,2.0387e-06
3.6000e+02,2.0380e-06
3.7000e+02,2.0368e-06
3.8000e+02,2.0359e-06
3.9000e+02,2.0358e-06
4.0000e+02,2.0361e-06
4.1000e+02,2.0360e-06
4.2000e+02,2.0353e-06
4.3000e+02,2.0346e-06
4.4000e+02,2.0341e-06
4.5000e+02,2.0343e-06
4.6000e+02,2.0348e-06
4.7000e+02,2.0353e-06
4.8000e+02,2.0356e-06
4.9000e+02,2.0355e-06
5.0000e+02,2.0354e-06
5.1000e+02,2.0352e-06
5.2000e+02,2.0352e-06
5.3000e+02,2.0352e-06
5.4000e+02,2.0352e-06
5.5000e+02,2.0352e-06
5.6000e+02,2.0350e-06
5.7000e+02,2.0346e-06
5.8000e+02,2.0341e-06
5.9000e+02,2.0333e-06
6.0000e+02,2.0323e-06
6.1000e+02,2.0315e-06
6.2000e+02,2.0317e-06
6.3000e+02,2.0331e-06
6.4000e+02,2.0340e-06
6.5000e+02,2.0327e-06
6.6000e+02,2.0295e-06
6.7000e+02,2.0272e-06
6.8000e+02,2.0280e-06
6.9000e+02,2.0314e-06
7.0000e+02,2.0335e-06
7.1000e+02,2.0316e-06
7.2000e+02,2.0271e-06
7.3000e+02,2.0237e-06
7.4000e+02,2.0240e-06
7.5000e+02,2.0271e-06
7.6000e+02,2.0301e-06
7.7000e+02,2.0307e-06
7.8000e+02,2.0288e-06
7.9000e+02,2.0255e-06
8.0000e+02,2.0223e-06
8.1000e+02,2.0206e-06
8.2000e+02,2.0213e-06
8.3000e+02,2.0240e-06
8.4000e+02,2.0271e-06
8.5000e+02,2.0294e-06
8.6000e+02,2.0299e-06
8.7000e+02,2.0286e-06
8.8000e+02,2.0270e-06
8.9000e+02,2.0262e-06
9.0000e+02,2.0252e-06
9.1000e+02,2.0221e-06
9.2000e+02,2.0176e-06
9.3000e+02,2.0148e-06
9.4000e+02,2.0157e-06
9.5000e+02,2.0186e-06
9.6000e+02,2.0211e-06
9.7000e+02,2.0224e-06
9.8000e+02,2.0230e-06
9.9000e+02,2.0235e-06
1.0000e+03,2.0236e-06
1.0100e+03,2.0222e-06
1.0200e+03,2.0176e-06
1.0300e+03,2.0105e-06
1.0400e+03,2.0057e-06
1.0500e+03,2.0066e-06
