# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,1.7539e-06
2.0000e+01,3.4518e-06
3.0000e+01,5.0449e-06
4.0000e+01,6.4969e-06
5.0000e+01,7.7860e-06
6.0000e+01,8.9047e-06
7.0000e+01,9.8567e-06
8.0000e+01,1.0654e-05
9.0000e+01,1.1312e-05
1.0000e+02,1.1849e-05
1.1000e+02,1.2285e-05
1.2000e+02,1.2635e-05
1.3000e+02,1.2916e-05
1.4000e+02,1.3141e-05
1.5000e+02,1.3321e-05
1.6000e+02,1.3465e-05
1.7000e+02,1.3581e-05
1.8000e+02,1.3674e-05
1.9000e+02,1.3750e-05
2.0000e+02,1.3811e-05
2.1000e+02,1.3862e-05
2.2000e+02,1.3905e-05
2.3000e+02,1.3940e-05
2.4000e+02,1.3970e-05
2.5000e+02,1.3995e-05
2.6000e+02,1.4017e-05
2.7000e+02,1.4036e-05
2.8000e+02,1.4053e-05
2.9000e+02,1.4067e-05
3.0000e+02,1.4081e-05
3.1000e+02,1.4093e-05
3.2000e+02,1.4104e-05
3.3000e+02,1.4113e-05
3.4000e+02,1.4123e-05
3.5000e+02,1.4131e-05
3.6000e+02,1.4139e-05
3.7000e+02,1.4146e-05
3.8000e+02,1.4152e-05
3.9000e+02,1.4158e-05
4.0000e+02,1.4163e-05
4.1000e+02,1.4168e-05
4.2000e+02,1.4172e-05
4.3000e+02,1.4175e-05
4.4000e+02,1.4178e-05
4.5000e+02,1.4180e-05
4.6000e+02,1.4182e-05
4.7000e+02,1.4184e-05
4.8000e+02,1.4185e-05
4.9000e+02,1.4185e-05
5.0000e+02,1.4186e-05
5.1000e+02,1.4186e-05
5.2000e+02,1.4186e-05
5.3000e+02,1.4186e-05
5.4000e+02,1.4185e-05
5.5000e+02,1.4185e-05
5.6000e+02,1.4184e-05
5.7000e+02,1.4184e-05
5.8000e+02,1.4183e-05
5.9000e+02,1.4183e-05
6.0000e+02,1.4183e-05
6.1000e+02,1.4182e-05
6.2000e+02,1.4181e-05
6.3000e+02,1.4180e-05
6.4000e+02,1.4178e-05
6.5000e+02,1.4174e-05
6.6000e+02,1.4170e-05
6.7000e+02,1.4164e-05
6.8000e+02,1.4157e-05
6.9000e+02,1.4148e-05
7.0000e+02,1.4137e-05
7.1000e+02,1.4125e-05
7.2000e+02,1.4112e-05
7.3000e+02,1.4098e-05
7.4000e+02,1.4084e-05
7.5000e+02,1.4069e-05
7.6000e+02,1.4055e-05
7.7000e+02,1.4042e-05
7.8000e+02,1.4029e-05
7.9000e+02,1.4018e-05
8.0000e+02,1.4007e-05
8.1000e+02,1.3997e-05
8.2000e+02,1.3986e-05
8.3000e+02,1.3976e-05
8.4000e+02,1.3966e-05
8.5000e+02,1.3955e-05
8.6000e+02,1.3943e-05
8.7000e+02,1.3931e-05
8.8000e+02,1.3917e-05
8.9000e+02,1.3902e-05
9.0000e+02,1.3884e-05
9.1000e+02,1.3863e-05
9.2000e+02,1.3839e-05
9.3000e+02,1.3810e-05
9.4000e+02,1.3776e-05
9.5000e+02,1.3738e-05
9.6000e+02,1.3697e-05
9.7000e+02,1.3653e-05
9.8000e+02,1.3609e-05
9.9000e+02,1.3565e-05
1.0000e+03,1.3523e-05
1.0100e+03,1.3483e-05
1.0200e+03,1.3445e-05
1.0300e+03,1.3409e-05
1.0400e+03,1.3373e-05
1.0500e+03,1.3337e-05
1.0600e+03,1.3299e-05
1.0700e+03,1.3259e-05
1.0800e+03,1.3217e-05
1.0900e+03,1.3173e-05
1.1000e+03,1.3129e-05
1.1100e+03,1.3088e-05
1.1200e+03,1.3050e-05
1.1300e+03,1.3019e-05
1.1400e+03,1.2995e-05
1.1500e+03,1.2978e-05
1.1600e+03,1.2971e-05
1.1700e+03,1.2970e-05
1.1800e+03,1.2977e-05
1.1900e+03,1.2988e-05
1.2000e+03,1.3003e-05
1.2100e+03,1.3020e-05
1.2200e+03,1.3037e-05
1.2300e+03,1.3053e-05
1.2400e+03,1.3066e-05
1.2500e+03,1.3076e-05
1.2600e+03,1.3082e-05
1.2700e+03,1.3085e-05
1.2800e+03,1.3084e-05
1.2900e+03,1.3082e-05
1.3000e+03,1.3077e-05
1.3100e+03,1.3072e-05
1.3200e+03,1.3066e-05
1.3300e+03,1.3061e-05
1.3400e+03,1.3055e-05
1.3500e+03,1.3050e-05
1.3600e+03,1.3046e-05
1.3700e+03,1.3042e-05
1.3800e+03,1.3040e-05
1.3900e+03,1.3039e-05
1.4000e+03,1.3039e-05
1.4100e+03,1.3041e-05
1.4200e+03,1.3044e-05
1.4300e+03,1.3047e-05
1.4400e+03,1.3050e-05
1.4500e+03,1.3053e-05
1.4600e+03,1.3056e-05
1.4700e+03,1.3057e-05
1.4800e+03,1.3058e-05
1.4900e+03,1.3058e-05
1.5000e+03,1.3057e-05
1.5100e+03,1.3057e-05
1.5200e+03,1.3056e-05
1.5300e+03,1.3055e-05
1.5400e+03,1.3054e-05
1.5500e+03,1.3054e-05
1.5600e+03,1.3054e-05
1.5700e+03,1.3054e-05
1.5800e+03,1.3054e-05
1.5900e+03,1.3053e-05
1.6000e+03,1.3053e-05
1.6100e+03,1.3052e-05
1.6200e+03,1.3051e-05
1.6300e+03,1.3049e-05
1.6400e+03,1.3047e-05
1.6500e+03,1.3043e-05
1.6600e+03,1.3039e-05
1.6700e+03,1.3033e-05
1.6800e+03,1.3027e-05
1.6900e+03,1.3020e-05
1.7000e+03,1.3012e-05
1.7100e+03,1.3003e-05
1.7200e+03,1.2995e-05
1.7300e+03,1.2986e-05
1.7400e+03,1.2978e-05
1.7500e+03,1.2969e-05
1.7600e+03,1.2962e-05
1.7700e+03,1.2955e-05
1.7800e+03,1.2948e-05
1.7900e+03,1.2942e-05
1.8000e+03,1.2935e-05
1.8100e+03,1.2928e-05
1.8200e+03,1.2920e-05
1.8300e+03,1.2912e-05
1.8400e+03,1.2904e-05
1.8500e+03,1.2896e-05
1.8600e+03,1.2888e-05
1.8700e+03,1.2881e-05
1.8800e+03,1.2875e-05
1.8900e+03,1.2869e-05
1.9000e+03,1.2864e-05
1.9100e+03,1.2860e-05
1.9200e+03,1.2855e-05
1.9300e+03,1.2850e-05
1.9400e+03,1.2845e-05
1.9500e+03,1.2840e-05
1.9600e+03,1.2834e-05
1.9700e+03,1.2829e-05
1.9800e+03,1.2824e-05
1.9900e+03,1.2819e-05
2.0000e+03,1.2815e-05
2.0100e+03,1.2811e-05
2.0200e+03,1.2807e-05
2.0300e+03,1.2803e-05
2.0400e+03,1.2798e-05
2.0500e+03,1.2791e-05
2.0600e+03,1.2782e-05
2.0700e+03,1.2770e-05
2.0800e+03,1.2755e-05
2.0900e+03,1.2737e-05
2.1000e+03,1.2715e-05
2.1100e+03,1.2689e-05
2.1200e+03,1.2659e-05
2.1300e+03,1.2626e-05
2.1400e+03,1.2588e-05
2.1500e+03,1.2546e-05
2.1600e+03,1.2501e-05
2.1700e+03,1.2452e-05
2.1800e+03,1.2403e-05
2.1900e+03,1.2353e-05
2.2000e+03,1.2305e-05
2.2100e+03,1.2259e-05
2.2200e+03,1.2218e-05
2.2300e+03,1.2183e-05
2.2400e+03,1.2155e-05
2.2500e+03,1.2134e-05
2.2600e+03,1.2121e-05
2.2700e+03,1.2115e-05
2.2800e+03,1.2115e-05
2.2900e+03,1.2121e-05
2.3000e+03,1.2131e-05
2.3100e+03,1.2144e-05
2.3200e+03,1.2157e-05
2.3300e+03,1.2170e-05
2.3400e+03,1.2181e-05
2.3500e+03,1.2189e-05
2.3600e+03,1.2195e-05
2.3700e+03,1.2198e-05
2.3800e+03,1.2199e-05
2.3900e+03,1.2199e-05
2.4000e+03,1.2198e-05
2.4100e+03,1.2196e-05
2.4200e+03,1.2194e-05
2.4300e+03,1.2193e-05
2.4400e+03,1.2192e-05
2.4500e+03,1.2192e-05
2.4600e+03,1.2192e-05
2.4700e+03,1.2192e-05
2.4800e+03,1.2192e-05
2.4900e+03,1.2191e-05
2.5000e+03,1.2190e-05
2.5100e+03,1.2188e-05
2.5200e+03,1.2187e-05
2.5300e+03,1.2185e-05
2.5400e+03,1.2182e-05
2.5500e+03,1.2180e-05
2.5600e+03,1.2179e-05
2.5700e+03,1.2177e-05
2.5800e+03,1.2176e-05
2.5900e+03,1.2176e-05
2.6000e+03,1.2176e-05
2.6100e+03,1.2176e-05
2.6200e+03,1.2176e-05
2.6300e+03,1.2176e-05
2.6400e+03,1.2176e-05
2.6500e+03,1.2176e-05
2.6600e+03,1.2175e-05
2.6700e+03,1.2174e-05
2.6800e+03,1.2171e-05
2.6900e+03,1.2168e-05
2.7000e+03,1.2165e-05
2.7100e+03,1.2161e-05
2.7200e+03,1.2156e-05
2.7300e+03,1.2151e-05
2.7400e+03,1.2147e-05
2.7500e+03,1.2143e-05
2.7600e+03,1.2140e-05
2.7700e+03,1.2139e-05
2.7800e+03,1.2139e-05
2.7900e+03,1.2140e-05
2.8000e+03,1.2141e-05
2.8100e+03,1.2143e-05
2.8200e+03,1.2144e-05
2.8300e+03,1.2144e-05
2.8400e+03,1.2142e-05
2.8500e+03,1.2137e-05
2.8600e+03,1.2130e-05
2.8700e+03,1.2120e-05
2.8800e+03,1.2106e-05
2.8900e+03,1.2088e-05
2.9000e+03,1.2067e-05
2.9100e+03,1.2041e-05
2.9200e+03,1.2012e-05
2.9300e+03,1.1980e-05
2.9400e+03,1.1946e-05
2.9500e+03,1.1910e-05
2.9600e+03,1.1873e-05
2.9700e+03,1.1837e-05
2.9800e+03,1.1801e-05
2.9900e+03,1.1766e-05
3.0000e+03,1.1733e-05
3.0100e+03,1.1702e-05
3.0200e+03,1.1674e-05
3.0300e+03,1.1648e-05
3.0400e+03,1.1627e-05
3.0500e+03,1.1609e-05
3.0600e+03,1.1596e-05
3.0700e+03,1.1585e-05
3.0800e+03,1.1577e-05
3.0900e+03,1.1571e-05
3.1000e+03,1.1564e-05
3.1100e+03,1.1557e-05
3.1200e+03,1.1550e-05
3.1300e+03,1.1542e-05
3.1400e+03,1.1534e-05
3.1500e+03,1.1527e-05
3.1600e+03,1.1520e-05
3.1700e+03,1.1515e-05
3.1800e+03,1.1510e-05
3.1900e+03,1.1505e-05
3.2000e+03,1.1500e-05
3.2100e+03,1.1494e-05
3.2200e+03,1.1488e-05
3.2300e+03,1.1481e-05
3.2400e+03,1.1474e-05
3.2500e+03,1.1467e-05
3.2600e+03,1.1460e-05
3.2700e+03,1.1454e-05
3.2800e+03,1.1448e-05
3.2900e+03,1.1442e-05
3.3000e+03,1.1437e-05
3.3100e+03,1.1433e-05
3.3200e+03,1.1428e-05
3.3300e+03,1.1425e-05
3.3400e+03,1.1422e-05
3.3500e+03,1.1421e-05
3.3600e+03,1.1421e-05
3.3700e+03,1.1423e-05
3.3800e+03,1.1426e-05
3.3900e+03,1.1430e-05
3.4000e+03,1.1435e-05
3.4100e+03,1.1440e-05
3.4200e+03,1.1443e-05
3.4300e+03,1.1444e-05
3.4400e+03,1.1444e-05
3.4500e+03,1.1441e-05
3.4600e+03,1.1437e-05
3.4700e+03,1.1431e-05
3.4800e+03,1.1424e-05
3.4900e+03,1.1416e-05
3.5000e+03,1.1408e-05
3.5100e+03,1.1401e-05
3.5200e+03,1.1393e-05
3.5300e+03,1.1387e-05
3.5400e+03,1.1381e-05
3.5500e+03,1.1376e-05
3.5600e+03,1.1372e-05
3.5700e+03,1.1370e-05
3.5800e+03,1.1368e-05
3.5900e+03,1.1367e-05
3.6000e+03,1.1367e-05
3.6100e+03,1.1367e-05
3.6200e+03,1.1368e-05
3.6300e+03,1.1369e-05
3.6400e+03,1.1370e-05
3.6500e+03,1.1372e-05
3.6600e+03,1.1374e-05
3.6700e+03,1.1376e-05
3.6800e+03,1.1379e-05
3.6900e+03,1.1381e-05
3.7000e+03,1.1382e-05
3.7100e+03,1.1382e-05
3.7200e+03,1.1380e-05
3.7300e+03,1.1376e-05
3.7400e+03,1.1371e-05
3.7500e+03,1.1364e-05
3.7600e+03,1.1357e-05
3.7700e+03,1.1351e-05
3.7800e+03,1.1345e-05
3.7900e+03,1.1342e-05
3.8000e+03,1.1340e-05
3.8100e+03,1.1340e-05
3.8200e+03,1.1341e-05
3.8300e+03,1.1343e-05
3.8400e+03,1.1345e-05
3.8500e+03,1.1347e-05
3.8600e+03,1.1346e-05
3.8700e+03,1.1344e-05
3.8800e+03,1.1338e-05
3.8900e+03,1.1328e-05
3.9000e+03,1.1315e-05
3.9100e+03,1.1296e-05
3.9200e+03,1.1272e-05
3.9300e+03,1.1244e-05
3.9400e+03,1.1211e-05
3.9500e+03,1.1175e-05
3.9600e+03,1.1139e-05
3.9700e+03,1.1104e-05
3.9800e+03,1.1072e-05
3.9900e+03,1.1044e-05
4.0000e+03,1.1021e-05
4.0100e+03,1.1002e-05
