# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,3.2289e-11
2.0000e+01,5.3024e-11
3.0000e+01,6.0243e-11
4.0000e+01,5.9024e-11
5.0000e+01,5.4749e-11
6.0000e+01,5.0379e-11
7.0000e+01,4.6924e-11
8.0000e+01,4.4471e-11
9.0000e+01,4.2817e-11
1.0000e+02,4.1727e-11
1.1000e+02,4.1018e-11
1.2000e+02,4.0558e-11
1.3000e+02,4.0260e-11
1.4000e+02,4.0067e-11
1.5000e+02,3.9937e-11
1.6000e+02,3.9850e-11
1.7000e+02,3.9793e-11
1.8000e+02,3.9764e-11
1.9000e+02,3.9758e-11
2.0000e+02,3.9766e-11
2.1000e+02,3.9776e-11
2.2000e+02,3.9779e-11
2.3000e+02,3.9770e-11
2.4000e+02,3.9754e-11
2.5000e+02,3.9735e-11
2.6000e+02,3.9714e-11
2.7000e+02,3.9698e-11
2.8000e+02,3.9709e-11
2.9000e+02,3.9723e-11
3.0000e+02,3.9702e-11
3.1000e+02,3.9688e-11
3.2000e+02,3.9758e-11
3.3000e+02,3.9863e-11
3.4000e+02,3.9858e-11
3.5000e+02,3.9730e-11
3.6000e+02,3.9641e-11
3.7000e+02,3.9715e-11
3.8000e+02,3.9886e-11
3.9000e+02,4.0000e-11
4.0000e+02,3.9970e-11
4.1000e+02,3.9835e-11
4.2000e+02,3.9717e-11
4.3000e+02,3.9710e-11
4.4000e+02,3.9800e-11
4.5000e+02,3.9900e-11
4.6000e+02,3.9938e-11
4.7000e+02,3.9917e-11
4.8000e+02,3.9877e-11
4.9000e+02,3.9847e-11
5.0000e+02,3.9832e-11
5.1000e+02,3.9825e-11
5.2000e+02,3.9822e-11
5.3000e+02,3.9813e-11
5.4000e+02,3.9784e-11
5.5000e+02,3.9709e-11
5.6000e+02,3.9573e-11
5.7000e+02,3.9383e-11
5.8000e+02,3.9175e-11
5.9000e+02,3.9016e-11
6.0000e+02,3.8968e-11
