# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,5.1154e-05
2.0000e+01,9.7461e-05
3.0000e+01,1.3609e-04
4.0000e+01,1.6660e-04
5.0000e+01,1.8996e-04
6.0000e+01,2.0765e-04
7.0000e+01,2.2101e-04
8.0000e+01,2.3113e-04
9.0000e+01,2.3884e-04
1.0000e+02,2.4473e-04
1.1000e+02,2.4926e-04
1.2000e+02,2.5274e-04
1.3000e+02,2.5543e-04
1.4000e+02,2.5750e-04
1.5000e+02,2.5911e-04
1.6000e+02,2.6035e-04
1.7000e+02,2.6131e-04
1.8000e+02,2.6205e-04
1.9000e+02,2.6263e-04
2.0000e+02,2.6307e-04
2.1000e+02,2.6342e-04
2.2000e+02,2.6368e-04
2.3000e+02,2.6389e-04
2.4000e+02,2.6404e-04
2.5000e+02,2.6417e-04
2.6000e+02,2.6426e-04
2.7000e+02,2.6433e-04
2.8000e+02,2.6438e-04
2.9000e+02,2.6442e-04
3.0000e+02,2.6446e-04
3.1000e+02,2.6449e-04
3.2000e+02,2.6452e-04
3.3000e+02,2.6454e-04
3.4000e+02,2.6457e-04
3.5000e+02,2.6459e-04
3.6000e+02,2.6461e-04
3.7000e+02,2.6463e-04
3.8000e+02,2.6466e-04
3.9000e+02,2.6468e-04
4.0000e+02,2.6469e-04
4.1000e+02,2.6469e-04
4.2000e+02,2.6468e-04
4.3000e+02,2.6468e-04
4.4000e+02,2.6469e-04
4.5000e+02,2.6470e-04
4.6000e+02,2.6472e-04
4.7000e+02,2.6472e-04
4.8000e+02,2.6472e-04
4.9000e+02,2.6472e-04
5.0000e+02,2.6471e-04
5.1000e+02,2.6470e-04
5.2000e+02,2.6468e-04
5.3000e+02,2.6467e-04
5.4000e+02,2.6464e-04
5.5000e+02,2.6462e-04
5.6000e+02,2.6458e-04
5.7000e+02,2.6454e-04
5.8000e+02,2.6447e-04
5.9000e+02,2.6438e-04
6.0000e+02,2.6424e-04
6.1000e+02,2.6406e-04
6.2000e+02,2.6383e-04
6.3000e+02,2.6355e-04
6.4000e+02,2.6320e-04
6.5000e+02,2.6278e-04
6.6000e+02,2.6226e-04
6.7000e+02,2.6167e-04
6.8000e+02,2.6103e-04
6.9000e+02,2.6035e-04
7.0000e+02,2.5964e-04
7.1000e+02,2.5890e-04
7.2000e+02,2.5809e-04
7.3000e+02,2.5722e-04
7.4000e+02,2.5630e-04
7.5000e+02,2.5539e-04
7.6000e+02,2.5454e-04
7.7000e+02,2.5379e-04
7.8000e+02,2.5315e-04
7.9000e+02,2.5257e-04
8.0000e+02,2.5197e-04
8.1000e+02,2.5127e-04
8.2000e+02,2.5040e-04
8.3000e+02,2.4937e-04
8.4000e+02,2.4827e-04
8.5000e+02,2.4720e-04
8.6000e+02,2.4625e-04
8.7000e+02,2.4549e-04
8.8000e+02,2.4491e-04
8.9000e+02,2.4444e-04
9.0000e+02,2.4399e-04
9.1000e+02,2.4341e-04
9.2000e+02,2.4255e-04
9.3000e+02,2.4132e-04
9.4000e+02,2.3967e-04
9.5000e+02,2.3764e-04
9.6000e+02,2.3534e-04
9.7000e+02,2.3292e-04
9.8000e+02,2.3061e-04
9.9000e+02,2.2862e-04
1.0000e+03,2.2713e-04
1.0100e+03,2.2619e-04
1.0200e+03,2.2569e-04
1.0300e+03,2.2543e-04
1.0400e+03,2.2518e-04
1.0500e+03,2.2471e-04
1.0600e+03,2.2384e-04
1.0700e+03,2.2245e-04
1.0800e+03,2.2046e-04
1.0900e+03,2.1791e-04
1.1000e+03,2.1492e-04
1.1100e+03,2.1172e-04
1.1200e+03,2.0855e-04
1.1300e+03,2.0562e-04
1.1400e+03,2.0307e-04
1.1500e+03,2.0096e-04
1.1600e+03,1.9932e-04
1.1700e+03,1.9813e-04
1.1800e+03,1.9734e-04
1.1900e+03,1.9692e-04
1.2000e+03,1.9684e-04
1.2100e+03,1.9702e-04
1.2200e+03,1.9739e-04
1.2300e+03,1.9787e-04
1.2400e+03,1.9834e-04
1.2500e+03,1.9869e-04
1.2600e+03,1.9886e-04
1.2700e+03,1.9881e-04
