# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,1.2421e-09
2.0000e+01,1.7538e-09
3.0000e+01,1.8564e-09
4.0000e+01,1.8631e-09
5.0000e+01,1.8629e-09
6.0000e+01,1.8667e-09
7.0000e+01,1.8722e-09
8.0000e+01,1.8777e-09
9.0000e+01,1.8825e-09
1.0000e+02,1.8863e-09
1.1000e+02,1.8894e-09
1.2000e+02,1.8918e-09
1.3000e+02,1.8937e-09
1.4000e+02,1.8952e-09
1.5000e+02,1.8965e-09
1.6000e+02,1.8974e-09
1.7000e+02,1.8980e-09
1.8000e+02,1.8986e-09
1.9000e+02,1.8992e-09
2.0000e+02,1.8997e-09
2.1000e+02,1.9003e-09
2.2000e+02,1.9006e-09
2.3000e+02,1.9011e-09
2.4000e+02,1.9009e-09
2.5000e+02,1.9012e-09
2.6000e+02,1.9013e-09
2.7000e+02,1.9008e-09
2.8000e+02,1.9008e-09
2.9000e+02,1.9020e-09
3.0000e+02,1.9016e-09
3.1000e+02,1.8994e-09
3.2000e+02,1.8995e-09
3.3000e+02,1.9024e-09
3.4000e+02,1.9036e-09
3.5000e+02,1.9007e-09
3.6000e+02,1.8983e-09
3.7000e+02,1.8994e-09
3.8000e+02,1.9019e-09
3.9000e+02,1.9035e-09
4.0000e+02,1.9038e-09
4.1000e+02,1.9029e-09
4.2000e+02,1.9022e-09
4.3000e+02,1.9026e-09
4.4000e+02,1.9045e-09
4.5000e+02,1.9062e-09
4.6000e+02,1.9059e-09
4.7000e+02,1.9049e-09
4.8000e+02,1.9034e-09
4.9000e+02,1.9025e-09
5.0000e+02,1.9023e-09
5.1000e+02,1.9024e-09
5.2000e+02,1.9026e-09
5.3000e+02,1.9026e-09
5.4000e+02,1.9024e-09
5.5000e+02,1.9014e-09
5.6000e+02,1.8997e-09
5.7000e+02,1.8978e-09
5.8000e+02,1.8942e-09
5.9000e+02,1.8911e-09
6.0000e+02,1.8941e-09
6.1000e+02,1.9020e-09
6.2000e+02,1.9041e-09
6.3000e+02,1.8969e-09
6.4000e+02,1.8881e-09
6.5000e+02,1.8889e-09
6.6000e+02,1.8990e-09
6.7000e+02,1.9124e-09
6.8000e+02,1.9180e-09
6.9000e+02,1.9058e-09
7.0000e+02,1.8920e-09
7.1000e+02,1.8898e-09
7.2000e+02,1.8951e-09
7.3000e+02,1.9082e-09
7.4000e+02,1.9194e-09
7.5000e+02,1.9178e-09
7.6000e+02,1.9098e-09
7.7000e+02,1.9021e-09
7.8000e+02,1.8953e-09
7.9000e+02,1.8879e-09
8.0000e+02,1.8832e-09
8.1000e+02,1.8862e-09
8.2000e+02,1.8924e-09
8.3000e+02,1.9055e-09
8.4000e+02,1.9181e-09
8.5000e+02,1.9172e-09
8.6000e+02,1.9083e-09
8.7000e+02,1.9032e-09
8.8000e+02,1.8993e-09
8.9000e+02,1.8907e-09
9.0000e+02,1.8742e-09
9.1000e+02,1.8638e-09
9.2000e+02,1.8764e-09
9.3000e+02,1.8957e-09
9.4000e+02,1.9092e-09
9.5000e+02,1.9057e-09
9.6000e+02,1.8925e-09
9.7000e+02,1.8987e-09
9.8000e+02,1.9193e-09
9.9000e+02,1.9294e-09
1.0000e+03,1.9204e-09
1.0100e+03,1.8901e-09
1.0200e+03,1.8688e-09
1.0300e+03,1.8823e-09
1.0400e+03,1.8919e-09
1.0500e+03,1.8800e-09
1.0600e+03,1.8719e-09
1.0700e+03,1.8621e-09
1.0800e+03,1.8624e-09
1.0900e+03,1.8919e-09
1.1000e+03,1.9398e-09
1.1100e+03,1.9524e-09
1.1200e+03,1.9349e-09
1.1300e+03,1.9183e-09
1.1400e+03,1.9080e-09
1.1500e+03,1.9009e-09
1.1600e+03,1.8929e-09
1.1700e+03,1.8932e-09
1.1800e+03,1.8992e-09
1.1900e+03,1.8994e-09
1.2000e+03,1.8943e-09
1.2100e+03,1.8894e-09
1.2200e+03,1.8871e-09
1.2300e+03,1.8863e-09
1.2400e+03,1.8916e-09
1.2500e+03,1.9043e-09
1.2600e+03,1.9124e-09
1.2700e+03,1.9088e-09
1.2800e+03,1.9012e-09
1.2900e+03,1.8963e-09
1.3000e+03,1.8891e-09
1.3100e+03,1.8776e-09
1.3200e+03,1.8762e-09
1.3300e+03,1.8816e-09
1.3400e+03,1.8794e-09
1.3500e+03,1.8821e-09
1.3600e+03,1.8905e-09
1.3700e+03,1.8978e-09
1.3800e+03,1.9114e-09
1.3900e+03,1.9206e-09
1.4000e+03,1.9195e-09
1.4100e+03,1.9098e-09
1.4200e+03,1.9010e-09
