# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,2.4184e-09
2.0000e+01,3.0452e-09
3.0000e+01,3.0303e-09
4.0000e+01,2.9690e-09
5.0000e+01,2.9428e-09
6.0000e+01,2.9381e-09
7.0000e+01,2.9408e-09
8.0000e+01,2.9453e-09
9.0000e+01,2.9497e-09
1.0000e+02,2.9535e-09
1.1000e+02,2.9566e-09
1.2000e+02,2.9589e-09
1.3000e+02,2.9609e-09
1.4000e+02,2.9625e-09
1.5000e+02,2.9638e-09
1.6000e+02,2.9647e-09
1.7000e+02,2.9653e-09
1.8000e+02,2.9658e-09
1.9000e+02,2.9664e-09
2.0000e+02,2.9669e-09
2.1000e+02,2.9679e-09
2.2000e+02,2.9678e-09
2.3000e+02,2.9689e-09
2.4000e+02,2.9681e-09
2.5000e+02,2.9685e-09
2.6000e+02,2.9688e-09
2.7000e+02,2.9678e-09
2.8000e+02,2.9673e-09
2.9000e+02,2.9695e-09
3.0000e+02,2.9687e-09
3.1000e+02,2.9639e-09
3.2000e+02,2.9632e-09
3.3000e+02,2.9680e-09
3.4000e+02,2.9709e-09
3.5000e+02,2.9665e-09
3.6000e+02,2.9630e-09
3.7000e+02,2.9657e-09
3.8000e+02,2.9690e-09
3.9000e+02,2.9701e-09
4.0000e+02,2.9704e-09
4.1000e+02,2.9692e-09
4.2000e+02,2.9700e-09
4.3000e+02,2.9709e-09
4.4000e+02,2.9748e-09
4.5000e+02,2.9785e-09
4.6000e+02,2.9764e-09
4.7000e+02,2.9745e-09
4.8000e+02,2.9712e-09
4.9000e+02,2.9694e-09
5.0000e+02,2.9690e-09
5.1000e+02,2.9692e-09
5.2000e+02,2.9696e-09
5.3000e+02,2.9697e-09
5.4000e+02,2.9691e-09
5.5000e+02,2.9673e-09
5.6000e+02,2.9646e-09
5.7000e+02,2.9626e-09
5.8000e+02,2.9544e-09
5.9000e+02,2.9476e-09
6.0000e+02,2.9552e-09
6.1000e+02,2.9754e-09
6.2000e+02,2.9791e-09
6.3000e+02,2.9607e-09
6.4000e+02,2.9390e-09
6.5000e+02,2.9423e-09
6.6000e+02,2.9629e-09
6.7000e+02,2.9914e-09
6.8000e+02,3.0064e-09
6.9000e+02,2.9770e-09
7.0000e+02,2.9474e-09
7.1000e+02,2.9463e-09
7.2000e+02,2.9532e-09
7.3000e+02,2.9780e-09
7.4000e+02,3.0017e-09
7.5000e+02,2.9967e-09
7.6000e+02,2.9811e-09
7.7000e+02,2.9693e-09
7.8000e+02,2.9596e-09
7.9000e+02,2.9471e-09
8.0000e+02,2.9388e-09
8.1000e+02,2.9462e-09
8.2000e+02,2.9513e-09
8.3000e+02,2.9736e-09
8.4000e+02,2.9986e-09
8.5000e+02,2.9960e-09
8.6000e+02,2.9772e-09
8.7000e+02,2.9703e-09
8.8000e+02,2.9662e-09
8.9000e+02,2.9539e-09
9.0000e+02,2.9232e-09
9.1000e+02,2.9029e-09
9.2000e+02,2.9345e-09
9.3000e+02,2.9672e-09
9.4000e+02,2.9917e-09
9.5000e+02,2.9814e-09
9.6000e+02,2.9422e-09
9.7000e+02,2.9491e-09
9.8000e+02,2.9899e-09
9.9000e+02,3.0064e-09
1.0000e+03,2.9957e-09
1.0100e+03,2.9497e-09
1.0200e+03,2.9215e-09
1.0300e+03,2.9612e-09
1.0400e+03,2.9726e-09
1.0500e+03,2.9371e-09
1.0600e+03,2.9293e-09
1.0700e+03,2.9050e-09
1.0800e+03,2.8942e-09
