# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,1.1455e-06
2.0000e+01,2.2486e-06
3.0000e+01,3.2726e-06
4.0000e+01,4.1911e-06
5.0000e+01,4.9895e-06
6.0000e+01,5.6640e-06
7.0000e+01,6.2201e-06
8.0000e+01,6.6687e-06
9.0000e+01,7.0243e-06
1.0000e+02,7.3019e-06
1.1000e+02,7.5163e-06
1.2000e+02,7.6806e-06
1.3000e+02,7.8060e-06
1.4000e+02,7.9018e-06
1.5000e+02,7.9752e-06
1.6000e+02,8.0321e-06
1.7000e+02,8.0766e-06
1.8000e+02,8.1120e-06
1.9000e+02,8.1407e-06
2.0000e+02,8.1643e-06
2.1000e+02,8.1841e-06
2.2000e+02,8.2008e-06
2.3000e+02,8.2152e-06
2.4000e+02,8.2276e-06
2.5000e+02,8.2384e-06
2.6000e+02,8.2478e-06
2.7000e+02,8.2562e-06
2.8000e+02,8.2635e-06
2.9000e+02,8.2701e-06
3.0000e+02,8.2761e-06
3.1000e+02,8.2815e-06
3.2000e+02,8.2865e-06
3.3000e+02,8.2911e-06
3.4000e+02,8.2955e-06
3.5000e+02,8.2995e-06
3.6000e+02,8.3033e-06
3.7000e+02,8.3068e-06
3.8000e+02,8.3101e-06
3.9000e+02,8.3130e-06
4.0000e+02,8.3156e-06
4.1000e+02,8.3179e-06
4.2000e+02,8.3199e-06
4.3000e+02,8.3216e-06
4.4000e+02,8.3230e-06
4.5000e+02,8.3241e-06
4.6000e+02,8.3250e-06
4.7000e+02,8.3256e-06
4.8000e+02,8.3260e-06
4.9000e+02,8.3263e-06
5.0000e+02,8.3264e-06
5.1000e+02,8.3265e-06
5.2000e+02,8.3264e-06
5.3000e+02,8.3262e-06
5.4000e+02,8.3259e-06
5.5000e+02,8.3256e-06
5.6000e+02,8.3252e-06
5.7000e+02,8.3248e-06
5.8000e+02,8.3243e-06
5.9000e+02,8.3237e-06
6.0000e+02,8.3231e-06
6.1000e+02,8.3222e-06
6.2000e+02,8.3212e-06
6.3000e+02,8.3198e-06
6.4000e+02,8.3179e-06
6.5000e+02,8.3154e-06
6.6000e+02,8.3121e-06
6.7000e+02,8.3077e-06
6.8000e+02,8.3022e-06
6.9000e+02,8.2954e-06
7.0000e+02,8.2874e-06
7.1000e+02,8.2782e-06
7.2000e+02,8.2681e-06
7.3000e+02,8.2573e-06
7.4000e+02,8.2463e-06
7.5000e+02,8.2354e-06
7.6000e+02,8.2251e-06
7.7000e+02,8.2156e-06
7.8000e+02,8.2073e-06
7.9000e+02,8.2001e-06
