# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,2.0576e-05
2.0000e+01,3.8942e-05
3.0000e+01,5.3812e-05
4.0000e+01,6.4996e-05
5.0000e+01,7.2981e-05
6.0000e+01,7.8475e-05
7.0000e+01,8.2148e-05
8.0000e+01,8.4542e-05
9.0000e+01,8.6063e-05
1.0000e+02,8.7004e-05
1.1000e+02,8.7568e-05
1.2000e+02,8.7896e-05
1.3000e+02,8.8078e-05
1.4000e+02,8.8176e-05
1.5000e+02,8.8227e-05
1.6000e+02,8.8254e-05
1.7000e+02,8.8270e-05
1.8000e+02,8.8282e-05
1.9000e+02,8.8294e-05
2.0000e+02,8.8306e-05
2.1000e+02,8.8319e-05
2.2000e+02,8.8333e-05
2.3000e+02,8.8347e-05
2.4000e+02,8.8360e-05
2.5000e+02,8.8373e-05
2.6000e+02,8.8383e-05
2.7000e+02,8.8392e-05
2.8000e+02,8.8399e-05
2.9000e+02,8.8405e-05
3.0000e+02,8.8409e-05
3.1000e+02,8.8413e-05
3.2000e+02,8.8418e-05
3.3000e+02,8.8421e-05
3.4000e+02,8.8424e-05
3.5000e+02,8.8428e-05
3.6000e+02,8.8435e-05
3.7000e+02,8.8444e-05
3.8000e+02,8.8451e-05
3.9000e+02,8.8452e-05
4.0000e+02,8.8448e-05
4.1000e+02,8.8442e-05
4.2000e+02,8.8437e-05
4.3000e+02,8.8435e-05
4.4000e+02,8.8433e-05
4.5000e+02,8.8430e-05
4.6000e+02,8.8425e-05
4.7000e+02,8.8419e-05
4.8000e+02,8.8413e-05
4.9000e+02,8.8408e-05
5.0000e+02,8.8404e-05
5.1000e+02,8.8401e-05
5.2000e+02,8.8398e-05
5.3000e+02,8.8395e-05
5.4000e+02,8.8392e-05
5.5000e+02,8.8389e-05
5.6000e+02,8.8385e-05
5.7000e+02,8.8377e-05
5.8000e+02,8.8363e-05
5.9000e+02,8.8335e-05
6.0000e+02,8.8289e-05
6.1000e+02,8.8218e-05
6.2000e+02,8.8119e-05
6.3000e+02,8.7993e-05
6.4000e+02,8.7837e-05
6.5000e+02,8.7645e-05
6.6000e+02,8.7411e-05
6.7000e+02,8.7138e-05
6.8000e+02,8.6842e-05
6.9000e+02,8.6544e-05
7.0000e+02,8.6256e-05
7.1000e+02,8.5976e-05
7.2000e+02,8.5693e-05
7.3000e+02,8.5398e-05
7.4000e+02,8.5100e-05
7.5000e+02,8.4826e-05
7.6000e+02,8.4608e-05
7.7000e+02,8.4473e-05
7.8000e+02,8.4428e-05
7.9000e+02,8.4454e-05
8.0000e+02,8.4504e-05
8.1000e+02,8.4525e-05
8.2000e+02,8.4477e-05
8.3000e+02,8.4353e-05
8.4000e+02,8.4180e-05
8.5000e+02,8.4008e-05
8.6000e+02,8.3889e-05
8.7000e+02,8.3852e-05
8.8000e+02,8.3894e-05
8.9000e+02,8.3992e-05
9.0000e+02,8.4107e-05
9.1000e+02,8.4184e-05
9.2000e+02,8.4169e-05
9.3000e+02,8.4018e-05
9.4000e+02,8.3720e-05
9.5000e+02,8.3293e-05
9.6000e+02,8.2776e-05
9.7000e+02,8.2229e-05
9.8000e+02,8.1727e-05
9.9000e+02,8.1353e-05
1.0000e+03,8.1169e-05
1.0100e+03,8.1193e-05
1.0200e+03,8.1383e-05
1.0300e+03,8.1648e-05
1.0400e+03,8.1880e-05
1.0500e+03,8.1993e-05
1.0600e+03,8.1931e-05
1.0700e+03,8.1667e-05
1.0800e+03,8.1201e-05
1.0900e+03,8.0562e-05
1.1000e+03,7.9810e-05
1.1100e+03,7.9035e-05
1.1200e+03,7.8334e-05
1.1300e+03,7.7770e-05
1.1400e+03,7.7369e-05
1.1500e+03,7.7124e-05
1.1600e+03,7.7010e-05
1.1700e+03,7.6985e-05
1.1800e+03,7.7010e-05
1.1900e+03,7.7053e-05
1.2000e+03,7.7094e-05
1.2100e+03,7.7116e-05
1.2200e+03,7.7107e-05
1.2300e+03,7.7054e-05
1.2400e+03,7.6948e-05
1.2500e+03,7.6784e-05
1.2600e+03,7.6572e-05
