# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,3.0593e-06
2.0000e+01,5.9137e-06
3.0000e+01,8.4053e-06
4.0000e+01,1.0449e-05
5.0000e+01,1.2032e-05
6.0000e+01,1.3193e-05
7.0000e+01,1.4002e-05
8.0000e+01,1.4536e-05
9.0000e+01,1.4866e-05
1.0000e+02,1.5056e-05
1.1000e+02,1.5155e-05
1.2000e+02,1.5197e-05
1.3000e+02,1.5209e-05
1.4000e+02,1.5205e-05
1.5000e+02,1.5198e-05
1.6000e+02,1.5191e-05
1.7000e+02,1.5186e-05
1.8000e+02,1.5186e-05
1.9000e+02,1.5188e-05
2.0000e+02,1.5193e-05
2.1000e+02,1.5200e-05
2.2000e+02,1.5207e-05
2.3000e+02,1.5214e-05
2.4000e+02,1.5221e-05
2.5000e+02,1.5227e-05
2.6000e+02,1.5233e-05
2.7000e+02,1.5237e-05
2.8000e+02,1.5241e-05
2.9000e+02,1.5244e-05
3.0000e+02,1.5247e-05
3.1000e+02,1.5249e-05
3.2000e+02,1.5251e-05
3.3000e+02,1.5253e-05
3.4000e+02,1.5255e-05
3.5000e+02,1.5257e-05
3.6000e+02,1.5260e-05
3.7000e+02,1.5262e-05
3.8000e+02,1.5265e-05
3.9000e+02,1.5267e-05
4.0000e+02,1.5269e-05
4.1000e+02,1.5270e-05
4.2000e+02,1.5272e-05
4.3000e+02,1.5274e-05
4.4000e+02,1.5275e-05
4.5000e+02,1.5276e-05
4.6000e+02,1.5276e-05
4.7000e+02,1.5276e-05
4.8000e+02,1.5276e-05
4.9000e+02,1.5276e-05
5.0000e+02,1.5275e-05
5.1000e+02,1.5275e-05
5.2000e+02,1.5274e-05
5.3000e+02,1.5274e-05
5.4000e+02,1.5273e-05
5.5000e+02,1.5272e-05
5.6000e+02,1.5270e-05
5.7000e+02,1.5268e-05
5.8000e+02,1.5266e-05
5.9000e+02,1.5262e-05
6.0000e+02,1.5256e-05
6.1000e+02,1.5248e-05
6.2000e+02,1.5238e-05
