# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,2.4162e-07
2.0000e+01,4.6285e-07
3.0000e+01,6.4865e-07
4.0000e+01,7.9237e-07
5.0000e+01,8.9544e-07
6.0000e+01,9.6476e-07
7.0000e+01,1.0094e-06
8.0000e+01,1.0378e-06
9.0000e+01,1.0567e-06
1.0000e+02,1.0702e-06
1.1000e+02,1.0810e-06
1.2000e+02,1.0899e-06
1.3000e+02,1.0976e-06
1.4000e+02,1.1042e-06
1.5000e+02,1.1096e-06
1.6000e+02,1.1141e-06
1.7000e+02,1.1178e-06
1.8000e+02,1.1208e-06
1.9000e+02,1.1233e-06
2.0000e+02,1.1253e-06
2.1000e+02,1.1271e-06
2.2000e+02,1.1285e-06
2.3000e+02,1.1298e-06
2.4000e+02,1.1308e-06
2.5000e+02,1.1317e-06
2.6000e+02,1.1324e-06
2.7000e+02,1.1331e-06
2.8000e+02,1.1336e-06
2.9000e+02,1.1341e-06
3.0000e+02,1.1346e-06
3.1000e+02,1.1350e-06
3.2000e+02,1.1355e-06
3.3000e+02,1.1359e-06
3.4000e+02,1.1364e-06
3.5000e+02,1.1368e-06
3.6000e+02,1.1372e-06
3.7000e+02,1.1376e-06
3.8000e+02,1.1379e-06
3.9000e+02,1.1381e-06
4.0000e+02,1.1384e-06
4.1000e+02,1.1386e-06
4.2000e+02,1.1388e-06
4.3000e+02,1.1389e-06
4.4000e+02,1.1389e-06
4.5000e+02,1.1389e-06
4.6000e+02,1.1389e-06
4.7000e+02,1.1389e-06
4.8000e+02,1.1389e-06
4.9000e+02,1.1389e-06
5.0000e+02,1.1390e-06
5.1000e+02,1.1390e-06
5.2000e+02,1.1389e-06
5.3000e+02,1.1389e-06
5.4000e+02,1.1389e-06
5.5000e+02,1.1388e-06
5.6000e+02,1.1388e-06
5.7000e+02,1.1387e-06
5.8000e+02,1.1386e-06
5.9000e+02,1.1385e-06
6.0000e+02,1.1382e-06
6.1000e+02,1.1379e-06
6.2000e+02,1.1375e-06
6.3000e+02,1.1370e-06
6.4000e+02,1.1363e-06
6.5000e+02,1.1356e-06
6.6000e+02,1.1346e-06
6.7000e+02,1.1335e-06
6.8000e+02,1.1324e-06
6.9000e+02,1.1312e-06
7.0000e+02,1.1301e-06
7.1000e+02,1.1293e-06
7.2000e+02,1.1288e-06
7.3000e+02,1.1286e-06
7.4000e+02,1.1287e-06
7.5000e+02,1.1293e-06
7.6000e+02,1.1301e-06
7.7000e+02,1.1312e-06
7.8000e+02,1.1323e-06
7.9000e+02,1.1333e-06
8.0000e+02,1.1338e-06
8.1000e+02,1.1337e-06
8.2000e+02,1.1333e-06
8.3000e+02,1.1326e-06
8.4000e+02,1.1321e-06
8.5000e+02,1.1320e-06
8.6000e+02,1.1325e-06
8.7000e+02,1.1335e-06
8.8000e+02,1.1344e-06
8.9000e+02,1.1350e-06
9.0000e+02,1.1347e-06
9.1000e+02,1.1335e-06
9.2000e+02,1.1314e-06
9.3000e+02,1.1286e-06
9.4000e+02,1.1256e-06
9.5000e+02,1.1231e-06
9.6000e+02,1.1215e-06
9.7000e+02,1.1212e-06
9.8000e+02,1.1221e-06
9.9000e+02,1.1242e-06
1.0000e+03,1.1267e-06
1.0100e+03,1.1289e-06
1.0200e+03,1.1299e-06
1.0300e+03,1.1291e-06
1.0400e+03,1.1263e-06
1.0500e+03,1.1217e-06
1.0600e+03,1.1162e-06
1.0700e+03,1.1108e-06
1.0800e+03,1.1063e-06
1.0900e+03,1.1037e-06
1.1000e+03,1.1033e-06
