# Time , Flux-Flux
8.7000e+02,-2.9167e-13
8.8000e+02,-3.0852e-13
8.9000e+02,-6.6804e-13
9.0000e+02,-1.2811e-12
9.1000e+02,-1.5733e-12
9.2000e+02,-1.7567e-12
9.3000e+02,-2.5339e-12
9.4000e+02,-3.6423e-12
9.5000e+02,-4.7189e-12
9.6000e+02,-4.7520e-12
9.7000e+02,-3.2869e-12
9.8000e+02,-1.6215e-12
9.9000e+02,-8.3990e-13
1.0000e+03,-1.5315e-12
1.0100e+03,-3.3278e-12
1.0200e+03,-4.0820e-12
1.0300e+03,-3.7896e-12
1.0400e+03,-4.5693e-12
1.0500e+03,-5.5474e-12
1.0600e+03,-5.5900e-12
1.0700e+03,-4.8881e-12
1.0800e+03,-2.6594e-12
1.0900e+03,9.3288e-13
1.1000e+03,3.3247e-12
1.1100e+03,3.0569e-12
1.1200e+03,2.1597e-12
1.1300e+03,1.7068e-12
1.1400e+03,1.4106e-12
1.1500e+03,1.1024e-12
1.1600e+03,1.0280e-12
1.1700e+03,1.1854e-12
1.1800e+03,7.5153e-13
1.1900e+03,-1.9131e-13
1.2000e+03,-8.7435e-13
1.2100e+03,-1.0007e-12
1.2200e+03,-6.3048e-13
1.2300e+03,3.5616e-14
1.2400e+03,9.6733e-13
1.2500e+03,1.6153e-12
1.2600e+03,1.3660e-12
1.2700e+03,6.0810e-13
1.2800e+03,1.7257e-13
1.2900e+03,1.3449e-14
1.3000e+03,-2.1858e-13
1.3100e+03,-1.3733e-13
1.3200e+03,5.6866e-13
1.3300e+03,9.0611e-13
1.3400e+03,7.0279e-13
1.3500e+03,6.6207e-13
1.3600e+03,4.1785e-13
1.3700e+03,4.1779e-14
1.3800e+03,-2.7026e-13
1.3900e+03,-6.7565e-13
1.4000e+03,-9.4431e-13
1.4100e+03,-8.1421e-13
1.4200e+03,-4.3034e-13
1.4300e+03,-1.1780e-13
1.4400e+03,2.9289e-16
1.4500e+03,1.5821e-14
1.4600e+03,7.3359e-15
1.4700e+03,7.3783e-15
1.4800e+03,1.2332e-14
1.4900e+03,8.8695e-15
1.5000e+03,5.7935e-15
1.5100e+03,6.3507e-15
1.5200e+03,-7.4804e-16
1.5300e+03,-1.3434e-14
1.5400e+03,-1.6470e-14
1.5500e+03,2.6337e-15
1.5600e+03,1.2645e-14
1.5700e+03,-6.6330e-14
1.5800e+03,-2.2049e-13
1.5900e+03,-3.0118e-13
1.6000e+03,-2.2261e-13
1.6100e+03,-3.3150e-13
1.6200e+03,-7.7751e-13
1.6300e+03,-7.6208e-13
1.6400e+03,-3.3651e-13
1.6500e+03,-9.2180e-14
1.6600e+03,3.2940e-14
1.6700e+03,-3.4721e-13
1.6800e+03,-9.1322e-13
1.6900e+03,-9.9689e-13
1.7000e+03,-1.0053e-12
1.7100e+03,-8.6681e-13
1.7200e+03,-8.7297e-13
1.7300e+03,-1.4305e-12
1.7400e+03,-8.8273e-13
1.7500e+03,5.5967e-13
1.7600e+03,4.9123e-13
1.7700e+03,-3.3223e-13
1.7800e+03,-2.9646e-13
1.7900e+03,-1.7769e-13
1.8000e+03,-3.9682e-13
1.8100e+03,-5.0683e-13
1.8200e+03,-6.8070e-14
1.8300e+03,4.8960e-13
1.8400e+03,3.7858e-13
1.8500e+03,6.0068e-13
1.8600e+03,1.4643e-12
1.8700e+03,1.0897e-12
1.8800e+03,-5.5860e-13
1.8900e+03,-1.4472e-12
1.9000e+03,-3.3333e-13
1.9100e+03,9.7071e-13
1.9200e+03,-2.7489e-14
1.9300e+03,-1.9564e-12
1.9400e+03,-1.8666e-12
1.9500e+03,-2.2819e-14
1.9600e+03,1.1392e-12
1.9700e+03,8.3183e-13
1.9800e+03,1.7045e-13
1.9900e+03,-4.9098e-13
2.0000e+03,-1.7041e-12
2.0100e+03,-2.2204e-12
2.0200e+03,-4.0042e-13
2.0300e+03,1.3299e-12
2.0400e+03,-8.3998e-13
2.0500e+03,-3.7905e-12
2.0600e+03,-1.5125e-12
2.0700e+03,2.9061e-12
2.0800e+03,1.5566e-12
2.0900e+03,-4.5338e-12
2.1000e+03,-5.6855e-12
2.1100e+03,5.7302e-13
2.1200e+03,4.6668e-12
2.1300e+03,-2.4494e-13
2.1400e+03,-8.4433e-12
2.1500e+03,-8.9650e-12
2.1600e+03,-1.2609e-13
2.1700e+03,8.4474e-12
2.1800e+03,8.0742e-12
2.1900e+03,2.6904e-13
2.2000e+03,-6.7858e-12
2.2100e+03,-6.2348e-12
2.2200e+03,5.2280e-13
2.2300e+03,5.8571e-12
2.2400e+03,5.0724e-12
2.2500e+03,5.5917e-14
2.2600e+03,-3.1820e-12
2.2700e+03,-1.8435e-12
2.2800e+03,8.3218e-13
2.2900e+03,1.3411e-12
2.3000e+03,1.3748e-13
2.3100e+03,-8.4768e-13
2.3200e+03,-9.1501e-13
2.3300e+03,1.4165e-14
2.3400e+03,1.5098e-12
2.3500e+03,1.9188e-12
2.3600e+03,3.6715e-13
2.3700e+03,-1.0125e-12
2.3800e+03,3.3004e-13
2.3900e+03,3.9120e-12
2.4000e+03,6.8624e-12
2.4100e+03,6.7069e-12
2.4200e+03,3.7318e-12
2.4300e+03,1.4874e-13
2.4400e+03,-2.4331e-12
2.4500e+03,-3.9246e-12
2.4600e+03,-4.7062e-12
2.4700e+03,-4.5607e-12
2.4800e+03,-2.8434e-12
2.4900e+03,9.8111e-14
2.5000e+03,2.3675e-12
2.5100e+03,2.4757e-12
2.5200e+03,1.1889e-12
2.5300e+03,1.6397e-13
2.5400e+03,-1.0365e-13
2.5500e+03,-6.8599e-14
2.5600e+03,-4.7810e-14
2.5700e+03,-1.6787e-14
2.5800e+03,7.9124e-14
2.5900e+03,1.6715e-13
2.6000e+03,1.8605e-13
2.6100e+03,2.6559e-13
2.6200e+03,1.9721e-13
2.6300e+03,-7.7024e-13
2.6400e+03,-2.6511e-12
2.6500e+03,-3.7375e-12
2.6600e+03,-1.3783e-12
2.6700e+03,4.8643e-12
2.6800e+03,1.1751e-11
2.6900e+03,1.5056e-11
2.7000e+03,1.2566e-11
2.7100e+03,4.5730e-12
2.7200e+03,-5.9418e-12
2.7300e+03,-1.4595e-11
2.7400e+03,-1.7975e-11
2.7500e+03,-1.5517e-11
2.7600e+03,-1.0127e-11
2.7700e+03,-6.0274e-12
2.7800e+03,-4.7751e-12
2.7900e+03,-5.0555e-12
2.8000e+03,-5.1314e-12
2.8100e+03,-4.1401e-12
2.8200e+03,-2.1685e-12
2.8300e+03,4.4964e-13
2.8400e+03,3.5083e-12
2.8500e+03,6.4986e-12
2.8600e+03,7.7759e-12
2.8700e+03,4.1840e-12
2.8800e+03,-5.3366e-12
2.8900e+03,-1.6877e-11
2.9000e+03,-2.4856e-11
2.9100e+03,-2.6956e-11
2.9200e+03,-2.3856e-11
2.9300e+03,-1.6562e-11
2.9400e+03,-6.2160e-12
2.9500e+03,5.7693e-12
2.9600e+03,1.6339e-11
2.9700e+03,2.2422e-11
2.9800e+03,2.1378e-11
2.9900e+03,1.3014e-11
3.0000e+03,8.2704e-13
3.0100e+03,-9.7729e-12
3.0200e+03,-1.4237e-11
3.0300e+03,-1.0580e-11
3.0400e+03,2.1948e-12
3.0500e+03,2.2232e-11
3.0600e+03,4.4770e-11
3.0700e+03,6.3066e-11
3.0800e+03,7.0244e-11
3.0900e+03,6.3838e-11
3.1000e+03,4.5299e-11
3.1100e+03,2.0321e-11
3.1200e+03,-4.6967e-12
3.1300e+03,-2.6005e-11
3.1400e+03,-4.0200e-11
3.1500e+03,-4.6952e-11
3.1600e+03,-4.7584e-11
3.1700e+03,-4.2557e-11
3.1800e+03,-3.3569e-11
3.1900e+03,-2.2721e-11
3.2000e+03,-1.0958e-11
3.2100e+03,5.5941e-13
3.2200e+03,1.0832e-11
3.2300e+03,1.8192e-11
3.2400e+03,2.0494e-11
3.2500e+03,1.8647e-11
3.2600e+03,1.4237e-11
3.2700e+03,7.3198e-12
3.2800e+03,-1.0862e-12
3.2900e+03,-1.0053e-11
3.3000e+03,-1.7580e-11
3.3100e+03,-1.9551e-11
3.3200e+03,-1.6643e-11
3.3300e+03,-1.2285e-11
3.3400e+03,-8.0706e-12
3.3500e+03,-4.7211e-12
3.3600e+03,-2.2675e-12
3.3700e+03,-7.3163e-14
3.3800e+03,2.0776e-12
3.3900e+03,3.3963e-12
3.4000e+03,3.6023e-12
3.4100e+03,3.5793e-12
3.4200e+03,4.3258e-12
3.4300e+03,6.2035e-12
3.4400e+03,9.1924e-12
3.4500e+03,1.3374e-11
3.4600e+03,1.7786e-11
3.4700e+03,2.1607e-11
3.4800e+03,2.5302e-11
3.4900e+03,2.8174e-11
3.5000e+03,2.7278e-11
3.5100e+03,2.1688e-11
3.5200e+03,1.3897e-11
3.5300e+03,6.7154e-12
3.5400e+03,2.1842e-12
3.5500e+03,4.5416e-13
3.5600e+03,6.0337e-14
3.5700e+03,1.6240e-14
3.5800e+03,2.5579e-14
3.5900e+03,2.9843e-14
3.6000e+03,3.3287e-14
3.6100e+03,5.9889e-14
3.6200e+03,1.9111e-13
3.6300e+03,5.8644e-13
3.6400e+03,1.7153e-12
3.6500e+03,4.2188e-12
3.6600e+03,7.5747e-12
3.6700e+03,9.3983e-12
3.6800e+03,8.2898e-12
3.6900e+03,4.6129e-12
3.7000e+03,-1.7092e-12
3.7100e+03,-9.1216e-12
3.7200e+03,-1.4599e-11
3.7300e+03,-1.7973e-11
3.7400e+03,-1.9521e-11
3.7500e+03,-1.6807e-11
3.7600e+03,-9.3523e-12
3.7700e+03,-9.1864e-13
3.7800e+03,6.6952e-12
3.7900e+03,1.4257e-11
3.8000e+03,2.0335e-11
3.8100e+03,2.2369e-11
3.8200e+03,2.0681e-11
3.8300e+03,1.6795e-11
3.8400e+03,1.1063e-11
3.8500e+03,5.1637e-12
3.8600e+03,5.0789e-13
3.8700e+03,-4.5572e-12
3.8800e+03,-1.1384e-11
3.8900e+03,-2.0304e-11
3.9000e+03,-3.0103e-11
3.9100e+03,-3.6457e-11
3.9200e+03,-3.7454e-11
3.9300e+03,-3.6555e-11
3.9400e+03,-3.6353e-11
3.9500e+03,-3.5383e-11
3.9600e+03,-3.0586e-11
3.9700e+03,-2.3248e-11
3.9800e+03,-1.7219e-11
3.9900e+03,-1.1074e-11
4.0000e+03,-3.2806e-13
4.0100e+03,1.4563e-11
4.0200e+03,2.6886e-11
4.0300e+03,3.3850e-11
4.0400e+03,4.1198e-11
4.0500e+03,5.4941e-11
4.0600e+03,7.3404e-11
4.0700e+03,8.8186e-11
4.0800e+03,9.3191e-11
4.0900e+03,9.1861e-11
4.1000e+03,8.9674e-11
4.1100e+03,8.5817e-11
4.1200e+03,7.4235e-11
4.1300e+03,5.1772e-11
4.1400e+03,2.3497e-11
4.1500e+03,-2.2848e-12
4.1600e+03,-2.0665e-11
4.1700e+03,-3.0692e-11
4.1800e+03,-3.2864e-11
4.1900e+03,-2.8344e-11
4.2000e+03,-1.9349e-11
4.2100e+03,-9.4533e-12
4.2200e+03,-2.3104e-12
4.2300e+03,5.0507e-13
4.2400e+03,2.2372e-13
4.2500e+03,-7.1706e-13
4.2600e+03,-9.5720e-13
4.2700e+03,-6.5094e-13
4.2800e+03,-2.1969e-13
4.2900e+03,3.7647e-13
4.3000e+03,1.2634e-12
4.3100e+03,2.1623e-12
4.3200e+03,2.6302e-12
4.3300e+03,2.5389e-12
4.3400e+03,1.9928e-12
4.3500e+03,1.3055e-12
4.3600e+03,9.9043e-13
4.3700e+03,1.0024e-12
4.3800e+03,5.8450e-13
4.3900e+03,-6.8206e-13
4.4000e+03,-2.2267e-12
4.4100e+03,-3.2068e-12
4.4200e+03,-3.2578e-12
4.4300e+03,-2.4189e-12
4.4400e+03,-1.3085e-12
4.4500e+03,-1.0179e-12
4.4600e+03,-1.9510e-12
4.4700e+03,-3.2233e-12
4.4800e+03,-3.5331e-12
4.4900e+03,-2.3965e-12
4.5000e+03,-6.5914e-13
4.5100e+03,1.5640e-13
4.5200e+03,-2.3766e-13
4.5300e+03,-3.4385e-13
4.5400e+03,8.7998e-13
4.5500e+03,2.4856e-12
4.5600e+03,2.9548e-12
4.5700e+03,2.0605e-12
4.5800e+03,8.8604e-13
4.5900e+03,3.2145e-13
4.6000e+03,2.4369e-13
4.6100e+03,2.0014e-13
4.6200e+03,3.9012e-14
4.6300e+03,-1.5027e-13
4.6400e+03,-2.9170e-13
4.6500e+03,-5.3676e-13
4.6600e+03,-1.2960e-12
4.6700e+03,-3.0763e-12
4.6800e+03,-6.2201e-12
4.6900e+03,-1.0810e-11
4.7000e+03,-1.6128e-11
4.7100e+03,-2.0407e-11
4.7200e+03,-2.2634e-11
4.7300e+03,-2.4707e-11
4.7400e+03,-2.9110e-11
4.7500e+03,-3.6580e-11
4.7600e+03,-4.6283e-11
4.7700e+03,-5.4411e-11
4.7800e+03,-5.6674e-11
4.7900e+03,-5.3472e-11
4.8000e+03,-4.8586e-11
4.8100e+03,-4.5883e-11
4.8200e+03,-4.6728e-11
4.8300e+03,-4.6460e-11
4.8400e+03,-4.0503e-11
4.8500e+03,-2.9712e-11
4.8600e+03,-1.8737e-11
4.8700e+03,-1.1633e-11
4.8800e+03,-8.8294e-12
4.8900e+03,-9.1669e-12
4.9000e+03,-1.1762e-11
4.9100e+03,-1.4943e-11
4.9200e+03,-1.5634e-11
4.9300e+03,-1.2719e-11
4.9400e+03,-8.0398e-12
4.9500e+03,-3.4240e-12
4.9600e+03,6.9194e-13
4.9700e+03,6.6194e-12
4.9800e+03,1.6676e-11
4.9900e+03,2.9629e-11
5.0000e+03,4.0591e-11
5.0100e+03,4.3600e-11
5.0200e+03,3.7633e-11
5.0300e+03,2.7084e-11
5.0400e+03,1.6366e-11
5.0500e+03,1.0297e-11
5.0600e+03,1.3522e-11
5.0700e+03,2.3112e-11
5.0800e+03,3.2852e-11
5.0900e+03,4.0870e-11
5.1000e+03,4.7237e-11
5.1100e+03,5.2327e-11
5.1200e+03,5.6542e-11
5.1300e+03,6.0646e-11
5.1400e+03,6.4867e-11
5.1500e+03,6.5053e-11
5.1600e+03,5.2527e-11
5.1700e+03,2.7315e-11
5.1800e+03,1.2903e-12
5.1900e+03,-1.5545e-11
5.2000e+03,-2.1823e-11
5.2100e+03,-2.3764e-11
5.2200e+03,-3.0029e-11
5.2300e+03,-4.2914e-11
5.2400e+03,-5.6953e-11
5.2500e+03,-6.5937e-11
5.2600e+03,-6.5677e-11
5.2700e+03,-5.5594e-11
5.2800e+03,-4.0722e-11
5.2900e+03,-2.7182e-11
5.3000e+03,-1.8122e-11
5.3100e+03,-1.4382e-11
5.3200e+03,-1.5150e-11
5.3300e+03,-1.7310e-11
5.3400e+03,-1.7256e-11
5.3500e+03,-1.3785e-11
5.3600e+03,-8.4310e-12
5.3700e+03,-3.4724e-12
5.3800e+03,-4.0789e-13
5.3900e+03,8.1165e-13
5.4000e+03,9.8738e-13
5.4100e+03,1.2724e-12
5.4200e+03,2.9364e-12
5.4300e+03,5.4485e-12
5.4400e+03,6.3621e-12
5.4500e+03,4.1854e-12
5.4600e+03,2.1639e-12
5.4700e+03,4.4316e-12
5.4800e+03,7.5988e-12
5.4900e+03,8.0109e-12
5.5000e+03,9.2012e-12
5.5100e+03,1.2397e-11
5.5200e+03,1.4428e-11
5.5300e+03,1.3808e-11
5.5400e+03,1.0200e-11
5.5500e+03,3.9233e-12
5.5600e+03,-2.3062e-12
5.5700e+03,-5.3813e-12
5.5800e+03,-4.9912e-12
5.5900e+03,-3.0560e-12
5.6000e+03,-1.2655e-12
5.6100e+03,-1.7175e-13
5.6200e+03,3.7835e-13
5.6300e+03,5.4487e-13
5.6400e+03,5.0860e-13
5.6500e+03,4.5325e-13
5.6600e+03,2.9967e-13
5.6700e+03,5.4157e-14
5.6800e+03,-8.4336e-14
5.6900e+03,-2.3738e-14
5.7000e+03,1.6232e-13
5.7100e+03,3.1262e-13
5.7200e+03,6.3303e-13
5.7300e+03,2.0424e-12
5.7400e+03,5.0265e-12
5.7500e+03,7.4066e-12
5.7600e+03,6.1340e-12
5.7700e+03,1.3966e-12
5.7800e+03,-4.9846e-12
5.7900e+03,-1.3295e-11
5.8000e+03,-2.2879e-11
5.8100e+03,-2.7849e-11
5.8200e+03,-2.0354e-11
5.8300e+03,-3.4068e-13
5.8400e+03,2.1007e-11
5.8500e+03,3.2724e-11
5.8600e+03,3.3879e-11
5.8700e+03,2.7501e-11
5.8800e+03,1.7047e-11
5.8900e+03,7.7207e-12
5.9000e+03,2.9928e-12
5.9100e+03,1.2395e-12
5.9200e+03,-2.5603e-13
5.9300e+03,-2.0050e-12
5.9400e+03,-2.1917e-12
5.9500e+03,1.0606e-12
5.9600e+03,5.3426e-12
5.9700e+03,5.7504e-12
5.9800e+03,8.1233e-13
5.9900e+03,-7.0306e-12
6.0000e+03,-1.5627e-11
6.0100e+03,-2.3873e-11
6.0200e+03,-2.9025e-11
6.0300e+03,-2.8273e-11
6.0400e+03,-2.3797e-11
6.0500e+03,-2.1703e-11
6.0600e+03,-2.4488e-11
6.0700e+03,-2.9246e-11
6.0800e+03,-3.2974e-11
6.0900e+03,-3.6460e-11
6.1000e+03,-4.4436e-11
6.1100e+03,-5.7215e-11
6.1200e+03,-6.8884e-11
6.1300e+03,-7.5735e-11
6.1400e+03,-8.1083e-11
6.1500e+03,-8.7690e-11
6.1600e+03,-8.6200e-11
6.1700e+03,-6.9731e-11
6.1800e+03,-4.8880e-11
6.1900e+03,-3.6783e-11
6.2000e+03,-3.5677e-11
6.2100e+03,-3.8710e-11
6.2200e+03,-4.2193e-11
6.2300e+03,-4.8585e-11
6.2400e+03,-5.7078e-11
6.2500e+03,-6.1077e-11
6.2600e+03,-5.5052e-11
6.2700e+03,-4.1381e-11
6.2800e+03,-2.6254e-11
6.2900e+03,-1.3277e-11
6.3000e+03,-3.4546e-12
6.3100e+03,2.9220e-12
6.3200e+03,5.9897e-12
6.3300e+03,6.4020e-12
6.3400e+03,4.9106e-12
6.3500e+03,1.9529e-12
6.3600e+03,-2.0683e-12
6.3700e+03,-6.1550e-12
6.3800e+03,-7.6998e-12
6.3900e+03,-4.7572e-12
6.4000e+03,2.5473e-13
6.4100e+03,3.1617e-12
6.4200e+03,3.0886e-12
6.4300e+03,2.0313e-12
6.4400e+03,1.6728e-12
6.4500e+03,2.6514e-12
6.4600e+03,4.5367e-12
6.4700e+03,6.6826e-12
6.4800e+03,1.0009e-11
6.4900e+03,1.7744e-11
6.5000e+03,3.0650e-11
6.5100e+03,4.3127e-11
6.5200e+03,4.9151e-11
6.5300e+03,4.8730e-11
6.5400e+03,4.7609e-11
6.5500e+03,4.7779e-11
6.5600e+03,4.5107e-11
6.5700e+03,3.6564e-11
6.5800e+03,2.3079e-11
6.5900e+03,1.0444e-11
6.6000e+03,3.8184e-12
6.6100e+03,1.9355e-12
6.6200e+03,1.3417e-12
6.6300e+03,7.0954e-13
6.6400e+03,8.5360e-14
6.6500e+03,-3.3144e-13
6.6600e+03,-4.7126e-13
6.6700e+03,-3.6354e-13
6.6800e+03,-1.3929e-13
6.6900e+03,1.4092e-14
6.7000e+03,-2.2584e-14
6.7100e+03,-2.4230e-13
6.7200e+03,-4.3351e-13
6.7300e+03,-3.6865e-13
6.7400e+03,1.0094e-13
6.7500e+03,9.9770e-13
6.7600e+03,1.3984e-12
6.7700e+03,-5.4973e-13
6.7800e+03,-5.3468e-12
6.7900e+03,-1.0812e-11
6.8000e+03,-1.4340e-11
6.8100e+03,-1.5463e-11
6.8200e+03,-1.6121e-11
6.8300e+03,-1.7947e-11
6.8400e+03,-1.9485e-11
6.8500e+03,-1.8159e-11
6.8600e+03,-1.3709e-11
6.8700e+03,-7.7083e-12
6.8800e+03,-1.9100e-12
6.8900e+03,2.5197e-12
6.9000e+03,5.1628e-12
6.9100e+03,5.8207e-12
6.9200e+03,4.9586e-12
6.9300e+03,3.5838e-12
6.9400e+03,2.5578e-12
6.9500e+03,3.6563e-12
6.9600e+03,9.2018e-12
6.9700e+03,1.8900e-11
6.9800e+03,2.8881e-11
6.9900e+03,3.4824e-11
7.0000e+03,3.5707e-11
7.0100e+03,3.3232e-11
7.0200e+03,2.9324e-11
7.0300e+03,2.4534e-11
7.0400e+03,1.7795e-11
7.0500e+03,8.7605e-12
7.0600e+03,2.7657e-13
7.0700e+03,-2.3918e-12
7.0800e+03,2.5017e-12
7.0900e+03,1.1036e-11
7.1000e+03,1.8335e-11
7.1100e+03,2.2733e-11
7.1200e+03,2.5061e-11
7.1300e+03,3.2088e-11
7.1400e+03,5.4866e-11
7.1500e+03,9.3406e-11
7.1600e+03,1.3182e-10
7.1700e+03,1.5130e-10
7.1800e+03,1.4476e-10
7.1900e+03,1.2078e-10
7.2000e+03,9.0061e-11
7.2100e+03,6.1856e-11
7.2200e+03,3.9102e-11
7.2300e+03,1.8383e-11
7.2400e+03,2.4580e-12
7.2500e+03,-3.9424e-12
7.2600e+03,-3.1509e-12
7.2700e+03,-1.9263e-13
7.2800e+03,2.2590e-12
7.2900e+03,3.1996e-12
7.3000e+03,3.0939e-12
7.3100e+03,3.0086e-12
7.3200e+03,2.2272e-12
7.3300e+03,-1.4861e-12
7.3400e+03,-9.3266e-12
7.3500e+03,-1.9098e-11
7.3600e+03,-2.5789e-11
7.3700e+03,-2.5950e-11
7.3800e+03,-1.9663e-11
7.3900e+03,-9.9925e-12
7.4000e+03,-1.3194e-12
7.4100e+03,4.3716e-12
7.4200e+03,6.9537e-12
7.4300e+03,7.3917e-12
7.4400e+03,7.4163e-12
7.4500e+03,7.9717e-12
7.4600e+03,9.6017e-12
7.4700e+03,1.2187e-11
7.4800e+03,1.6587e-11
7.4900e+03,2.4194e-11
7.5000e+03,3.3262e-11
7.5100e+03,3.9210e-11
7.5200e+03,3.9041e-11
7.5300e+03,3.4320e-11
7.5400e+03,2.6585e-11
7.5500e+03,1.5523e-11
7.5600e+03,4.3350e-12
7.5700e+03,-2.3029e-12
7.5800e+03,-3.3196e-12
7.5900e+03,-2.4868e-13
7.6000e+03,4.0611e-12
7.6100e+03,6.4415e-12
7.6200e+03,6.1504e-12
7.6300e+03,5.2215e-12
7.6400e+03,4.9869e-12
7.6500e+03,4.5311e-12
7.6600e+03,3.2897e-12
7.6700e+03,1.8405e-12
7.6800e+03,7.1227e-13
7.6900e+03,4.3528e-14
7.7000e+03,-2.1054e-13
7.7100e+03,-2.4298e-13
7.7200e+03,-1.7465e-13
7.7300e+03,1.4536e-14
7.7400e+03,2.5410e-13
7.7500e+03,2.5197e-13
7.7600e+03,-4.3100e-13
7.7700e+03,-2.0045e-12
7.7800e+03,-4.2681e-12
7.7900e+03,-6.2336e-12
7.8000e+03,-5.6280e-12
7.8100e+03,-1.5510e-13
7.8200e+03,9.7671e-12
7.8300e+03,2.0028e-11
7.8400e+03,2.6796e-11
7.8500e+03,2.8375e-11
7.8600e+03,2.5268e-11
7.8700e+03,2.1174e-11
7.8800e+03,2.1144e-11
7.8900e+03,2.7335e-11
7.9000e+03,3.6170e-11
7.9100e+03,4.2508e-11
7.9200e+03,4.4244e-11
7.9300e+03,4.0317e-11
7.9400e+03,3.1418e-11
7.9500e+03,2.1257e-11
7.9600e+03,1.2201e-11
7.9700e+03,5.0452e-12
7.9800e+03,1.1925e-12
7.9900e+03,7.8195e-13
8.0000e+03,1.7858e-12
8.0100e+03,1.0607e-12
8.0200e+03,-2.5971e-12
8.0300e+03,-8.5671e-12
8.0400e+03,-1.6821e-11
8.0500e+03,-2.6526e-11
8.0600e+03,-3.6254e-11
8.0700e+03,-4.4796e-11
8.0800e+03,-5.0886e-11
8.0900e+03,-5.4384e-11
8.1000e+03,-5.6068e-11
8.1100e+03,-5.5568e-11
8.1200e+03,-5.2119e-11
8.1300e+03,-4.7924e-11
8.1400e+03,-4.6977e-11
8.1500e+03,-5.0648e-11
8.1600e+03,-5.6969e-11
8.1700e+03,-6.2690e-11
8.1800e+03,-6.4816e-11
8.1900e+03,-6.2791e-11
8.2000e+03,-5.8894e-11
8.2100e+03,-5.4777e-11
8.2200e+03,-4.9269e-11
8.2300e+03,-4.1676e-11
8.2400e+03,-3.4537e-11
8.2500e+03,-3.1399e-11
8.2600e+03,-3.2215e-11
8.2700e+03,-3.3120e-11
8.2800e+03,-3.0153e-11
8.2900e+03,-2.2130e-11
8.3000e+03,-1.0662e-11
8.3100e+03,2.4181e-12
8.3200e+03,1.5372e-11
8.3300e+03,2.4958e-11
8.3400e+03,2.8272e-11
8.3500e+03,2.4721e-11
8.3600e+03,1.6021e-11
8.3700e+03,6.0631e-12
8.3800e+03,-9.7028e-13
8.3900e+03,-3.5195e-12
8.4000e+03,-2.8958e-12
8.4100e+03,-1.2489e-12
8.4200e+03,-2.2481e-13
8.4300e+03,-8.1773e-14
8.4400e+03,-1.0315e-13
8.4500e+03,-1.4688e-13
8.4600e+03,-7.1187e-13
8.4700e+03,-1.8720e-12
