# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,1.5510e-09
2.0000e+01,3.0215e-09
3.0000e+01,4.3488e-09
4.0000e+01,5.4976e-09
5.0000e+01,6.4593e-09
6.0000e+01,7.2450e-09
7.0000e+01,7.8765e-09
8.0000e+01,8.3793e-09
9.0000e+01,8.7779e-09
1.0000e+02,9.0937e-09
1.1000e+02,9.3445e-09
1.2000e+02,9.5446e-09
1.3000e+02,9.7049e-09
1.4000e+02,9.8344e-09
1.5000e+02,9.9395e-09
1.6000e+02,1.0025e-08
1.7000e+02,1.0096e-08
1.8000e+02,1.0155e-08
1.9000e+02,1.0204e-08
2.0000e+02,1.0245e-08
2.1000e+02,1.0279e-08
2.2000e+02,1.0308e-08
2.3000e+02,1.0332e-08
2.4000e+02,1.0353e-08
2.5000e+02,1.0372e-08
2.6000e+02,1.0387e-08
2.7000e+02,1.0402e-08
2.8000e+02,1.0414e-08
2.9000e+02,1.0426e-08
3.0000e+02,1.0437e-08
3.1000e+02,1.0447e-08
3.2000e+02,1.0456e-08
3.3000e+02,1.0465e-08
3.4000e+02,1.0473e-08
3.5000e+02,1.0480e-08
3.6000e+02,1.0486e-08
3.7000e+02,1.0491e-08
3.8000e+02,1.0496e-08
3.9000e+02,1.0500e-08
4.0000e+02,1.0503e-08
4.1000e+02,1.0506e-08
4.2000e+02,1.0508e-08
4.3000e+02,1.0509e-08
4.4000e+02,1.0511e-08
4.5000e+02,1.0512e-08
4.6000e+02,1.0513e-08
4.7000e+02,1.0514e-08
4.8000e+02,1.0514e-08
4.9000e+02,1.0515e-08
5.0000e+02,1.0515e-08
5.1000e+02,1.0515e-08
5.2000e+02,1.0515e-08
5.3000e+02,1.0515e-08
5.4000e+02,1.0515e-08
5.5000e+02,1.0515e-08
5.6000e+02,1.0516e-08
5.7000e+02,1.0516e-08
5.8000e+02,1.0518e-08
5.9000e+02,1.0519e-08
6.0000e+02,1.0521e-08
6.1000e+02,1.0522e-08
6.2000e+02,1.0523e-08
6.3000e+02,1.0523e-08
6.4000e+02,1.0521e-08
6.5000e+02,1.0518e-08
6.6000e+02,1.0515e-08
6.7000e+02,1.0510e-08
6.8000e+02,1.0505e-08
6.9000e+02,1.0501e-08
7.0000e+02,1.0498e-08
7.1000e+02,1.0495e-08
7.2000e+02,1.0495e-08
7.3000e+02,1.0496e-08
7.4000e+02,1.0498e-08
7.5000e+02,1.0502e-08
7.6000e+02,1.0507e-08
7.7000e+02,1.0512e-08
7.8000e+02,1.0518e-08
7.9000e+02,1.0525e-08
8.0000e+02,1.0532e-08
8.1000e+02,1.0539e-08
8.2000e+02,1.0545e-08
8.3000e+02,1.0551e-08
8.4000e+02,1.0556e-08
8.5000e+02,1.0560e-08
8.6000e+02,1.0563e-08
8.7000e+02,1.0565e-08
8.8000e+02,1.0565e-08
8.9000e+02,1.0563e-08
9.0000e+02,1.0560e-08
9.1000e+02,1.0555e-08
9.2000e+02,1.0548e-08
9.3000e+02,1.0540e-08
9.4000e+02,1.0530e-08
9.5000e+02,1.0518e-08
9.6000e+02,1.0506e-08
9.7000e+02,1.0494e-08
9.8000e+02,1.0482e-08
9.9000e+02,1.0470e-08
1.0000e+03,1.0459e-08
1.0100e+03,1.0448e-08
1.0200e+03,1.0437e-08
1.0300e+03,1.0427e-08
1.0400e+03,1.0417e-08
1.0500e+03,1.0409e-08
1.0600e+03,1.0401e-08
1.0700e+03,1.0396e-08
1.0800e+03,1.0393e-08
1.0900e+03,1.0392e-08
1.1000e+03,1.0394e-08
1.1100e+03,1.0398e-08
1.1200e+03,1.0403e-08
1.1300e+03,1.0408e-08
1.1400e+03,1.0414e-08
1.1500e+03,1.0420e-08
1.1600e+03,1.0425e-08
1.1700e+03,1.0430e-08
1.1800e+03,1.0434e-08
1.1900e+03,1.0437e-08
1.2000e+03,1.0441e-08
1.2100e+03,1.0443e-08
1.2200e+03,1.0446e-08
1.2300e+03,1.0449e-08
1.2400e+03,1.0453e-08
1.2500e+03,1.0457e-08
1.2600e+03,1.0461e-08
1.2700e+03,1.0465e-08
1.2800e+03,1.0469e-08
1.2900e+03,1.0473e-08
1.3000e+03,1.0477e-08
1.3100e+03,1.0480e-08
1.3200e+03,1.0484e-08
1.3300e+03,1.0487e-08
1.3400e+03,1.0490e-08
1.3500e+03,1.0492e-08
1.3600e+03,1.0494e-08
1.3700e+03,1.0495e-08
1.3800e+03,1.0495e-08
1.3900e+03,1.0495e-08
1.4000e+03,1.0494e-08
1.4100e+03,1.0494e-08
1.4200e+03,1.0493e-08
1.4300e+03,1.0493e-08
1.4400e+03,1.0493e-08
1.4500e+03,1.0493e-08
1.4600e+03,1.0493e-08
1.4700e+03,1.0493e-08
1.4800e+03,1.0493e-08
1.4900e+03,1.0493e-08
1.5000e+03,1.0493e-08
1.5100e+03,1.0493e-08
1.5200e+03,1.0493e-08
1.5300e+03,1.0493e-08
1.5400e+03,1.0493e-08
1.5500e+03,1.0493e-08
1.5600e+03,1.0493e-08
1.5700e+03,1.0493e-08
1.5800e+03,1.0493e-08
1.5900e+03,1.0493e-08
1.6000e+03,1.0492e-08
1.6100e+03,1.0492e-08
1.6200e+03,1.0491e-08
1.6300e+03,1.0490e-08
1.6400e+03,1.0489e-08
1.6500e+03,1.0487e-08
1.6600e+03,1.0486e-08
1.6700e+03,1.0484e-08
1.6800e+03,1.0482e-08
1.6900e+03,1.0480e-08
1.7000e+03,1.0477e-08
1.7100e+03,1.0475e-08
1.7200e+03,1.0473e-08
1.7300e+03,1.0470e-08
1.7400e+03,1.0468e-08
1.7500e+03,1.0466e-08
1.7600e+03,1.0465e-08
1.7700e+03,1.0464e-08
1.7800e+03,1.0463e-08
1.7900e+03,1.0463e-08
1.8000e+03,1.0463e-08
1.8100e+03,1.0464e-08
1.8200e+03,1.0464e-08
1.8300e+03,1.0465e-08
1.8400e+03,1.0466e-08
1.8500e+03,1.0467e-08
1.8600e+03,1.0468e-08
1.8700e+03,1.0469e-08
1.8800e+03,1.0470e-08
1.8900e+03,1.0470e-08
1.9000e+03,1.0470e-08
1.9100e+03,1.0469e-08
1.9200e+03,1.0468e-08
1.9300e+03,1.0466e-08
1.9400e+03,1.0465e-08
1.9500e+03,1.0463e-08
1.9600e+03,1.0462e-08
1.9700e+03,1.0460e-08
1.9800e+03,1.0458e-08
1.9900e+03,1.0456e-08
2.0000e+03,1.0454e-08
2.0100e+03,1.0452e-08
2.0200e+03,1.0450e-08
2.0300e+03,1.0447e-08
2.0400e+03,1.0444e-08
2.0500e+03,1.0441e-08
2.0600e+03,1.0437e-08
2.0700e+03,1.0433e-08
2.0800e+03,1.0429e-08
2.0900e+03,1.0425e-08
2.1000e+03,1.0420e-08
2.1100e+03,1.0416e-08
2.1200e+03,1.0412e-08
2.1300e+03,1.0408e-08
2.1400e+03,1.0404e-08
2.1500e+03,1.0401e-08
2.1600e+03,1.0398e-08
2.1700e+03,1.0397e-08
