# Time , Flux-Flux
1.8200e+03,6.3880e-15
1.8300e+03,1.3200e-14
1.8400e+03,1.6293e-14
1.8500e+03,1.5319e-14
1.8600e+03,1.0230e-14
1.8700e+03,1.3379e-15
1.8800e+03,-1.0687e-14
1.8900e+03,-2.4878e-14
1.9000e+03,-4.0088e-14
1.9100e+03,-5.5163e-14
1.9200e+03,-6.9129e-14
1.9300e+03,-8.1371e-14
1.9400e+03,-9.1728e-14
1.9500e+03,-1.0049e-13
1.9600e+03,-1.0827e-13
1.9700e+03,-1.1578e-13
1.9800e+03,-1.2367e-13
1.9900e+03,-1.3228e-13
2.0000e+03,-1.4171e-13
2.0100e+03,-1.5176e-13
2.0200e+03,-1.6209e-13
2.0300e+03,-1.7228e-13
2.0400e+03,-1.8183e-13
2.0500e+03,-1.9021e-13
2.0600e+03,-1.9683e-13
2.0700e+03,-2.0112e-13
2.0800e+03,-2.0253e-13
2.0900e+03,-2.0050e-13
2.1000e+03,-1.9451e-13
2.1100e+03,-1.8411e-13
2.1200e+03,-1.6904e-13
2.1300e+03,-1.4922e-13
2.1400e+03,-1.2486e-13
2.1500e+03,-9.6559e-14
2.1600e+03,-6.5423e-14
2.1700e+03,-3.3035e-14
2.1800e+03,-1.2656e-15
2.1900e+03,2.8056e-14
2.2000e+03,5.3415e-14
2.2100e+03,7.3789e-14
2.2200e+03,8.8720e-14
2.2300e+03,9.8328e-14
2.2400e+03,1.0324e-13
2.2500e+03,1.0441e-13
2.2600e+03,1.0285e-13
2.2700e+03,9.9456e-14
2.2800e+03,9.4946e-14
2.2900e+03,8.9895e-14
2.3000e+03,8.4755e-14
2.3100e+03,7.9814e-14
2.3200e+03,7.5159e-14
2.3300e+03,7.0712e-14
2.3400e+03,6.6355e-14
2.3500e+03,6.2034e-14
2.3600e+03,5.7765e-14
2.3700e+03,5.3534e-14
2.3800e+03,4.9216e-14
2.3900e+03,4.4638e-14
2.4000e+03,3.9748e-14
2.4100e+03,3.4748e-14
2.4200e+03,3.0059e-14
2.4300e+03,2.6119e-14
2.4400e+03,2.3178e-14
2.4500e+03,2.1220e-14
2.4600e+03,2.0024e-14
2.4700e+03,1.9282e-14
2.4800e+03,1.8678e-14
2.4900e+03,1.7932e-14
2.5000e+03,1.6845e-14
2.5100e+03,1.5334e-14
2.5200e+03,1.3460e-14
2.5300e+03,1.1392e-14
2.5400e+03,9.3235e-15
2.5500e+03,7.3953e-15
2.5600e+03,5.6456e-15
2.5700e+03,4.0101e-15
2.5800e+03,2.3486e-15
2.5900e+03,4.8277e-16
2.6000e+03,-1.7649e-15
2.6100e+03,-4.5348e-15
2.6200e+03,-7.8938e-15
2.6300e+03,-1.1806e-14
2.6400e+03,-1.6116e-14
2.6500e+03,-2.0574e-14
2.6600e+03,-2.4884e-14
2.6700e+03,-2.8789e-14
2.6800e+03,-3.2109e-14
2.6900e+03,-3.4741e-14
2.7000e+03,-3.6578e-14
2.7100e+03,-3.7430e-14
2.7200e+03,-3.7040e-14
2.7300e+03,-3.5216e-14
2.7400e+03,-3.2061e-14
2.7500e+03,-2.8121e-14
2.7600e+03,-2.4312e-14
2.7700e+03,-2.1581e-14
2.7800e+03,-2.0447e-14
2.7900e+03,-2.0665e-14
2.8000e+03,-2.1216e-14
2.8100e+03,-2.0663e-14
2.8200e+03,-1.7727e-14
2.8300e+03,-1.1822e-14
2.8400e+03,-3.3287e-15
2.8500e+03,6.5483e-15
2.8600e+03,1.6299e-14
2.8700e+03,2.4828e-14
2.8800e+03,3.2055e-14
2.8900e+03,3.9080e-14
2.9000e+03,4.7752e-14
2.9100e+03,5.9763e-14
2.9200e+03,7.5648e-14
2.9300e+03,9.4158e-14
2.9400e+03,1.1234e-13
2.9500e+03,1.2637e-13
2.9600e+03,1.3293e-13
2.9700e+03,1.3047e-13
2.9800e+03,1.2011e-13
2.9900e+03,1.0541e-13
3.0000e+03,9.1202e-14
3.0100e+03,8.1854e-14
3.0200e+03,7.9483e-14
3.0300e+03,8.3048e-14
3.0400e+03,8.8680e-14
3.0500e+03,9.1231e-14
3.0600e+03,8.6439e-14
3.0700e+03,7.2786e-14
3.0800e+03,5.2184e-14
3.0900e+03,2.9163e-14
3.1000e+03,8.9194e-15
3.1100e+03,-4.8285e-15
3.1200e+03,-1.1149e-14
3.1300e+03,-1.1814e-14
3.1400e+03,-9.9928e-15
3.1500e+03,-8.4598e-15
3.1600e+03,-8.2117e-15
3.1700e+03,-8.0604e-15
3.1800e+03,-5.2848e-15
3.1900e+03,3.0269e-15
3.2000e+03,1.8529e-14
3.2100e+03,4.0619e-14
3.2200e+03,6.6250e-14
3.2300e+03,9.0604e-14
3.2400e+03,1.0843e-13
3.2500e+03,1.1559e-13
3.2600e+03,1.1035e-13
3.2700e+03,9.3977e-14
3.2800e+03,7.0485e-14
3.2900e+03,4.5554e-14
3.3000e+03,2.4990e-14
3.3100e+03,1.3168e-14
3.3200e+03,1.1931e-14
3.3300e+03,2.0250e-14
3.3400e+03,3.4642e-14
3.3500e+03,5.0166e-14
3.3600e+03,6.1710e-14
3.3700e+03,6.5297e-14
3.3800e+03,5.9150e-14
3.3900e+03,4.4269e-14
3.4000e+03,2.4303e-14
3.4100e+03,4.6160e-15
3.4200e+03,-9.2506e-15
3.4300e+03,-1.3287e-14
3.4400e+03,-6.2911e-15
3.4500e+03,9.7462e-15
3.4600e+03,3.0285e-14
3.4700e+03,4.9655e-14
3.4800e+03,6.2745e-14
3.4900e+03,6.6415e-14
3.5000e+03,6.0201e-14
3.5100e+03,4.6172e-14
3.5200e+03,2.8025e-14
3.5300e+03,9.8260e-15
3.5400e+03,-5.1490e-15
3.5500e+03,-1.5073e-14
3.5600e+03,-1.9621e-14
3.5700e+03,-1.9546e-14
3.5800e+03,-1.6082e-14
3.5900e+03,-1.0433e-14
3.6000e+03,-3.5060e-15
3.6100e+03,4.0866e-15
3.6200e+03,1.1815e-14
3.6300e+03,1.8913e-14
3.6400e+03,2.4104e-14
3.6500e+03,2.5509e-14
3.6600e+03,2.0892e-14
3.6700e+03,8.2695e-15
3.6800e+03,-1.3225e-14
3.6900e+03,-4.2516e-14
3.7000e+03,-7.6166e-14
3.7100e+03,-1.0862e-13
3.7200e+03,-1.3321e-13
3.7300e+03,-1.4363e-13
3.7400e+03,-1.3557e-13
3.7500e+03,-1.0796e-13
3.7600e+03,-6.3520e-14
3.7700e+03,-8.4197e-15
3.7800e+03,4.8922e-14
3.7900e+03,9.9487e-14
3.8000e+03,1.3538e-13
3.8100e+03,1.5115e-13
3.8200e+03,1.4446e-13
3.8300e+03,1.1604e-13
3.8400e+03,6.9104e-14
3.8500e+03,8.5864e-15
3.8600e+03,-5.9666e-14
3.8700e+03,-1.2946e-13
3.8800e+03,-1.9466e-13
3.8900e+03,-2.4951e-13
3.9000e+03,-2.8903e-13
3.9100e+03,-3.0942e-13
3.9200e+03,-3.0854e-13
3.9300e+03,-2.8609e-13
3.9400e+03,-2.4372e-13
3.9500e+03,-1.8472e-13
3.9600e+03,-1.1367e-13
3.9700e+03,-3.5901e-14
3.9800e+03,4.3002e-14
3.9900e+03,1.1767e-13
4.0000e+03,1.8338e-13
4.0100e+03,2.3636e-13
4.0200e+03,2.7406e-13
4.0300e+03,2.9529e-13
4.0400e+03,3.0024e-13
4.0500e+03,2.9039e-13
4.0600e+03,2.6830e-13
4.0700e+03,2.3728e-13
4.0800e+03,2.0104e-13
4.0900e+03,1.6320e-13
4.1000e+03,1.2690e-13
4.1100e+03,9.4455e-14
4.1200e+03,6.7186e-14
4.1300e+03,4.5478e-14
4.1400e+03,2.8976e-14
4.1500e+03,1.6891e-14
4.1600e+03,8.3152e-15
4.1700e+03,2.4398e-15
4.1800e+03,-1.3489e-15
4.1900e+03,-3.4820e-15
4.2000e+03,-4.2787e-15
4.2100e+03,-4.0164e-15
4.2200e+03,-2.9670e-15
4.2300e+03,-1.3970e-15
4.2400e+03,4.5166e-16
4.2500e+03,2.3795e-15
4.2600e+03,4.2361e-15
4.2700e+03,5.9153e-15
4.2800e+03,7.3459e-15
4.2900e+03,8.4820e-15
4.3000e+03,9.2953e-15
4.3100e+03,9.7697e-15
4.3200e+03,9.8978e-15
4.3300e+03,9.6782e-15
4.3400e+03,9.1152e-15
4.3500e+03,8.2186e-15
4.3600e+03,7.0053e-15
4.3700e+03,5.5001e-15
4.3800e+03,3.7383e-15
4.3900e+03,1.7675e-15
4.4000e+03,-3.5049e-16
4.4100e+03,-2.5400e-15
4.4200e+03,-4.7147e-15
4.4300e+03,-6.7813e-15
4.4400e+03,-8.6453e-15
4.4500e+03,-1.0217e-14
4.4600e+03,-1.1416e-14
4.4700e+03,-1.2184e-14
4.4800e+03,-1.2488e-14
4.4900e+03,-1.2332e-14
4.5000e+03,-1.1757e-14
4.5100e+03,-1.0841e-14
4.5200e+03,-9.6902e-15
4.5300e+03,-8.4313e-15
4.5400e+03,-7.1944e-15
4.5500e+03,-6.0980e-15
4.5600e+03,-5.2324e-15
4.5700e+03,-4.6488e-15
4.5800e+03,-4.3577e-15
4.5900e+03,-4.3375e-15
4.6000e+03,-4.5497e-15
4.6100e+03,-4.9563e-15
4.6200e+03,-5.5377e-15
4.6300e+03,-6.3125e-15
4.6400e+03,-7.3636e-15
4.6500e+03,-8.8733e-15
4.6600e+03,-1.1168e-14
4.6700e+03,-1.4767e-14
4.6800e+03,-2.0423e-14
4.6900e+03,-2.9136e-14
4.7000e+03,-4.2119e-14
4.7100e+03,-6.0722e-14
4.7200e+03,-8.6290e-14
4.7300e+03,-1.1999e-13
4.7400e+03,-1.6262e-13
4.7500e+03,-2.1437e-13
4.7600e+03,-2.7465e-13
4.7700e+03,-3.4201e-13
4.7800e+03,-4.1414e-13
4.7900e+03,-4.8801e-13
4.8000e+03,-5.6016e-13
4.8100e+03,-6.2691e-13
4.8200e+03,-6.8471e-13
4.8300e+03,-7.3034e-13
4.8400e+03,-7.6123e-13
4.8500e+03,-7.7560e-13
4.8600e+03,-7.7238e-13
4.8700e+03,-7.5091e-13
4.8800e+03,-7.1054e-13
4.8900e+03,-6.5027e-13
4.9000e+03,-5.6876e-13
4.9100e+03,-4.6466e-13
4.9200e+03,-3.3722e-13
4.9300e+03,-1.8674e-13
4.9400e+03,-1.4840e-14
4.9500e+03,1.7562e-13
4.9600e+03,3.8071e-13
4.9700e+03,5.9549e-13
4.9800e+03,8.1397e-13
4.9900e+03,1.0291e-12
5.0000e+03,1.2328e-12
5.0100e+03,1.4169e-12
5.0200e+03,1.5734e-12
5.0300e+03,1.6950e-12
5.0400e+03,1.7755e-12
5.0500e+03,1.8091e-12
5.0600e+03,1.7906e-12
5.0700e+03,1.7153e-12
5.0800e+03,1.5803e-12
5.0900e+03,1.3851e-12
5.1000e+03,1.1330e-12
5.1100e+03,8.3138e-13
5.1200e+03,4.9146e-13
5.1300e+03,1.2750e-13
5.1400e+03,-2.4395e-13
5.1500e+03,-6.0497e-13
5.1600e+03,-9.3749e-13
5.1700e+03,-1.2249e-12
5.1800e+03,-1.4541e-12
5.1900e+03,-1.6169e-12
5.2000e+03,-1.7108e-12
5.2100e+03,-1.7385e-12
5.2200e+03,-1.7058e-12
5.2300e+03,-1.6204e-12
5.2400e+03,-1.4906e-12
5.2500e+03,-1.3252e-12
5.2600e+03,-1.1331e-12
5.2700e+03,-9.2363e-13
5.2800e+03,-7.0608e-13
5.2900e+03,-4.8880e-13
5.3000e+03,-2.7871e-13
5.3100e+03,-8.1096e-14
5.3200e+03,1.0015e-13
5.3300e+03,2.6194e-13
5.3400e+03,4.0157e-13
5.3500e+03,5.1668e-13
5.3600e+03,6.0559e-13
5.3700e+03,6.6776e-13
5.3800e+03,7.0398e-13
5.3900e+03,7.1617e-13
5.4000e+03,7.0678e-13
5.4100e+03,6.7816e-13
5.4200e+03,6.3220e-13
5.4300e+03,5.7049e-13
5.4400e+03,4.9475e-13
5.4500e+03,4.0748e-13
5.4600e+03,3.1238e-13
5.4700e+03,2.1421e-13
5.4800e+03,1.1834e-13
5.4900e+03,2.9976e-14
5.5000e+03,-4.6529e-14
5.5100e+03,-1.0806e-13
5.5200e+03,-1.5284e-13
5.5300e+03,-1.8033e-13
5.5400e+03,-1.9116e-13
5.5500e+03,-1.8709e-13
5.5600e+03,-1.7089e-13
5.5700e+03,-1.4610e-13
5.5800e+03,-1.1651e-13
5.5900e+03,-8.5551e-14
5.6000e+03,-5.5869e-14
5.6100e+03,-2.9063e-14
5.6200e+03,-5.7544e-15
5.6300e+03,1.4201e-14
5.6400e+03,3.1463e-14
5.6500e+03,4.7006e-14
5.6600e+03,6.1992e-14
5.6700e+03,7.7684e-14
5.6800e+03,9.5350e-14
5.6900e+03,1.1613e-13
5.7000e+03,1.4086e-13
5.7100e+03,1.6984e-13
5.7200e+03,2.0264e-13
5.7300e+03,2.3788e-13
5.7400e+03,2.7320e-13
5.7500e+03,3.0533e-13
5.7600e+03,3.3056e-13
5.7700e+03,3.4538e-13
5.7800e+03,3.4717e-13
5.7900e+03,3.3474e-13
5.8000e+03,3.0840e-13
5.8100e+03,2.6948e-13
5.8200e+03,2.1971e-13
5.8300e+03,1.6058e-13
5.8400e+03,9.3118e-14
5.8500e+03,1.8182e-14
5.8600e+03,-6.3077e-14
5.8700e+03,-1.4884e-13
5.8800e+03,-2.3666e-13
5.8900e+03,-3.2394e-13
5.9000e+03,-4.0851e-13
5.9100e+03,-4.8925e-13
5.9200e+03,-5.6622e-13
5.9300e+03,-6.4059e-13
5.9400e+03,-7.1423e-13
5.9500e+03,-7.8908e-13
5.9600e+03,-8.6656e-13
5.9700e+03,-9.4712e-13
5.9800e+03,-1.0301e-12
5.9900e+03,-1.1137e-12
6.0000e+03,-1.1958e-12
6.0100e+03,-1.2745e-12
6.0200e+03,-1.3484e-12
6.0300e+03,-1.4171e-12
6.0400e+03,-1.4810e-12
6.0500e+03,-1.5413e-12
6.0600e+03,-1.5993e-12
6.0700e+03,-1.6560e-12
6.0800e+03,-1.7118e-12
6.0900e+03,-1.7668e-12
6.1000e+03,-1.8206e-12
6.1100e+03,-1.8723e-12
6.1200e+03,-1.9206e-12
6.1300e+03,-1.9639e-12
6.1400e+03,-2.0002e-12
6.1500e+03,-2.0273e-12
6.1600e+03,-2.0434e-12
6.1700e+03,-2.0465e-12
6.1800e+03,-2.0354e-12
6.1900e+03,-2.0093e-12
6.2000e+03,-1.9670e-12
6.2100e+03,-1.9075e-12
6.2200e+03,-1.8296e-12
6.2300e+03,-1.7320e-12
6.2400e+03,-1.6145e-12
6.2500e+03,-1.4783e-12
6.2600e+03,-1.3265e-12
6.2700e+03,-1.1641e-12
6.2800e+03,-9.9739e-13
6.2900e+03,-8.3272e-13
6.3000e+03,-6.7554e-13
6.3100e+03,-5.2939e-13
6.3200e+03,-3.9542e-13
6.3300e+03,-2.7255e-13
6.3400e+03,-1.5801e-13
6.3500e+03,-4.8408e-14
6.3600e+03,5.9230e-14
6.3700e+03,1.6667e-13
6.3800e+03,2.7414e-13
6.3900e+03,3.8054e-13
6.4000e+03,4.8414e-13
6.4100e+03,5.8344e-13
6.4200e+03,6.7781e-13
6.4300e+03,7.6779e-13
6.4400e+03,8.5486e-13
6.4500e+03,9.4077e-13
6.4600e+03,1.0267e-12
6.4700e+03,1.1124e-12
6.4800e+03,1.1956e-12
6.4900e+03,1.2720e-12
6.5000e+03,1.3355e-12
6.5100e+03,1.3790e-12
6.5200e+03,1.3964e-12
6.5300e+03,1.3835e-12
6.5400e+03,1.3392e-12
6.5500e+03,1.2657e-12
6.5600e+03,1.1684e-12
6.5700e+03,1.0543e-12
6.5800e+03,9.3168e-13
6.5900e+03,8.0789e-13
6.6000e+03,6.8916e-13
6.6100e+03,5.7997e-13
6.6200e+03,4.8300e-13
6.6300e+03,3.9946e-13
6.6400e+03,3.2936e-13
6.6500e+03,2.7192e-13
6.6600e+03,2.2580e-13
6.6700e+03,1.8941e-13
6.6800e+03,1.6109e-13
6.6900e+03,1.3931e-13
6.7000e+03,1.2270e-13
6.7100e+03,1.1010e-13
6.7200e+03,1.0041e-13
6.7300e+03,9.2434e-14
6.7400e+03,8.4723e-14
6.7500e+03,7.5533e-14
6.7600e+03,6.3008e-14
6.7700e+03,4.5621e-14
6.7800e+03,2.2751e-14
6.7900e+03,-4.8156e-15
6.8000e+03,-3.4696e-14
6.8100e+03,-6.3190e-14
6.8200e+03,-8.5976e-14
6.8300e+03,-9.9050e-14
6.8400e+03,-9.9651e-14
6.8500e+03,-8.6909e-14
6.8600e+03,-6.2010e-14
6.8700e+03,-2.7840e-14
6.8800e+03,1.1800e-14
6.8900e+03,5.3143e-14
6.9000e+03,9.3286e-14
6.9100e+03,1.3072e-13
6.9200e+03,1.6550e-13
6.9300e+03,1.9901e-13
6.9400e+03,2.3355e-13
6.9500e+03,2.7160e-13
6.9600e+03,3.1520e-13
6.9700e+03,3.6535e-13
6.9800e+03,4.2167e-13
6.9900e+03,4.8257e-13
7.0000e+03,5.4566e-13
7.0100e+03,6.0853e-13
7.0200e+03,6.6957e-13
7.0300e+03,7.2869e-13
7.0400e+03,7.8776e-13
7.0500e+03,8.5060e-13
7.0600e+03,9.2247e-13
7.0700e+03,1.0090e-12
7.0800e+03,1.1149e-12
7.0900e+03,1.2430e-12
7.1000e+03,1.3928e-12
7.1100e+03,1.5606e-12
7.1200e+03,1.7389e-12
7.1300e+03,1.9168e-12
7.1400e+03,2.0805e-12
7.1500e+03,2.2151e-12
7.1600e+03,2.3068e-12
7.1700e+03,2.3455e-12
7.1800e+03,2.3277e-12
7.1900e+03,2.2577e-12
7.2000e+03,2.1473e-12
7.2100e+03,2.0139e-12
7.2200e+03,1.8768e-12
7.2300e+03,1.7536e-12
7.2400e+03,1.6568e-12
7.2500e+03,1.5917e-12
7.2600e+03,1.5564e-12
7.2700e+03,1.5431e-12
7.2800e+03,1.5409e-12
7.2900e+03,1.5387e-12
7.3000e+03,1.5274e-12
7.3100e+03,1.5018e-12
7.3200e+03,1.4607e-12
7.3300e+03,1.4068e-12
7.3400e+03,1.3459e-12
7.3500e+03,1.2857e-12
7.3600e+03,1.2339e-12
7.3700e+03,1.1968e-12
7.3800e+03,1.1776e-12
7.3900e+03,1.1766e-12
7.4000e+03,1.1906e-12
7.4100e+03,1.2149e-12
7.4200e+03,1.2438e-12
7.4300e+03,1.2716e-12
7.4400e+03,1.2935e-12
7.4500e+03,1.3052e-12
7.4600e+03,1.3032e-12
7.4700e+03,1.2843e-12
7.4800e+03,1.2464e-12
7.4900e+03,1.1879e-12
7.5000e+03,1.1091e-12
7.5100e+03,1.0120e-12
7.5200e+03,9.0089e-13
7.5300e+03,7.8190e-13
7.5400e+03,6.6264e-13
7.5500e+03,5.5085e-13
7.5600e+03,4.5314e-13
7.5700e+03,3.7371e-13
7.5800e+03,3.1375e-13
7.5900e+03,2.7156e-13
7.6000e+03,2.4338e-13
7.6100e+03,2.2457e-13
7.6200e+03,2.1075e-13
7.6300e+03,1.9856e-13
7.6400e+03,1.8600e-13
7.6500e+03,1.7232e-13
7.6600e+03,1.5772e-13
7.6700e+03,1.4298e-13
7.6800e+03,1.2909e-13
7.6900e+03,1.1700e-13
7.7000e+03,1.0750e-13
7.7100e+03,1.0113e-13
7.7200e+03,9.8350e-14
7.7300e+03,9.9552e-14
7.7400e+03,1.0530e-13
7.7500e+03,1.1644e-13
7.7600e+03,1.3423e-13
7.7700e+03,1.6027e-13
7.7800e+03,1.9627e-13
7.7900e+03,2.4366e-13
7.8000e+03,3.0309e-13
7.8100e+03,3.7405e-13
7.8200e+03,4.5469e-13
7.8300e+03,5.4203e-13
7.8400e+03,6.3244e-13
7.8500e+03,7.2216e-13
7.8600e+03,8.0781e-13
7.8700e+03,8.8653e-13
7.8800e+03,9.5590e-13
7.8900e+03,1.0136e-12
7.9000e+03,1.0576e-12
7.9100e+03,1.0856e-12
7.9200e+03,1.0963e-12
7.9300e+03,1.0890e-12
7.9400e+03,1.0644e-12
7.9500e+03,1.0242e-12
7.9600e+03,9.7092e-13
7.9700e+03,9.0712e-13
7.9800e+03,8.3481e-13
7.9900e+03,7.5526e-13
8.0000e+03,6.6908e-13
8.0100e+03,5.7671e-13
8.0200e+03,4.7905e-13
8.0300e+03,3.7777e-13
8.0400e+03,2.7536e-13
8.0500e+03,1.7475e-13
8.0600e+03,7.8898e-14
8.0700e+03,-9.6345e-15
8.0800e+03,-8.8684e-14
8.0900e+03,-1.5632e-13
8.1000e+03,-2.1061e-13
8.1100e+03,-2.4952e-13
8.1200e+03,-2.7101e-13
8.1300e+03,-2.7345e-13
8.1400e+03,-2.5599e-13
8.1500e+03,-2.1913e-13
8.1600e+03,-1.6510e-13
8.1700e+03,-9.8207e-14
8.1800e+03,-2.4920e-14
8.1900e+03,4.6347e-14
8.2000e+03,1.0596e-13
8.2100e+03,1.4434e-13
8.2200e+03,1.5365e-13
8.2300e+03,1.2959e-13
8.2400e+03,7.2539e-14
8.2500e+03,-1.2315e-14
8.2600e+03,-1.1619e-13
8.2700e+03,-2.2879e-13
8.2800e+03,-3.4052e-13
8.2900e+03,-4.4405e-13
8.3000e+03,-5.3496e-13
8.3100e+03,-6.1130e-13
8.3200e+03,-6.7278e-13
8.3300e+03,-7.1974e-13
8.3400e+03,-7.5258e-13
8.3500e+03,-7.7149e-13
8.3600e+03,-7.7674e-13
8.3700e+03,-7.6896e-13
8.3800e+03,-7.4956e-13
8.3900e+03,-7.2080e-13
8.4000e+03,-6.8581e-13
8.4100e+03,-6.4830e-13
8.4200e+03,-6.1235e-13
8.4300e+03,-5.8206e-13
8.4400e+03,-5.6121e-13
8.4500e+03,-5.5276e-13
8.4600e+03,-5.5835e-13
8.4700e+03,-5.7782e-13
8.4800e+03,-6.0901e-13
8.4900e+03,-6.4783e-13
8.5000e+03,-6.8875e-13
8.5100e+03,-7.2545e-13
