# Time , Flux-Flux
1.1000e+03,7.8250e-13
1.1100e+03,1.1441e-12
1.1200e+03,1.2414e-12
1.1300e+03,1.1945e-12
1.1400e+03,1.0888e-12
1.1500e+03,9.6938e-13
1.1600e+03,8.4590e-13
1.1700e+03,6.8271e-13
1.1800e+03,4.4767e-13
1.1900e+03,1.8837e-13
1.2000e+03,5.4652e-15
1.2100e+03,-3.2457e-14
1.2200e+03,7.7146e-14
1.2300e+03,2.8355e-13
1.2400e+03,5.0505e-13
1.2500e+03,6.4923e-13
1.2600e+03,6.6261e-13
1.2700e+03,5.7694e-13
1.2800e+03,4.7195e-13
1.2900e+03,4.0100e-13
1.3000e+03,3.8188e-13
1.3100e+03,4.2030e-13
1.3200e+03,4.9085e-13
1.3300e+03,5.3116e-13
1.3400e+03,4.9971e-13
1.3500e+03,3.9575e-13
1.3600e+03,2.3134e-13
1.3700e+03,3.2710e-14
1.3800e+03,-1.5799e-13
1.3900e+03,-2.9166e-13
1.4000e+03,-3.2920e-13
1.4100e+03,-2.7316e-13
1.4200e+03,-1.7251e-13
1.4300e+03,-8.2500e-14
1.4400e+03,-2.7105e-14
1.4500e+03,-1.4109e-15
1.4600e+03,8.3020e-15
1.4700e+03,1.1862e-14
1.4800e+03,1.2778e-14
1.4900e+03,1.1661e-14
1.5000e+03,9.3662e-15
1.5100e+03,6.5023e-15
1.5200e+03,2.8625e-15
1.5300e+03,-9.9933e-16
1.5400e+03,-3.5674e-15
1.5500e+03,-4.9887e-15
1.5600e+03,-1.0088e-14
1.5700e+03,-2.6282e-14
1.5800e+03,-5.4690e-14
1.5900e+03,-8.7504e-14
1.6000e+03,-1.2065e-13
1.6100e+03,-1.6185e-13
1.6200e+03,-2.0828e-13
1.6300e+03,-2.3398e-13
1.6400e+03,-2.3005e-13
1.6500e+03,-2.2305e-13
1.6600e+03,-2.4601e-13
1.6700e+03,-3.1137e-13
1.6800e+03,-3.9235e-13
1.6900e+03,-4.5396e-13
1.7000e+03,-4.9060e-13
1.7100e+03,-5.0584e-13
1.7200e+03,-5.0007e-13
1.7300e+03,-4.5844e-13
1.7400e+03,-3.5525e-13
1.7500e+03,-2.2469e-13
1.7600e+03,-1.3824e-13
1.7700e+03,-9.8321e-14
1.7800e+03,-6.7433e-14
1.7900e+03,-3.9321e-14
1.8000e+03,-1.0201e-14
1.8100e+03,4.3756e-14
1.8200e+03,1.3289e-13
1.8300e+03,2.3041e-13
1.8400e+03,3.0185e-13
1.8500e+03,3.3552e-13
1.8600e+03,3.1757e-13
1.8700e+03,2.2740e-13
1.8800e+03,8.5045e-14
1.8900e+03,-4.6402e-14
1.9000e+03,-1.2947e-13
1.9100e+03,-1.9779e-13
1.9200e+03,-2.8816e-13
1.9300e+03,-3.5035e-13
1.9400e+03,-3.1275e-13
1.9500e+03,-2.1261e-13
1.9600e+03,-1.5403e-13
1.9700e+03,-1.6017e-13
1.9800e+03,-1.7680e-13
1.9900e+03,-2.0214e-13
2.0000e+03,-2.7499e-13
2.0100e+03,-3.3970e-13
2.0200e+03,-3.1882e-13
2.0300e+03,-3.2382e-13
2.0400e+03,-5.1628e-13
2.0500e+03,-7.4477e-13
2.0600e+03,-7.1014e-13
2.0700e+03,-5.1893e-13
2.0800e+03,-5.8822e-13
2.0900e+03,-9.3960e-13
2.1000e+03,-1.0897e-12
2.1100e+03,-8.1559e-13
2.1200e+03,-5.6228e-13
2.1300e+03,-7.8835e-13
2.1400e+03,-1.2453e-12
2.1500e+03,-1.2574e-12
2.1600e+03,-6.0711e-13
2.1700e+03,1.7838e-13
2.1800e+03,4.7278e-13
2.1900e+03,2.4670e-13
2.2000e+03,1.0840e-14
2.2100e+03,1.8282e-13
2.2200e+03,6.2229e-13
2.2300e+03,8.3983e-13
2.2400e+03,5.9227e-13
2.2500e+03,1.4698e-13
2.2600e+03,-5.6627e-14
2.2700e+03,8.1541e-14
2.2800e+03,2.7454e-13
2.2900e+03,2.6346e-13
2.3000e+03,8.8999e-14
2.3100e+03,-4.8093e-14
2.3200e+03,-2.2116e-14
2.3300e+03,1.3797e-13
2.3400e+03,2.7601e-13
2.3500e+03,2.2663e-13
2.3600e+03,9.9008e-15
2.3700e+03,-1.3645e-13
2.3800e+03,-1.7792e-14
2.3900e+03,2.7707e-13
2.4000e+03,4.7090e-13
2.4100e+03,3.9681e-13
2.4200e+03,1.4588e-13
2.4300e+03,-7.7784e-14
2.4400e+03,-1.7839e-13
2.4500e+03,-2.0552e-13
2.4600e+03,-2.2766e-13
2.4700e+03,-2.3078e-13
2.4800e+03,-1.4874e-13
2.4900e+03,1.9772e-14
2.5000e+03,1.6848e-13
2.5100e+03,1.9592e-13
2.5200e+03,1.1988e-13
2.5300e+03,3.3229e-14
2.5400e+03,-1.0285e-14
2.5500e+03,-2.0732e-14
2.5600e+03,-2.0362e-14
2.5700e+03,-1.2934e-14
2.5800e+03,5.0015e-15
2.5900e+03,2.8823e-14
2.6000e+03,4.7831e-14
2.6100e+03,4.6536e-14
2.6200e+03,-1.1425e-14
2.6300e+03,-1.6954e-13
2.6400e+03,-3.9680e-13
2.6500e+03,-5.2646e-13
2.6600e+03,-3.4380e-13
2.6700e+03,1.9763e-13
2.6800e+03,8.4902e-13
2.6900e+03,1.1972e-12
2.7000e+03,9.4657e-13
2.7100e+03,1.2907e-13
2.7200e+03,-8.8194e-13
2.7300e+03,-1.5703e-12
2.7400e+03,-1.5903e-12
2.7500e+03,-1.0007e-12
2.7600e+03,-2.3551e-13
2.7700e+03,2.1313e-13
2.7800e+03,1.4636e-13
2.7900e+03,-2.7003e-13
2.8000e+03,-7.0104e-13
2.8100e+03,-8.6871e-13
2.8200e+03,-6.5825e-13
2.8300e+03,-1.0447e-13
2.8400e+03,6.4879e-13
2.8500e+03,1.3469e-12
2.8600e+03,1.6196e-12
2.8700e+03,1.1024e-12
2.8800e+03,-2.6932e-13
2.8900e+03,-2.0638e-12
2.9000e+03,-3.5485e-12
2.9100e+03,-4.1136e-12
2.9200e+03,-3.5204e-12
2.9300e+03,-1.8886e-12
2.9400e+03,3.9600e-13
2.9500e+03,2.7522e-12
2.9600e+03,4.4962e-12
2.9700e+03,5.0276e-12
2.9800e+03,4.0694e-12
2.9900e+03,1.8667e-12
3.0000e+03,-8.2416e-13
3.0100e+03,-3.0218e-12
3.0200e+03,-3.9089e-12
3.0300e+03,-3.0856e-12
3.0400e+03,-6.5648e-13
3.0500e+03,2.7525e-12
3.0600e+03,6.1334e-12
3.0700e+03,8.4267e-12
3.0800e+03,8.9274e-12
3.0900e+03,7.5669e-12
3.1000e+03,4.8722e-12
3.1100e+03,1.6421e-12
3.1200e+03,-1.4355e-12
3.1300e+03,-3.9681e-12
3.1400e+03,-5.8009e-12
3.1500e+03,-6.8961e-12
3.1600e+03,-7.2428e-12
3.1700e+03,-6.8364e-12
3.1800e+03,-5.7162e-12
3.1900e+03,-3.9849e-12
3.2000e+03,-1.8056e-12
3.2100e+03,5.8214e-13
3.2200e+03,2.8513e-12
3.2300e+03,4.6064e-12
3.2400e+03,5.4966e-12
3.2500e+03,5.3718e-12
3.2600e+03,4.2889e-12
3.2700e+03,2.4399e-12
3.2800e+03,1.5563e-13
3.2900e+03,-2.0900e-12
3.3000e+03,-3.7597e-12
3.3100e+03,-4.4864e-12
3.3200e+03,-4.3009e-12
3.3300e+03,-3.5254e-12
3.3400e+03,-2.4965e-12
3.3500e+03,-1.4356e-12
3.3600e+03,-4.6429e-13
3.3700e+03,3.1750e-13
3.3800e+03,7.7463e-13
3.3900e+03,7.9439e-13
3.4000e+03,4.1306e-13
3.4100e+03,-1.3097e-13
3.4200e+03,-4.6683e-13
3.4300e+03,-2.7289e-13
3.4400e+03,5.3259e-13
3.4500e+03,1.7666e-12
3.4600e+03,3.1071e-12
3.4700e+03,4.2428e-12
3.4800e+03,4.9425e-12
3.4900e+03,5.0306e-12
3.5000e+03,4.4216e-12
3.5100e+03,3.2550e-12
3.5200e+03,1.9029e-12
3.5300e+03,7.7350e-13
3.5400e+03,9.2899e-14
3.5500e+03,-1.6869e-13
3.5600e+03,-1.8475e-13
3.5700e+03,-1.1602e-13
3.5800e+03,-5.0051e-14
3.5900e+03,-1.4014e-14
3.6000e+03,-3.6232e-15
3.6100e+03,3.2313e-15
3.6200e+03,4.3727e-14
3.6300e+03,1.6267e-13
3.6400e+03,4.0384e-13
3.6500e+03,7.6953e-13
3.6600e+03,1.1336e-12
3.6700e+03,1.2232e-12
3.6800e+03,7.6937e-13
3.6900e+03,-3.2609e-13
3.7000e+03,-1.9329e-12
3.7100e+03,-3.6836e-12
3.7200e+03,-5.0933e-12
3.7300e+03,-5.7719e-12
3.7400e+03,-5.4614e-12
3.7500e+03,-4.0188e-12
3.7600e+03,-1.5837e-12
3.7700e+03,1.3570e-12
3.7800e+03,4.2153e-12
3.7900e+03,6.5022e-12
3.8000e+03,7.8426e-12
3.8100e+03,8.0587e-12
3.8200e+03,7.2732e-12
3.8300e+03,5.8021e-12
3.8400e+03,3.9709e-12
3.8500e+03,2.0310e-12
3.8600e+03,7.3955e-14
3.8700e+03,-1.9980e-12
3.8800e+03,-4.3223e-12
3.8900e+03,-6.8859e-12
3.9000e+03,-9.4038e-12
3.9100e+03,-1.1393e-11
3.9200e+03,-1.2513e-11
3.9300e+03,-1.2784e-11
3.9400e+03,-1.2378e-11
3.9500e+03,-1.1354e-11
3.9600e+03,-9.7000e-12
3.9700e+03,-7.5250e-12
3.9800e+03,-5.0025e-12
3.9900e+03,-2.1620e-12
4.0000e+03,1.0361e-12
4.0100e+03,4.4334e-12
4.0200e+03,7.6907e-12
4.0300e+03,1.0627e-11
4.0400e+03,1.3350e-11
4.0500e+03,1.5965e-11
4.0600e+03,1.8279e-11
4.0700e+03,1.9891e-11
4.0800e+03,2.0530e-11
4.0900e+03,2.0191e-11
4.1000e+03,1.8950e-11
4.1100e+03,1.6817e-11
4.1200e+03,1.3834e-11
4.1300e+03,1.0261e-11
4.1400e+03,6.5464e-12
4.1500e+03,3.1408e-12
4.1600e+03,3.6540e-13
4.1700e+03,-1.5878e-12
4.1800e+03,-2.6386e-12
4.1900e+03,-2.8450e-12
4.2000e+03,-2.4233e-12
4.2100e+03,-1.7016e-12
4.2200e+03,-1.0012e-12
4.2300e+03,-5.1258e-13
4.2400e+03,-2.5308e-13
4.2500e+03,-1.3146e-13
4.2600e+03,-5.0591e-14
4.2700e+03,3.8278e-14
4.2800e+03,1.4480e-13
4.2900e+03,2.6410e-13
4.3000e+03,3.8276e-13
4.3100e+03,4.7711e-13
4.3200e+03,5.2320e-13
4.3300e+03,5.1186e-13
4.3400e+03,4.5407e-13
4.3500e+03,3.7537e-13
4.3600e+03,2.9748e-13
4.3700e+03,2.1546e-13
4.3800e+03,1.0220e-13
4.3900e+03,-5.5255e-14
4.4000e+03,-2.3173e-13
4.4100e+03,-3.8103e-13
4.4200e+03,-4.6969e-13
4.4300e+03,-4.9748e-13
4.4400e+03,-4.9878e-13
4.4500e+03,-5.1731e-13
4.4600e+03,-5.6341e-13
4.4700e+03,-5.9807e-13
4.4800e+03,-5.6879e-13
4.4900e+03,-4.6331e-13
4.5000e+03,-3.2393e-13
4.5100e+03,-2.0273e-13
4.5200e+03,-1.0562e-13
4.5300e+03,7.7476e-16
4.5400e+03,1.2490e-13
4.5500e+03,2.2134e-13
4.5600e+03,2.4041e-13
4.5700e+03,1.8712e-13
4.5800e+03,1.1316e-13
4.5900e+03,6.0410e-14
4.6000e+03,3.1407e-14
4.6100e+03,7.4634e-15
4.6200e+03,-2.7593e-14
4.6300e+03,-8.2439e-14
4.6400e+03,-1.6553e-13
4.6500e+03,-2.9866e-13
4.6600e+03,-5.2726e-13
4.6700e+03,-9.1434e-13
4.6800e+03,-1.5186e-12
4.6900e+03,-2.3663e-12
4.7000e+03,-3.4254e-12
4.7100e+03,-4.6107e-12
4.7200e+03,-5.8578e-12
4.7300e+03,-7.2088e-12
4.7400e+03,-8.7840e-12
4.7500e+03,-1.0644e-11
4.7600e+03,-1.2663e-11
4.7700e+03,-1.4511e-11
4.7800e+03,-1.5837e-11
4.7900e+03,-1.6522e-11
4.8000e+03,-1.6741e-11
4.8100e+03,-1.6745e-11
4.8200e+03,-1.6557e-11
4.8300e+03,-1.5874e-11
4.8400e+03,-1.4406e-11
4.8500e+03,-1.2277e-11
4.8600e+03,-1.0028e-11
4.8700e+03,-8.2292e-12
4.8800e+03,-7.1408e-12
4.8900e+03,-6.6660e-12
4.9000e+03,-6.4705e-12
4.9100e+03,-6.0983e-12
4.9200e+03,-5.1602e-12
4.9300e+03,-3.5843e-12
4.9400e+03,-1.6341e-12
4.9500e+03,3.9742e-13
4.9600e+03,2.4988e-12
4.9700e+03,4.9385e-12
4.9800e+03,7.9185e-12
4.9900e+03,1.1206e-11
5.0000e+03,1.4108e-11
5.0100e+03,1.5869e-11
5.0200e+03,1.6222e-11
5.0300e+03,1.5579e-11
5.0400e+03,1.4751e-11
5.0500e+03,1.4564e-11
5.0600e+03,1.5422e-11
5.0700e+03,1.7012e-11
5.0800e+03,1.8573e-11
5.0900e+03,1.9469e-11
5.1000e+03,1.9475e-11
5.1100e+03,1.8728e-11
5.1200e+03,1.7481e-11
5.1300e+03,1.5748e-11
5.1400e+03,1.3084e-11
5.1500e+03,8.8072e-12
5.1600e+03,2.7521e-12
5.1700e+03,-4.1010e-12
5.1800e+03,-1.0101e-11
5.1900e+03,-1.4127e-11
5.2000e+03,-1.6220e-11
5.2100e+03,-1.7285e-11
5.2200e+03,-1.8305e-11
5.2300e+03,-1.9611e-11
5.2400e+03,-2.0753e-11
5.2500e+03,-2.0976e-11
5.2600e+03,-1.9797e-11
5.2700e+03,-1.7326e-11
5.2800e+03,-1.4211e-11
5.2900e+03,-1.1235e-11
5.3000e+03,-8.9135e-12
5.3100e+03,-7.3479e-12
5.3200e+03,-6.2742e-12
5.3300e+03,-5.2410e-12
5.3400e+03,-3.9062e-12
5.3500e+03,-2.2743e-12
5.3600e+03,-6.5746e-13
5.3700e+03,5.9485e-13
5.3800e+03,1.3373e-12
5.3900e+03,1.6771e-12
5.4000e+03,1.8538e-12
5.4100e+03,2.0929e-12
5.4200e+03,2.5028e-12
5.4300e+03,3.0085e-12
5.4400e+03,3.4046e-12
5.4500e+03,3.5585e-12
5.4600e+03,3.5531e-12
5.4700e+03,3.5396e-12
5.4800e+03,3.5366e-12
5.4900e+03,3.5264e-12
5.5000e+03,3.5371e-12
5.5100e+03,3.4874e-12
5.5200e+03,3.1790e-12
5.5300e+03,2.4946e-12
5.5400e+03,1.5052e-12
5.5500e+03,4.5867e-13
5.5600e+03,-3.2601e-13
5.5700e+03,-6.5599e-13
5.5800e+03,-5.8258e-13
5.5900e+03,-3.1316e-13
5.6000e+03,-3.9055e-14
5.6100e+03,1.5144e-13
5.6200e+03,2.5081e-13
5.6300e+03,2.7880e-13
5.6400e+03,2.5652e-13
5.6500e+03,1.9956e-13
5.6600e+03,1.2041e-13
5.6700e+03,4.2652e-14
5.6800e+03,1.5783e-15
5.6900e+03,2.4197e-14
5.7000e+03,1.1623e-13
5.7100e+03,2.7544e-13
5.7200e+03,5.2784e-13
5.7300e+03,9.3014e-13
5.7400e+03,1.4731e-12
5.7500e+03,1.9604e-12
5.7600e+03,2.0693e-12
5.7700e+03,1.5860e-12
5.7800e+03,5.3286e-13
5.7900e+03,-8.6065e-13
5.8000e+03,-2.1245e-12
5.8100e+03,-2.5490e-12
5.8200e+03,-1.5490e-12
5.8300e+03,7.5228e-13
5.8400e+03,3.4049e-12
5.8500e+03,5.2695e-12
5.8600e+03,5.7394e-12
5.8700e+03,4.9073e-12
5.8800e+03,3.3403e-12
5.8900e+03,1.7308e-12
5.9000e+03,5.1169e-13
5.9100e+03,-2.8123e-13
5.9200e+03,-7.8113e-13
5.9300e+03,-1.0299e-12
5.9400e+03,-9.8379e-13
5.9500e+03,-7.5704e-13
5.9600e+03,-7.7923e-13
5.9700e+03,-1.5530e-12
5.9800e+03,-3.2506e-12
5.9900e+03,-5.6377e-12
6.0000e+03,-8.3087e-12
6.0100e+03,-1.0851e-11
6.0200e+03,-1.2884e-11
6.0300e+03,-1.4212e-11
6.0400e+03,-1.5034e-11
6.0500e+03,-1.5853e-11
6.0600e+03,-1.7074e-11
6.0700e+03,-1.8768e-11
6.0800e+03,-2.0834e-11
6.0900e+03,-2.3247e-11
6.1000e+03,-2.6037e-11
6.1100e+03,-2.9034e-11
6.1200e+03,-3.1842e-11
6.1300e+03,-3.4132e-11
6.1400e+03,-3.5782e-11
6.1500e+03,-3.6573e-11
6.1600e+03,-3.6039e-11
6.1700e+03,-3.4020e-11
6.1800e+03,-3.1144e-11
6.1900e+03,-2.8385e-11
6.2000e+03,-2.6298e-11
6.2100e+03,-2.4877e-11
6.2200e+03,-2.3898e-11
6.2300e+03,-2.3059e-11
6.2400e+03,-2.1837e-11
6.2500e+03,-1.9620e-11
6.2600e+03,-1.6163e-11
6.2700e+03,-1.1835e-11
6.2800e+03,-7.3423e-12
6.2900e+03,-3.2952e-12
6.3000e+03,-4.6981e-14
6.3100e+03,2.2290e-12
6.3200e+03,3.4711e-12
6.3300e+03,3.7669e-12
6.3400e+03,3.3669e-12
6.3500e+03,2.6046e-12
6.3600e+03,1.8135e-12
6.3700e+03,1.2995e-12
6.3800e+03,1.2887e-12
6.3900e+03,1.7747e-12
6.4000e+03,2.4423e-12
6.4100e+03,2.8983e-12
6.4200e+03,3.0105e-12
6.4300e+03,2.9628e-12
6.4400e+03,3.0393e-12
6.4500e+03,3.4296e-12
6.4600e+03,4.1975e-12
6.4700e+03,5.3871e-12
6.4800e+03,7.1391e-12
6.4900e+03,9.6063e-12
6.5000e+03,1.2628e-11
6.5100e+03,1.5570e-11
6.5200e+03,1.7690e-11
6.5300e+03,1.8645e-11
6.5400e+03,1.8534e-11
6.5500e+03,1.7495e-11
6.5600e+03,1.5525e-11
6.5700e+03,1.2720e-11
6.5800e+03,9.5246e-12
6.5900e+03,6.5765e-12
6.6000e+03,4.3031e-12
6.6100e+03,2.7214e-12
6.6200e+03,1.6387e-12
6.6300e+03,8.9865e-13
6.6400e+03,4.2711e-13
6.6500e+03,1.7417e-13
6.6600e+03,7.8050e-14
6.6700e+03,7.1406e-14
6.6800e+03,9.3660e-14
6.6900e+03,9.7020e-14
6.7000e+03,5.6397e-14
6.7100e+03,-1.4257e-14
6.7200e+03,-5.6225e-14
6.7300e+03,6.4207e-15
6.7400e+03,2.1961e-13
6.7500e+03,5.4674e-13
6.7600e+03,8.1941e-13
6.7700e+03,7.8103e-13
6.7800e+03,2.7583e-13
6.7900e+03,-5.9203e-13
6.8000e+03,-1.5259e-12
6.8100e+03,-2.2517e-12
6.8200e+03,-2.6427e-12
6.8300e+03,-2.6523e-12
6.8400e+03,-2.2134e-12
6.8500e+03,-1.2982e-12
6.8600e+03,-4.0570e-14
6.8700e+03,1.2981e-12
6.8800e+03,2.4862e-12
6.8900e+03,3.4016e-12
6.9000e+03,3.9888e-12
6.9100e+03,4.2292e-12
6.9200e+03,4.1840e-12
6.9300e+03,4.0266e-12
6.9400e+03,4.0217e-12
6.9500e+03,4.4697e-12
6.9600e+03,5.5710e-12
6.9700e+03,7.2363e-12
6.9800e+03,9.0394e-12
6.9900e+03,1.0433e-11
7.0000e+03,1.1053e-11
7.0100e+03,1.0835e-11
7.0200e+03,9.8831e-12
7.0300e+03,8.3093e-12
7.0400e+03,6.2366e-12
7.0500e+03,3.9879e-12
7.0600e+03,2.2046e-12
7.0700e+03,1.6128e-12
7.0800e+03,2.5389e-12
7.0900e+03,4.6964e-12
7.1000e+03,7.5065e-12
7.1100e+03,1.0602e-11
7.1200e+03,1.4110e-11
7.1300e+03,1.8592e-11
7.1400e+03,2.4470e-11
7.1500e+03,3.1130e-11
7.1600e+03,3.6720e-11
7.1700e+03,3.9124e-11
7.1800e+03,3.7267e-11
7.1900e+03,3.1594e-11
7.2000e+03,2.3528e-11
7.2100e+03,1.4695e-11
7.2200e+03,6.4850e-12
7.2300e+03,6.0796e-14
7.2400e+03,-3.6796e-12
7.2500e+03,-4.5640e-12
7.2600e+03,-3.3549e-12
7.2700e+03,-1.2496e-12
7.2800e+03,7.4570e-13
7.2900e+03,2.0908e-12
7.3000e+03,2.6893e-12
7.3100e+03,2.6369e-12
7.3200e+03,1.9282e-12
7.3300e+03,4.6567e-13
7.3400e+03,-1.6317e-12
7.3500e+03,-3.8164e-12
7.3600e+03,-5.2854e-12
7.3700e+03,-5.4185e-12
7.3800e+03,-4.1147e-12
7.3900e+03,-1.8149e-12
7.4000e+03,7.6668e-13
7.4100e+03,3.0267e-12
7.4200e+03,4.6947e-12
7.4300e+03,5.8201e-12
7.4400e+03,6.6279e-12
7.4500e+03,7.3554e-12
7.4600e+03,8.1603e-12
7.4700e+03,9.1084e-12
7.4800e+03,1.0205e-11
7.4900e+03,1.1340e-11
7.5000e+03,1.2189e-11
7.5100e+03,1.2301e-11
7.5200e+03,1.1367e-11
7.5300e+03,9.3722e-12
7.5400e+03,6.5492e-12
7.5500e+03,3.3936e-12
7.5600e+03,6.4276e-13
7.5700e+03,-1.0621e-12
7.5800e+03,-1.5319e-12
7.5900e+03,-1.0366e-12
7.6000e+03,-9.4040e-14
7.6100e+03,7.9070e-13
7.6200e+03,1.3517e-12
7.6300e+03,1.5861e-12
7.6400e+03,1.5779e-12
7.6500e+03,1.3795e-12
7.6600e+03,1.0497e-12
7.6700e+03,6.8470e-13
7.6800e+03,3.7535e-13
7.6900e+03,1.6622e-13
7.7000e+03,5.3647e-14
7.7100e+03,9.9923e-15
7.7200e+03,1.2250e-14
7.7300e+03,4.3994e-14
7.7400e+03,7.3737e-14
7.7500e+03,4.8513e-14
7.7600e+03,-7.3863e-14
7.7700e+03,-2.6991e-13
7.7800e+03,-4.1652e-13
7.7900e+03,-2.9230e-13
7.8000e+03,3.8261e-13
7.8100e+03,1.8191e-12
7.8200e+03,3.9622e-12
7.8300e+03,6.4106e-12
7.8400e+03,8.5982e-12
7.8500e+03,1.0109e-11
7.8600e+03,1.0913e-11
7.8700e+03,1.1378e-11
7.8800e+03,1.2004e-11
7.8900e+03,1.3011e-11
7.9000e+03,1.4140e-11
7.9100e+03,1.4859e-11
7.9200e+03,1.4711e-11
7.9300e+03,1.3526e-11
7.9400e+03,1.1481e-11
7.9500e+03,9.0145e-12
7.9600e+03,6.6184e-12
7.9700e+03,4.6830e-12
7.9800e+03,3.4020e-12
7.9900e+03,2.6657e-12
8.0000e+03,2.0641e-12
8.0100e+03,1.0941e-12
8.0200e+03,-5.6151e-13
8.0300e+03,-2.9024e-12
8.0400e+03,-5.6653e-12
8.0500e+03,-8.4792e-12
8.0600e+03,-1.1046e-11
8.0700e+03,-1.3233e-11
8.0800e+03,-1.5028e-11
8.0900e+03,-1.6448e-11
8.1000e+03,-1.7451e-11
8.1100e+03,-1.7961e-11
8.1200e+03,-1.7985e-11
8.1300e+03,-1.7675e-11
8.1400e+03,-1.7183e-11
8.1500e+03,-1.6478e-11
8.1600e+03,-1.5341e-11
8.1700e+03,-1.3528e-11
8.1800e+03,-1.0926e-11
8.1900e+03,-7.6539e-12
8.2000e+03,-4.1050e-12
8.2100e+03,-9.1680e-13
8.2200e+03,1.1559e-12
8.2300e+03,1.4874e-12
8.2400e+03,-7.7334e-14
8.2500e+03,-2.9808e-12
8.2600e+03,-6.1109e-12
8.2700e+03,-8.3569e-12
8.2800e+03,-9.0984e-12
8.2900e+03,-8.3007e-12
8.3000e+03,-6.3446e-12
8.3100e+03,-3.8138e-12
8.3200e+03,-1.3419e-12
8.3300e+03,5.1054e-13
8.3400e+03,1.4008e-12
8.3500e+03,1.3078e-12
8.3600e+03,5.2689e-13
8.3700e+03,-4.4951e-13
8.3800e+03,-1.1607e-12
8.3900e+03,-1.3978e-12
8.4000e+03,-1.2420e-12
8.4100e+03,-9.1118e-13
8.4200e+03,-5.7001e-13
8.4300e+03,-2.5891e-13
8.4400e+03,7.7265e-15
8.4500e+03,1.3327e-13
8.4600e+03,-4.8209e-15
8.4700e+03,-4.3351e-13
8.4800e+03,-1.0865e-12
