# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,6.9909e-09
2.0000e+01,1.3245e-08
3.0000e+01,1.8337e-08
4.0000e+01,2.2211e-08
5.0000e+01,2.5039e-08
6.0000e+01,2.7063e-08
7.0000e+01,2.8505e-08
8.0000e+01,2.9537e-08
9.0000e+01,3.0282e-08
1.0000e+02,3.0828e-08
1.1000e+02,3.1234e-08
1.2000e+02,3.1539e-08
1.3000e+02,3.1772e-08
1.4000e+02,3.1953e-08
1.5000e+02,3.2094e-08
1.6000e+02,3.2206e-08
1.7000e+02,3.2296e-08
1.8000e+02,3.2370e-08
1.9000e+02,3.2430e-08
2.0000e+02,3.2480e-08
2.1000e+02,3.2521e-08
2.2000e+02,3.2555e-08
2.3000e+02,3.2582e-08
2.4000e+02,3.2604e-08
2.5000e+02,3.2623e-08
2.6000e+02,3.2638e-08
2.7000e+02,3.2652e-08
2.8000e+02,3.2665e-08
2.9000e+02,3.2678e-08
3.0000e+02,3.2690e-08
3.1000e+02,3.2703e-08
3.2000e+02,3.2715e-08
3.3000e+02,3.2727e-08
3.4000e+02,3.2737e-08
3.5000e+02,3.2746e-08
3.6000e+02,3.2754e-08
3.7000e+02,3.2763e-08
3.8000e+02,3.2773e-08
3.9000e+02,3.2780e-08
4.0000e+02,3.2784e-08
4.1000e+02,3.2785e-08
4.2000e+02,3.2785e-08
4.3000e+02,3.2785e-08
4.4000e+02,3.2787e-08
4.5000e+02,3.2790e-08
4.6000e+02,3.2792e-08
4.7000e+02,3.2794e-08
4.8000e+02,3.2794e-08
4.9000e+02,3.2794e-08
5.0000e+02,3.2794e-08
5.1000e+02,3.2794e-08
5.2000e+02,3.2794e-08
5.3000e+02,3.2794e-08
5.4000e+02,3.2794e-08
5.5000e+02,3.2794e-08
5.6000e+02,3.2794e-08
5.7000e+02,3.2795e-08
5.8000e+02,3.2797e-08
5.9000e+02,3.2801e-08
6.0000e+02,3.2806e-08
6.1000e+02,3.2810e-08
6.2000e+02,3.2813e-08
6.3000e+02,3.2812e-08
6.4000e+02,3.2807e-08
6.5000e+02,3.2798e-08
6.6000e+02,3.2784e-08
6.7000e+02,3.2768e-08
6.8000e+02,3.2751e-08
6.9000e+02,3.2735e-08
7.0000e+02,3.2722e-08
7.1000e+02,3.2712e-08
7.2000e+02,3.2707e-08
7.3000e+02,3.2707e-08
7.4000e+02,3.2711e-08
7.5000e+02,3.2718e-08
7.6000e+02,3.2725e-08
7.7000e+02,3.2733e-08
7.8000e+02,3.2740e-08
7.9000e+02,3.2749e-08
8.0000e+02,3.2759e-08
8.1000e+02,3.2771e-08
8.2000e+02,3.2784e-08
8.3000e+02,3.2796e-08
8.4000e+02,3.2806e-08
8.5000e+02,3.2813e-08
8.6000e+02,3.2817e-08
8.7000e+02,3.2818e-08
8.8000e+02,3.2818e-08
8.9000e+02,3.2815e-08
9.0000e+02,3.2811e-08
9.1000e+02,3.2803e-08
9.2000e+02,3.2791e-08
9.3000e+02,3.2775e-08
9.4000e+02,3.2754e-08
9.5000e+02,3.2731e-08
9.6000e+02,3.2706e-08
9.7000e+02,3.2683e-08
9.8000e+02,3.2662e-08
9.9000e+02,3.2644e-08
1.0000e+03,3.2627e-08
1.0100e+03,3.2609e-08
1.0200e+03,3.2588e-08
1.0300e+03,3.2566e-08
1.0400e+03,3.2542e-08
1.0500e+03,3.2518e-08
1.0600e+03,3.2496e-08
1.0700e+03,3.2478e-08
1.0800e+03,3.2467e-08
1.0900e+03,3.2464e-08
1.1000e+03,3.2468e-08
1.1100e+03,3.2478e-08
1.1200e+03,3.2490e-08
1.1300e+03,3.2503e-08
1.1400e+03,3.2514e-08
1.1500e+03,3.2524e-08
1.1600e+03,3.2534e-08
1.1700e+03,3.2541e-08
1.1800e+03,3.2547e-08
1.1900e+03,3.2550e-08
1.2000e+03,3.2551e-08
1.2100e+03,3.2551e-08
1.2200e+03,3.2551e-08
1.2300e+03,3.2553e-08
1.2400e+03,3.2557e-08
1.2500e+03,3.2562e-08
1.2600e+03,3.2569e-08
1.2700e+03,3.2575e-08
1.2800e+03,3.2581e-08
1.2900e+03,3.2585e-08
1.3000e+03,3.2589e-08
1.3100e+03,3.2593e-08
1.3200e+03,3.2597e-08
1.3300e+03,3.2602e-08
1.3400e+03,3.2608e-08
1.3500e+03,3.2612e-08
1.3600e+03,3.2615e-08
1.3700e+03,3.2617e-08
1.3800e+03,3.2616e-08
1.3900e+03,3.2614e-08
1.4000e+03,3.2611e-08
1.4100e+03,3.2607e-08
1.4200e+03,3.2605e-08
1.4300e+03,3.2604e-08
1.4400e+03,3.2603e-08
1.4500e+03,3.2603e-08
1.4600e+03,3.2603e-08
1.4700e+03,3.2603e-08
1.4800e+03,3.2604e-08
1.4900e+03,3.2604e-08
1.5000e+03,3.2604e-08
1.5100e+03,3.2604e-08
1.5200e+03,3.2604e-08
1.5300e+03,3.2604e-08
1.5400e+03,3.2604e-08
1.5500e+03,3.2604e-08
1.5600e+03,3.2604e-08
1.5700e+03,3.2604e-08
1.5800e+03,3.2603e-08
1.5900e+03,3.2603e-08
1.6000e+03,3.2602e-08
1.6100e+03,3.2600e-08
1.6200e+03,3.2598e-08
1.6300e+03,3.2596e-08
1.6400e+03,3.2594e-08
1.6500e+03,3.2591e-08
1.6600e+03,3.2589e-08
1.6700e+03,3.2586e-08
1.6800e+03,3.2583e-08
1.6900e+03,3.2579e-08
1.7000e+03,3.2574e-08
1.7100e+03,3.2569e-08
1.7200e+03,3.2564e-08
1.7300e+03,3.2559e-08
1.7400e+03,3.2555e-08
1.7500e+03,3.2552e-08
1.7600e+03,3.2550e-08
1.7700e+03,3.2549e-08
1.7800e+03,3.2548e-08
1.7900e+03,3.2548e-08
1.8000e+03,3.2547e-08
1.8100e+03,3.2548e-08
1.8200e+03,3.2548e-08
1.8300e+03,3.2550e-08
1.8400e+03,3.2553e-08
1.8500e+03,3.2556e-08
1.8600e+03,3.2559e-08
1.8700e+03,3.2562e-08
1.8800e+03,3.2564e-08
1.8900e+03,3.2564e-08
1.9000e+03,3.2563e-08
1.9100e+03,3.2561e-08
1.9200e+03,3.2559e-08
1.9300e+03,3.2556e-08
1.9400e+03,3.2552e-08
1.9500e+03,3.2550e-08
1.9600e+03,3.2548e-08
1.9700e+03,3.2546e-08
1.9800e+03,3.2545e-08
1.9900e+03,3.2543e-08
2.0000e+03,3.2541e-08
2.0100e+03,3.2537e-08
2.0200e+03,3.2534e-08
2.0300e+03,3.2531e-08
2.0400e+03,3.2527e-08
2.0500e+03,3.2520e-08
2.0600e+03,3.2513e-08
2.0700e+03,3.2507e-08
2.0800e+03,3.2502e-08
2.0900e+03,3.2494e-08
2.1000e+03,3.2484e-08
2.1100e+03,3.2474e-08
2.1200e+03,3.2467e-08
2.1300e+03,3.2461e-08
2.1400e+03,3.2451e-08
2.1500e+03,3.2437e-08
2.1600e+03,3.2428e-08
2.1700e+03,3.2426e-08
2.1800e+03,3.2430e-08
2.1900e+03,3.2433e-08
2.2000e+03,3.2435e-08
2.2100e+03,3.2435e-08
2.2200e+03,3.2439e-08
2.2300e+03,3.2447e-08
2.2400e+03,3.2454e-08
2.2500e+03,3.2458e-08
2.2600e+03,3.2458e-08
2.2700e+03,3.2458e-08
2.2800e+03,3.2460e-08
2.2900e+03,3.2463e-08
2.3000e+03,3.2465e-08
2.3100e+03,3.2465e-08
2.3200e+03,3.2464e-08
2.3300e+03,3.2465e-08
2.3400e+03,3.2467e-08
2.3500e+03,3.2470e-08
2.3600e+03,3.2471e-08
2.3700e+03,3.2470e-08
2.3800e+03,3.2469e-08
2.3900e+03,3.2470e-08
2.4000e+03,3.2474e-08
2.4100e+03,3.2479e-08
2.4200e+03,3.2482e-08
2.4300e+03,3.2482e-08
2.4400e+03,3.2480e-08
2.4500e+03,3.2478e-08
2.4600e+03,3.2476e-08
2.4700e+03,3.2474e-08
2.4800e+03,3.2472e-08
2.4900e+03,3.2471e-08
2.5000e+03,3.2472e-08
2.5100e+03,3.2474e-08
2.5200e+03,3.2476e-08
2.5300e+03,3.2477e-08
2.5400e+03,3.2477e-08
2.5500e+03,3.2477e-08
2.5600e+03,3.2476e-08
2.5700e+03,3.2476e-08
2.5800e+03,3.2476e-08
2.5900e+03,3.2476e-08
2.6000e+03,3.2477e-08
2.6100e+03,3.2477e-08
2.6200e+03,3.2477e-08
2.6300e+03,3.2477e-08
2.6400e+03,3.2474e-08
2.6500e+03,3.2469e-08
2.6600e+03,3.2464e-08
2.6700e+03,3.2463e-08
2.6800e+03,3.2469e-08
2.6900e+03,3.2479e-08
2.7000e+03,3.2491e-08
2.7100e+03,3.2496e-08
2.7200e+03,3.2492e-08
2.7300e+03,3.2480e-08
