# Time , Flux-Flux
6.2000e+02,5.1619e-14
6.3000e+02,5.0959e-14
6.4000e+02,5.0507e-14
6.5000e+02,5.0259e-14
6.6000e+02,5.0202e-14
6.7000e+02,5.0313e-14
6.8000e+02,5.0561e-14
6.9000e+02,5.0899e-14
7.0000e+02,5.1271e-14
7.1000e+02,5.1613e-14
7.2000e+02,5.1852e-14
7.3000e+02,5.1914e-14
7.4000e+02,5.1724e-14
7.5000e+02,5.1212e-14
7.6000e+02,5.0318e-14
7.7000e+02,4.8992e-14
7.8000e+02,4.7200e-14
7.9000e+02,4.4925e-14
8.0000e+02,4.2171e-14
8.1000e+02,3.8958e-14
8.2000e+02,3.5330e-14
8.3000e+02,3.1344e-14
8.4000e+02,2.7080e-14
8.5000e+02,2.2627e-14
8.6000e+02,1.8091e-14
8.7000e+02,1.3582e-14
8.8000e+02,9.2172e-15
8.9000e+02,5.1147e-15
9.0000e+02,1.3893e-15
9.1000e+02,-1.8511e-15
9.2000e+02,-4.5091e-15
9.3000e+02,-6.5013e-15
9.4000e+02,-7.7609e-15
9.5000e+02,-8.2405e-15
9.6000e+02,-7.9131e-15
9.7000e+02,-6.7735e-15
9.8000e+02,-4.8380e-15
9.9000e+02,-2.1436e-15
1.0000e+03,1.2527e-15
1.0100e+03,5.2768e-15
1.0200e+03,9.8391e-15
1.0300e+03,1.4838e-14
1.0400e+03,2.0162e-14
1.0500e+03,2.5696e-14
1.0600e+03,3.1322e-14
1.0700e+03,3.6922e-14
1.0800e+03,4.2386e-14
1.0900e+03,4.7612e-14
1.1000e+03,5.2509e-14
1.1100e+03,5.6998e-14
1.1200e+03,6.1018e-14
1.1300e+03,6.4521e-14
1.1400e+03,6.7475e-14
1.1500e+03,6.9862e-14
1.1600e+03,7.1677e-14
1.1700e+03,7.2925e-14
1.1800e+03,7.3619e-14
1.1900e+03,7.3779e-14
1.2000e+03,7.3430e-14
1.2100e+03,7.2599e-14
1.2200e+03,7.1318e-14
1.2300e+03,6.9616e-14
1.2400e+03,6.7528e-14
1.2500e+03,6.5088e-14
1.2600e+03,6.2332e-14
1.2700e+03,5.9299e-14
1.2800e+03,5.6029e-14
1.2900e+03,5.2566e-14
1.3000e+03,4.8952e-14
1.3100e+03,4.5234e-14
1.3200e+03,4.1459e-14
1.3300e+03,3.7671e-14
1.3400e+03,3.3913e-14
1.3500e+03,3.0226e-14
1.3600e+03,2.6645e-14
1.3700e+03,2.3199e-14
1.3800e+03,1.9913e-14
1.3900e+03,1.6803e-14
1.4000e+03,1.3880e-14
1.4100e+03,1.1145e-14
1.4200e+03,8.5956e-15
1.4300e+03,6.2242e-15
1.4400e+03,4.0177e-15
1.4500e+03,1.9603e-15
1.4600e+03,3.3873e-17
1.4700e+03,-1.7808e-15
1.4800e+03,-3.5031e-15
1.4900e+03,-5.1518e-15
1.5000e+03,-6.7446e-15
1.5100e+03,-8.2972e-15
1.5200e+03,-9.8229e-15
1.5300e+03,-1.1333e-14
1.5400e+03,-1.2834e-14
1.5500e+03,-1.4332e-14
1.5600e+03,-1.5827e-14
1.5700e+03,-1.7318e-14
1.5800e+03,-1.8799e-14
1.5900e+03,-2.0260e-14
1.6000e+03,-2.1691e-14
1.6100e+03,-2.3077e-14
1.6200e+03,-2.4402e-14
1.6300e+03,-2.5648e-14
1.6400e+03,-2.6798e-14
1.6500e+03,-2.7832e-14
1.6600e+03,-2.8736e-14
1.6700e+03,-2.9495e-14
1.6800e+03,-3.0097e-14
1.6900e+03,-3.0535e-14
1.7000e+03,-3.0806e-14
1.7100e+03,-3.0912e-14
1.7200e+03,-3.0858e-14
1.7300e+03,-3.0656e-14
1.7400e+03,-3.0324e-14
1.7500e+03,-2.9881e-14
1.7600e+03,-2.9353e-14
1.7700e+03,-2.8767e-14
1.7800e+03,-2.8151e-14
1.7900e+03,-2.7535e-14
1.8000e+03,-2.6948e-14
1.8100e+03,-2.6415e-14
1.8200e+03,-2.5959e-14
1.8300e+03,-2.5600e-14
1.8400e+03,-2.5350e-14
1.8500e+03,-2.5216e-14
1.8600e+03,-2.5201e-14
1.8700e+03,-2.5301e-14
1.8800e+03,-2.5506e-14
1.8900e+03,-2.5802e-14
1.9000e+03,-2.6170e-14
1.9100e+03,-2.6590e-14
1.9200e+03,-2.7038e-14
1.9300e+03,-2.7489e-14
1.9400e+03,-2.7920e-14
1.9500e+03,-2.8304e-14
1.9600e+03,-2.8618e-14
1.9700e+03,-2.8839e-14
1.9800e+03,-2.8945e-14
1.9900e+03,-2.8914e-14
2.0000e+03,-2.8727e-14
2.0100e+03,-2.8366e-14
2.0200e+03,-2.7816e-14
2.0300e+03,-2.7061e-14
2.0400e+03,-2.6091e-14
2.0500e+03,-2.4898e-14
2.0600e+03,-2.3478e-14
2.0700e+03,-2.1832e-14
2.0800e+03,-1.9964e-14
2.0900e+03,-1.7886e-14
2.1000e+03,-1.5615e-14
2.1100e+03,-1.3173e-14
2.1200e+03,-1.0589e-14
2.1300e+03,-7.8942e-15
2.1400e+03,-5.1274e-15
2.1500e+03,-2.3284e-15
2.1600e+03,4.6093e-16
2.1700e+03,3.1983e-15
2.1800e+03,5.8430e-15
2.1900e+03,8.3568e-15
2.2000e+03,1.0706e-14
2.2100e+03,1.2862e-14
2.2200e+03,1.4803e-14
2.2300e+03,1.6512e-14
2.2400e+03,1.7981e-14
2.2500e+03,1.9205e-14
2.2600e+03,2.0189e-14
2.2700e+03,2.0940e-14
2.2800e+03,2.1469e-14
2.2900e+03,2.1793e-14
2.3000e+03,2.1927e-14
2.3100e+03,2.1892e-14
2.3200e+03,2.1706e-14
2.3300e+03,2.1388e-14
2.3400e+03,2.0958e-14
2.3500e+03,2.0434e-14
2.3600e+03,1.9832e-14
2.3700e+03,1.9168e-14
2.3800e+03,1.8457e-14
2.3900e+03,1.7711e-14
2.4000e+03,1.6941e-14
2.4100e+03,1.6157e-14
2.4200e+03,1.5366e-14
2.4300e+03,1.4574e-14
2.4400e+03,1.3786e-14
2.4500e+03,1.3005e-14
2.4600e+03,1.2234e-14
2.4700e+03,1.1473e-14
2.4800e+03,1.0722e-14
2.4900e+03,9.9824e-15
2.5000e+03,9.2524e-15
2.5100e+03,8.5318e-15
2.5200e+03,7.8202e-15
2.5300e+03,7.1174e-15
2.5400e+03,6.4234e-15
2.5500e+03,5.7389e-15
2.5600e+03,5.0649e-15
2.5700e+03,4.4032e-15
2.5800e+03,3.7563e-15
2.5900e+03,3.1273e-15
2.6000e+03,2.5205e-15
2.6100e+03,1.9411e-15
2.6200e+03,1.3950e-15
2.6300e+03,8.8936e-16
2.6400e+03,4.3174e-16
2.6500e+03,3.0491e-17
2.6600e+03,-3.0584e-16
2.6700e+03,-5.6872e-16
2.6800e+03,-7.5000e-16
2.6900e+03,-8.4228e-16
2.7000e+03,-8.3914e-16
2.7100e+03,-7.3544e-16
2.7200e+03,-5.2746e-16
2.7300e+03,-2.1289e-16
2.7400e+03,2.0913e-16
2.7500e+03,7.3818e-16
2.7600e+03,1.3726e-15
2.7700e+03,2.1098e-15
2.7800e+03,2.9462e-15
2.7900e+03,3.8773e-15
2.8000e+03,4.8977e-15
2.8100e+03,6.0010e-15
2.8200e+03,7.1795e-15
2.8300e+03,8.4243e-15
2.8400e+03,9.7248e-15
2.8500e+03,1.1069e-14
2.8600e+03,1.2442e-14
2.8700e+03,1.3829e-14
2.8800e+03,1.5213e-14
2.8900e+03,1.6575e-14
2.9000e+03,1.7897e-14
2.9100e+03,1.9159e-14
2.9200e+03,2.0344e-14
2.9300e+03,2.1434e-14
2.9400e+03,2.2415e-14
2.9500e+03,2.3272e-14
2.9600e+03,2.3998e-14
2.9700e+03,2.4586e-14
2.9800e+03,2.5034e-14
2.9900e+03,2.5342e-14
3.0000e+03,2.5516e-14
3.0100e+03,2.5564e-14
3.0200e+03,2.5497e-14
3.0300e+03,2.5329e-14
3.0400e+03,2.5076e-14
3.0500e+03,2.4756e-14
3.0600e+03,2.4388e-14
3.0700e+03,2.3992e-14
3.0800e+03,2.3586e-14
3.0900e+03,2.3189e-14
3.1000e+03,2.2817e-14
3.1100e+03,2.2483e-14
3.1200e+03,2.2197e-14
3.1300e+03,2.1965e-14
3.1400e+03,2.1789e-14
3.1500e+03,2.1667e-14
3.1600e+03,2.1595e-14
3.1700e+03,2.1563e-14
3.1800e+03,2.1561e-14
3.1900e+03,2.1577e-14
3.2000e+03,2.1596e-14
3.2100e+03,2.1603e-14
3.2200e+03,2.1584e-14
3.2300e+03,2.1525e-14
3.2400e+03,2.1416e-14
3.2500e+03,2.1248e-14
3.2600e+03,2.1013e-14
3.2700e+03,2.0710e-14
3.2800e+03,2.0339e-14
3.2900e+03,1.9902e-14
3.3000e+03,1.9405e-14
3.3100e+03,1.8854e-14
3.3200e+03,1.8256e-14
3.3300e+03,1.7620e-14
3.3400e+03,1.6952e-14
3.3500e+03,1.6260e-14
3.3600e+03,1.5549e-14
3.3700e+03,1.4826e-14
3.3800e+03,1.4095e-14
3.3900e+03,1.3362e-14
3.4000e+03,1.2629e-14
3.4100e+03,1.1901e-14
3.4200e+03,1.1177e-14
3.4300e+03,1.0460e-14
3.4400e+03,9.7487e-15
3.4500e+03,9.0424e-15
3.4600e+03,8.3395e-15
3.4700e+03,7.6390e-15
3.4800e+03,6.9399e-15
3.4900e+03,6.2424e-15
3.5000e+03,5.5477e-15
3.5100e+03,4.8578e-15
3.5200e+03,4.1756e-15
3.5300e+03,3.5040e-15
3.5400e+03,2.8459e-15
3.5500e+03,2.2031e-15
3.5600e+03,1.5765e-15
3.5700e+03,9.6511e-16
3.5800e+03,3.6667e-16
3.5900e+03,-2.2257e-16
3.6000e+03,-8.0740e-16
3.6100e+03,-1.3931e-15
3.6200e+03,-1.9850e-15
3.6300e+03,-2.5874e-15
3.6400e+03,-3.2036e-15
3.6500e+03,-3.8348e-15
3.6600e+03,-4.4805e-15
3.6700e+03,-5.1374e-15
3.6800e+03,-5.8005e-15
3.6900e+03,-6.4628e-15
3.7000e+03,-7.1161e-15
3.7100e+03,-7.7517e-15
3.7200e+03,-8.3606e-15
3.7300e+03,-8.9346e-15
3.7400e+03,-9.4663e-15
3.7500e+03,-9.9496e-15
3.7600e+03,-1.0379e-14
3.7700e+03,-1.0750e-14
3.7800e+03,-1.1059e-14
3.7900e+03,-1.1301e-14
3.8000e+03,-1.1471e-14
3.8100e+03,-1.1563e-14
3.8200e+03,-1.1572e-14
3.8300e+03,-1.1491e-14
3.8400e+03,-1.1314e-14
3.8500e+03,-1.1036e-14
3.8600e+03,-1.0655e-14
3.8700e+03,-1.0171e-14
3.8800e+03,-9.5876e-15
3.8900e+03,-8.9137e-15
3.9000e+03,-8.1611e-15
3.9100e+03,-7.3457e-15
3.9200e+03,-6.4865e-15
3.9300e+03,-5.6047e-15
3.9400e+03,-4.7223e-15
3.9500e+03,-3.8611e-15
3.9600e+03,-3.0413e-15
3.9700e+03,-2.2805e-15
3.9800e+03,-1.5928e-15
3.9900e+03,-9.8843e-16
4.0000e+03,-4.7306e-16
4.0100e+03,-4.8371e-17
4.0200e+03,2.8784e-16
4.0300e+03,5.4097e-16
4.0400e+03,7.1888e-16
4.0500e+03,8.3110e-16
4.0600e+03,8.8798e-16
4.0700e+03,9.0001e-16
4.0800e+03,8.7720e-16
4.0900e+03,8.2864e-16
4.1000e+03,7.6224e-16
4.1100e+03,6.8461e-16
4.1200e+03,6.0109e-16
4.1300e+03,5.1584e-16
4.1400e+03,4.3202e-16
4.1500e+03,3.5198e-16
4.1600e+03,2.7740e-16
4.1700e+03,2.0946e-16
4.1800e+03,1.4893e-16
4.1900e+03,9.6235e-17
4.2000e+03,5.1489e-17
4.2100e+03,1.4558e-17
4.2200e+03,-1.4924e-17
4.2300e+03,-3.7503e-17
4.2400e+03,-5.3855e-17
4.2500e+03,-6.4719e-17
4.2600e+03,-7.0846e-17
4.2700e+03,-7.2940e-17
4.2800e+03,-7.1628e-17
4.2900e+03,-6.7448e-17
4.3000e+03,-6.0848e-17
4.3100e+03,-5.2208e-17
4.3200e+03,-4.1871e-17
4.3300e+03,-3.0172e-17
4.3400e+03,-1.7460e-17
4.3500e+03,-4.1140e-18
4.3600e+03,9.4580e-18
4.3700e+03,2.2832e-17
4.3800e+03,3.5589e-17
4.3900e+03,4.7342e-17
4.4000e+03,5.7762e-17
4.4100e+03,6.6592e-17
4.4200e+03,7.3659e-17
4.4300e+03,7.8862e-17
4.4400e+03,8.2162e-17
4.4500e+03,8.3551e-17
4.4600e+03,8.3026e-17
4.4700e+03,8.0561e-17
4.4800e+03,7.6093e-17
4.4900e+03,6.9511e-17
4.5000e+03,6.0674e-17
4.5100e+03,4.9429e-17
4.5200e+03,3.5646e-17
4.5300e+03,1.9256e-17
4.5400e+03,2.8435e-19
4.5500e+03,-2.1129e-17
4.5600e+03,-4.4724e-17
4.5700e+03,-7.0140e-17
4.5800e+03,-9.6953e-17
4.5900e+03,-1.2475e-16
4.6000e+03,-1.5319e-16
4.6100e+03,-1.8212e-16
4.6200e+03,-2.1170e-16
4.6300e+03,-2.4245e-16
4.6400e+03,-2.7541e-16
4.6500e+03,-3.1221e-16
4.6600e+03,-3.5515e-16
4.6700e+03,-4.0723e-16
4.6800e+03,-4.7216e-16
4.6900e+03,-5.5430e-16
4.7000e+03,-6.5855e-16
4.7100e+03,-7.9015e-16
4.7200e+03,-9.5437e-16
4.7300e+03,-1.1562e-15
4.7400e+03,-1.3997e-15
4.7500e+03,-1.6876e-15
4.7600e+03,-2.0208e-15
4.7700e+03,-2.3973e-15
4.7800e+03,-2.8122e-15
4.7900e+03,-3.2565e-15
4.8000e+03,-3.7172e-15
4.8100e+03,-4.1768e-15
4.8200e+03,-4.6135e-15
4.8300e+03,-5.0011e-15
4.8400e+03,-5.3100e-15
4.8500e+03,-5.5078e-15
4.8600e+03,-5.5606e-15
4.8700e+03,-5.4345e-15
4.8800e+03,-5.0971e-15
4.8900e+03,-4.5194e-15
4.9000e+03,-3.6782e-15
4.9100e+03,-2.5574e-15
4.9200e+03,-1.1504e-15
4.9300e+03,5.3862e-16
4.9400e+03,2.4930e-15
4.9500e+03,4.6831e-15
4.9600e+03,7.0659e-15
4.9700e+03,9.5854e-15
4.9800e+03,1.2173e-14
4.9900e+03,1.4752e-14
5.0000e+03,1.7236e-14
5.0100e+03,1.9535e-14
5.0200e+03,2.1560e-14
5.0300e+03,2.3224e-14
5.0400e+03,2.4451e-14
5.0500e+03,2.5175e-14
5.0600e+03,2.5350e-14
5.0700e+03,2.4948e-14
5.0800e+03,2.3969e-14
5.0900e+03,2.2434e-14
5.1000e+03,2.0392e-14
5.1100e+03,1.7918e-14
5.1200e+03,1.5105e-14
5.1300e+03,1.2068e-14
5.1400e+03,8.9350e-15
5.1500e+03,5.8385e-15
5.1600e+03,2.9130e-15
5.1700e+03,2.8592e-16
5.1800e+03,-1.9282e-15
5.1900e+03,-3.6338e-15
5.2000e+03,-4.7587e-15
5.2100e+03,-5.2574e-15
5.2200e+03,-5.1132e-15
5.2300e+03,-4.3382e-15
5.2400e+03,-2.9723e-15
5.2500e+03,-1.0805e-15
5.2600e+03,1.2502e-15
5.2700e+03,3.9157e-15
5.2800e+03,6.7995e-15
5.2900e+03,9.7780e-15
5.3000e+03,1.2726e-14
5.3100e+03,1.5520e-14
5.3200e+03,1.8047e-14
5.3300e+03,2.0204e-14
5.3400e+03,2.1905e-14
5.3500e+03,2.3083e-14
5.3600e+03,2.3688e-14
5.3700e+03,2.3698e-14
5.3800e+03,2.3107e-14
5.3900e+03,2.1936e-14
5.4000e+03,2.0225e-14
5.4100e+03,1.8032e-14
5.4200e+03,1.5433e-14
5.4300e+03,1.2517e-14
5.4400e+03,9.3822e-15
5.4500e+03,6.1334e-15
5.4600e+03,2.8763e-15
5.4700e+03,-2.8591e-16
5.4800e+03,-3.2568e-15
5.4900e+03,-5.9503e-15
5.5000e+03,-8.2940e-15
5.5100e+03,-1.0231e-14
5.5200e+03,-1.1723e-14
5.5300e+03,-1.2746e-14
5.5400e+03,-1.3298e-14
5.5500e+03,-1.3387e-14
5.5600e+03,-1.3041e-14
5.5700e+03,-1.2295e-14
5.5800e+03,-1.1192e-14
5.5900e+03,-9.7852e-15
5.6000e+03,-8.1266e-15
5.6100e+03,-6.2713e-15
5.6200e+03,-4.2736e-15
5.6300e+03,-2.1858e-15
5.6400e+03,-5.8079e-17
5.6500e+03,2.0618e-15
5.6600e+03,4.1283e-15
5.6700e+03,6.0979e-15
5.6800e+03,7.9279e-15
5.6900e+03,9.5770e-15
5.7000e+03,1.1004e-14
5.7100e+03,1.2170e-14
5.7200e+03,1.3035e-14
5.7300e+03,1.3563e-14
5.7400e+03,1.3723e-14
5.7500e+03,1.3487e-14
5.7600e+03,1.2835e-14
5.7700e+03,1.1757e-14
5.7800e+03,1.0254e-14
5.7900e+03,8.3376e-15
5.8000e+03,6.0337e-15
5.8100e+03,3.3812e-15
5.8200e+03,4.3151e-16
5.8300e+03,-2.7522e-15
5.8400e+03,-6.0970e-15
5.8500e+03,-9.5225e-15
5.8600e+03,-1.2943e-14
5.8700e+03,-1.6273e-14
5.8800e+03,-1.9424e-14
5.8900e+03,-2.2315e-14
5.9000e+03,-2.4870e-14
5.9100e+03,-2.7022e-14
5.9200e+03,-2.8715e-14
5.9300e+03,-2.9907e-14
5.9400e+03,-3.0567e-14
5.9500e+03,-3.0682e-14
5.9600e+03,-3.0252e-14
5.9700e+03,-2.9294e-14
5.9800e+03,-2.7839e-14
5.9900e+03,-2.5934e-14
6.0000e+03,-2.3641e-14
6.0100e+03,-2.1031e-14
6.0200e+03,-1.8190e-14
6.0300e+03,-1.5211e-14
6.0400e+03,-1.2192e-14
6.0500e+03,-9.2381e-15
6.0600e+03,-6.4502e-15
6.0700e+03,-3.9286e-15
6.0800e+03,-1.7660e-15
6.0900e+03,-4.5060e-17
6.1000e+03,1.1653e-15
6.1100e+03,1.8125e-15
6.1200e+03,1.8631e-15
6.1300e+03,1.3044e-15
6.1400e+03,1.4559e-16
6.1500e+03,-1.5822e-15
6.1600e+03,-3.8267e-15
6.1700e+03,-6.5163e-15
6.1800e+03,-9.5629e-15
6.1900e+03,-1.2865e-14
6.2000e+03,-1.6311e-14
6.2100e+03,-1.9784e-14
6.2200e+03,-2.3167e-14
6.2300e+03,-2.6346e-14
6.2400e+03,-2.9213e-14
6.2500e+03,-3.1672e-14
6.2600e+03,-3.3638e-14
6.2700e+03,-3.5044e-14
6.2800e+03,-3.5839e-14
6.2900e+03,-3.5989e-14
6.3000e+03,-3.5478e-14
6.3100e+03,-3.4307e-14
6.3200e+03,-3.2493e-14
6.3300e+03,-3.0068e-14
6.3400e+03,-2.7076e-14
6.3500e+03,-2.3572e-14
6.3600e+03,-1.9622e-14
6.3700e+03,-1.5298e-14
6.3800e+03,-1.0678e-14
6.3900e+03,-5.8450e-15
6.4000e+03,-8.8219e-16
6.4100e+03,4.1261e-15
6.4200e+03,9.0970e-15
6.4300e+03,1.3950e-14
6.4400e+03,1.8610e-14
6.4500e+03,2.3005e-14
6.4600e+03,2.7073e-14
6.4700e+03,3.0755e-14
6.4800e+03,3.4005e-14
6.4900e+03,3.6783e-14
6.5000e+03,3.9061e-14
6.5100e+03,4.0821e-14
6.5200e+03,4.2055e-14
6.5300e+03,4.2769e-14
6.5400e+03,4.2975e-14
6.5500e+03,4.2698e-14
6.5600e+03,4.1968e-14
6.5700e+03,4.0823e-14
6.5800e+03,3.9305e-14
6.5900e+03,3.7459e-14
6.6000e+03,3.5330e-14
6.6100e+03,3.2961e-14
6.6200e+03,3.0394e-14
6.6300e+03,2.7665e-14
6.6400e+03,2.4806e-14
6.6500e+03,2.1845e-14
6.6600e+03,1.8803e-14
6.6700e+03,1.5698e-14
6.6800e+03,1.2541e-14
6.6900e+03,9.3428e-15
6.7000e+03,6.1089e-15
6.7100e+03,2.8450e-15
6.7200e+03,-4.4346e-16
6.7300e+03,-3.7499e-15
6.7400e+03,-7.0653e-15
6.7500e+03,-1.0377e-14
6.7600e+03,-1.3670e-14
6.7700e+03,-1.6922e-14
6.7800e+03,-2.0107e-14
6.7900e+03,-2.3196e-14
6.8000e+03,-2.6155e-14
6.8100e+03,-2.8948e-14
6.8200e+03,-3.1536e-14
6.8300e+03,-3.3882e-14
6.8400e+03,-3.5947e-14
6.8500e+03,-3.7698e-14
6.8600e+03,-3.9102e-14
6.8700e+03,-4.0130e-14
6.8800e+03,-4.0759e-14
6.8900e+03,-4.0970e-14
6.9000e+03,-4.0746e-14
6.9100e+03,-4.0076e-14
6.9200e+03,-3.8953e-14
6.9300e+03,-3.7375e-14
6.9400e+03,-3.5341e-14
6.9500e+03,-3.2855e-14
6.9600e+03,-2.9928e-14
6.9700e+03,-2.6569e-14
6.9800e+03,-2.2797e-14
6.9900e+03,-1.8631e-14
7.0000e+03,-1.4094e-14
7.0100e+03,-9.2151e-15
7.0200e+03,-4.0237e-15
7.0300e+03,1.4461e-15
7.0400e+03,7.1579e-15
7.0500e+03,1.3073e-14
7.0600e+03,1.9149e-14
7.0700e+03,2.5343e-14
7.0800e+03,3.1609e-14
7.0900e+03,3.7897e-14
7.1000e+03,4.4156e-14
7.1100e+03,5.0336e-14
7.1200e+03,5.6384e-14
7.1300e+03,6.2245e-14
7.1400e+03,6.7871e-14
7.1500e+03,7.3213e-14
7.1600e+03,7.8228e-14
7.1700e+03,8.2876e-14
7.1800e+03,8.7129e-14
7.1900e+03,9.0959e-14
7.2000e+03,9.4351e-14
7.2100e+03,9.7294e-14
7.2200e+03,9.9785e-14
7.2300e+03,1.0182e-13
7.2400e+03,1.0342e-13
7.2500e+03,1.0457e-13
7.2600e+03,1.0530e-13
7.2700e+03,1.0562e-13
7.2800e+03,1.0554e-13
7.2900e+03,1.0509e-13
7.3000e+03,1.0427e-13
7.3100e+03,1.0311e-13
7.3200e+03,1.0163e-13
7.3300e+03,9.9848e-14
7.3400e+03,9.7786e-14
7.3500e+03,9.5468e-14
7.3600e+03,9.2915e-14
7.3700e+03,9.0148e-14
7.3800e+03,8.7188e-14
7.3900e+03,8.4053e-14
7.4000e+03,8.0761e-14
7.4100e+03,7.7327e-14
7.4200e+03,7.3766e-14
7.4300e+03,7.0093e-14
7.4400e+03,6.6320e-14
7.4500e+03,6.2464e-14
7.4600e+03,5.8540e-14
7.4700e+03,5.4565e-14
7.4800e+03,5.0560e-14
7.4900e+03,4.6546e-14
7.5000e+03,4.2548e-14
7.5100e+03,3.8591e-14
7.5200e+03,3.4701e-14
7.5300e+03,3.0905e-14
7.5400e+03,2.7227e-14
7.5500e+03,2.3691e-14
7.5600e+03,2.0317e-14
7.5700e+03,1.7122e-14
7.5800e+03,1.4120e-14
7.5900e+03,1.1319e-14
7.6000e+03,8.7269e-15
7.6100e+03,6.3440e-15
7.6200e+03,4.1698e-15
7.6300e+03,2.2009e-15
7.6400e+03,4.3210e-16
7.6500e+03,-1.1433e-15
7.6600e+03,-2.5324e-15
7.6700e+03,-3.7426e-15
7.6800e+03,-4.7809e-15
7.6900e+03,-5.6535e-15
7.7000e+03,-6.3656e-15
7.7100e+03,-6.9211e-15
7.7200e+03,-7.3226e-15
7.7300e+03,-7.5708e-15
7.7400e+03,-7.6653e-15
7.7500e+03,-7.6041e-15
7.7600e+03,-7.3839e-15
7.7700e+03,-7.0004e-15
7.7800e+03,-6.4485e-15
7.7900e+03,-5.7227e-15
7.8000e+03,-4.8175e-15
7.8100e+03,-3.7279e-15
7.8200e+03,-2.4500e-15
7.8300e+03,-9.8148e-16
7.8400e+03,6.7781e-16
7.8500e+03,2.5253e-15
7.8600e+03,4.5550e-15
7.8700e+03,6.7578e-15
7.8800e+03,9.1205e-15
7.8900e+03,1.1627e-14
7.9000e+03,1.4257e-14
7.9100e+03,1.6988e-14
7.9200e+03,1.9796e-14
7.9300e+03,2.2656e-14
7.9400e+03,2.5542e-14
7.9500e+03,2.8428e-14
7.9600e+03,3.1290e-14
7.9700e+03,3.4105e-14
7.9800e+03,3.6850e-14
7.9900e+03,3.9504e-14
8.0000e+03,4.2046e-14
8.0100e+03,4.4454e-14
8.0200e+03,4.6705e-14
8.0300e+03,4.8775e-14
8.0400e+03,5.0635e-14
8.0500e+03,5.2256e-14
8.0600e+03,5.3605e-14
8.0700e+03,5.4646e-14
8.0800e+03,5.5343e-14
8.0900e+03,5.5658e-14
8.1000e+03,5.5557e-14
8.1100e+03,5.5006e-14
8.1200e+03,5.3975e-14
8.1300e+03,5.2441e-14
8.1400e+03,5.0385e-14
8.1500e+03,4.7794e-14
8.1600e+03,4.4664e-14
8.1700e+03,4.0995e-14
8.1800e+03,3.6794e-14
8.1900e+03,3.2074e-14
8.2000e+03,2.6853e-14
8.2100e+03,2.1154e-14
8.2200e+03,1.5007e-14
8.2300e+03,8.4446e-15
8.2400e+03,1.5081e-15
8.2500e+03,-5.7564e-15
8.2600e+03,-1.3296e-14
8.2700e+03,-2.1050e-14
8.2800e+03,-2.8953e-14
8.2900e+03,-3.6933e-14
8.3000e+03,-4.4915e-14
8.3100e+03,-5.2822e-14
8.3200e+03,-6.0575e-14
8.3300e+03,-6.8102e-14
8.3400e+03,-7.5333e-14
8.3500e+03,-8.2207e-14
8.3600e+03,-8.8673e-14
8.3700e+03,-9.4692e-14
8.3800e+03,-1.0023e-13
8.3900e+03,-1.0528e-13
8.4000e+03,-1.0983e-13
8.4100e+03,-1.1388e-13
8.4200e+03,-1.1745e-13
8.4300e+03,-1.2053e-13
8.4400e+03,-1.2315e-13
8.4500e+03,-1.2532e-13
8.4600e+03,-1.2705e-13
8.4700e+03,-1.2834e-13
8.4800e+03,-1.2919e-13
8.4900e+03,-1.2961e-13
8.5000e+03,-1.2959e-13
8.5100e+03,-1.2911e-13
