# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,1.8433e-04
2.0000e+01,3.2912e-04
3.0000e+01,4.2738e-04
4.0000e+01,4.9098e-04
5.0000e+01,5.3235e-04
6.0000e+01,5.5980e-04
7.0000e+01,5.7837e-04
8.0000e+01,5.9112e-04
9.0000e+01,5.9997e-04
1.0000e+02,6.0614e-04
1.1000e+02,6.1047e-04
1.2000e+02,6.1353e-04
1.3000e+02,6.1568e-04
1.4000e+02,6.1721e-04
1.5000e+02,6.1830e-04
1.6000e+02,6.1907e-04
1.7000e+02,6.1963e-04
1.8000e+02,6.2004e-04
1.9000e+02,6.2034e-04
2.0000e+02,6.2057e-04
2.1000e+02,6.2074e-04
2.2000e+02,6.2088e-04
2.3000e+02,6.2099e-04
2.4000e+02,6.2106e-04
2.5000e+02,6.2113e-04
2.6000e+02,6.2118e-04
2.7000e+02,6.2120e-04
2.8000e+02,6.2122e-04
2.9000e+02,6.2125e-04
3.0000e+02,6.2127e-04
3.1000e+02,6.2126e-04
3.2000e+02,6.2125e-04
3.3000e+02,6.2125e-04
3.4000e+02,6.2122e-04
3.5000e+02,6.2112e-04
3.6000e+02,6.2100e-04
3.7000e+02,6.2091e-04
3.8000e+02,6.2081e-04
3.9000e+02,6.2066e-04
4.0000e+02,6.2041e-04
4.1000e+02,6.2007e-04
4.2000e+02,6.1969e-04
4.3000e+02,6.1936e-04
4.4000e+02,6.1910e-04
4.5000e+02,6.1893e-04
4.6000e+02,6.1881e-04
4.7000e+02,6.1873e-04
4.8000e+02,6.1867e-04
4.9000e+02,6.1863e-04
5.0000e+02,6.1860e-04
5.1000e+02,6.1856e-04
5.2000e+02,6.1852e-04
5.3000e+02,6.1849e-04
5.4000e+02,6.1847e-04
5.5000e+02,6.1848e-04
5.6000e+02,6.1848e-04
5.7000e+02,6.1845e-04
5.8000e+02,6.1837e-04
5.9000e+02,6.1818e-04
6.0000e+02,6.1775e-04
6.1000e+02,6.1701e-04
6.2000e+02,6.1606e-04
6.3000e+02,6.1506e-04
6.4000e+02,6.1399e-04
6.5000e+02,6.1256e-04
6.6000e+02,6.1045e-04
6.7000e+02,6.0771e-04
6.8000e+02,6.0485e-04
6.9000e+02,6.0247e-04
7.0000e+02,6.0072e-04
7.1000e+02,5.9920e-04
7.2000e+02,5.9742e-04
7.3000e+02,5.9508e-04
7.4000e+02,5.9228e-04
7.5000e+02,5.8951e-04
7.6000e+02,5.8721e-04
7.7000e+02,5.8569e-04
7.8000e+02,5.8507e-04
7.9000e+02,5.8519e-04
8.0000e+02,5.8549e-04
8.1000e+02,5.8533e-04
8.2000e+02,5.8437e-04
8.3000e+02,5.8251e-04
8.4000e+02,5.8002e-04
8.5000e+02,5.7758e-04
8.6000e+02,5.7586e-04
8.7000e+02,5.7499e-04
8.8000e+02,5.7470e-04
8.9000e+02,5.7486e-04
9.0000e+02,5.7535e-04
9.1000e+02,5.7580e-04
9.2000e+02,5.7552e-04
9.3000e+02,5.7410e-04
9.4000e+02,5.7154e-04
9.5000e+02,5.6792e-04
9.6000e+02,5.6337e-04
9.7000e+02,5.5797e-04
9.8000e+02,5.5222e-04
9.9000e+02,5.4706e-04
1.0000e+03,5.4323e-04
1.0100e+03,5.4119e-04
1.0200e+03,5.4093e-04
1.0300e+03,5.4163e-04
1.0400e+03,5.4230e-04
1.0500e+03,5.4244e-04
1.0600e+03,5.4171e-04
1.0700e+03,5.3985e-04
1.0800e+03,5.3668e-04
1.0900e+03,5.3191e-04
1.1000e+03,5.2556e-04
1.1100e+03,5.1859e-04
1.1200e+03,5.1215e-04
1.1300e+03,5.0661e-04
1.1400e+03,5.0196e-04
1.1500e+03,4.9827e-04
1.1600e+03,4.9563e-04
1.1700e+03,4.9379e-04
1.1800e+03,4.9227e-04
1.1900e+03,4.9091e-04
1.2000e+03,4.8978e-04
1.2100e+03,4.8884e-04
1.2200e+03,4.8804e-04
1.2300e+03,4.8728e-04
1.2400e+03,4.8648e-04
1.2500e+03,4.8557e-04
