# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,1.6570e-10
2.0000e+01,3.3096e-10
3.0000e+01,4.9534e-10
4.0000e+01,6.5841e-10
5.0000e+01,8.1976e-10
6.0000e+01,9.7900e-10
7.0000e+01,1.1358e-09
8.0000e+01,1.2897e-09
9.0000e+01,1.4405e-09
1.0000e+02,1.5879e-09
1.1000e+02,1.7317e-09
1.2000e+02,1.8715e-09
1.3000e+02,2.0074e-09
1.4000e+02,2.1391e-09
1.5000e+02,2.2664e-09
1.6000e+02,2.3895e-09
1.7000e+02,2.5081e-09
1.8000e+02,2.6222e-09
1.9000e+02,2.7320e-09
2.0000e+02,2.8373e-09
2.1000e+02,2.9383e-09
2.2000e+02,3.0351e-09
2.3000e+02,3.1276e-09
2.4000e+02,3.2161e-09
2.5000e+02,3.3005e-09
2.6000e+02,3.3811e-09
2.7000e+02,3.4580e-09
2.8000e+02,3.5312e-09
2.9000e+02,3.6010e-09
3.0000e+02,3.6674e-09
3.1000e+02,3.7306e-09
3.2000e+02,3.7908e-09
3.3000e+02,3.8480e-09
3.4000e+02,3.9024e-09
3.5000e+02,3.9542e-09
3.6000e+02,4.0035e-09
3.7000e+02,4.0504e-09
3.8000e+02,4.0951e-09
3.9000e+02,4.1375e-09
4.0000e+02,4.1780e-09
4.1000e+02,4.2166e-09
4.2000e+02,4.2534e-09
4.3000e+02,4.2885e-09
4.4000e+02,4.3219e-09
4.5000e+02,4.3540e-09
4.6000e+02,4.3846e-09
4.7000e+02,4.4139e-09
4.8000e+02,4.4419e-09
4.9000e+02,4.4688e-09
5.0000e+02,4.4947e-09
5.1000e+02,4.5195e-09
5.2000e+02,4.5434e-09
5.3000e+02,4.5664e-09
5.4000e+02,4.5886e-09
5.5000e+02,4.6100e-09
5.6000e+02,4.6307e-09
5.7000e+02,4.6508e-09
5.8000e+02,4.6702e-09
5.9000e+02,4.6890e-09
6.0000e+02,4.7073e-09
6.1000e+02,4.7250e-09
6.2000e+02,4.7423e-09
6.3000e+02,4.7591e-09
6.4000e+02,4.7754e-09
6.5000e+02,4.7914e-09
6.6000e+02,4.8069e-09
6.7000e+02,4.8221e-09
6.8000e+02,4.8369e-09
6.9000e+02,4.8514e-09
7.0000e+02,4.8655e-09
7.1000e+02,4.8793e-09
7.2000e+02,4.8927e-09
7.3000e+02,4.9058e-09
7.4000e+02,4.9186e-09
7.5000e+02,4.9310e-09
7.6000e+02,4.9431e-09
7.7000e+02,4.9549e-09
7.8000e+02,4.9663e-09
7.9000e+02,4.9774e-09
8.0000e+02,4.9882e-09
8.1000e+02,4.9986e-09
8.2000e+02,5.0087e-09
8.3000e+02,5.0185e-09
8.4000e+02,5.0280e-09
8.5000e+02,5.0371e-09
8.6000e+02,5.0460e-09
8.7000e+02,5.0547e-09
8.8000e+02,5.0631e-09
8.9000e+02,5.0713e-09
9.0000e+02,5.0793e-09
9.1000e+02,5.0871e-09
9.2000e+02,5.0949e-09
9.3000e+02,5.1025e-09
9.4000e+02,5.1101e-09
9.5000e+02,5.1178e-09
9.6000e+02,5.1254e-09
9.7000e+02,5.1331e-09
9.8000e+02,5.1409e-09
9.9000e+02,5.1488e-09
1.0000e+03,5.1569e-09
1.0100e+03,5.1652e-09
1.0200e+03,5.1736e-09
1.0300e+03,5.1823e-09
1.0400e+03,5.1913e-09
1.0500e+03,5.2004e-09
1.0600e+03,5.2098e-09
1.0700e+03,5.2194e-09
1.0800e+03,5.2293e-09
1.0900e+03,5.2394e-09
1.1000e+03,5.2496e-09
1.1100e+03,5.2600e-09
1.1200e+03,5.2706e-09
1.1300e+03,5.2813e-09
1.1400e+03,5.2920e-09
1.1500e+03,5.3028e-09
1.1600e+03,5.3136e-09
1.1700e+03,5.3243e-09
1.1800e+03,5.3350e-09
1.1900e+03,5.3455e-09
1.2000e+03,5.3559e-09
1.2100e+03,5.3661e-09
1.2200e+03,5.3761e-09
1.2300e+03,5.3858e-09
