# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,6.0836e-06
2.0000e+01,1.0423e-05
3.0000e+01,1.2795e-05
4.0000e+01,1.3903e-05
5.0000e+01,1.4408e-05
6.0000e+01,1.4661e-05
7.0000e+01,1.4806e-05
8.0000e+01,1.4896e-05
9.0000e+01,1.4954e-05
1.0000e+02,1.4994e-05
1.1000e+02,1.5020e-05
1.2000e+02,1.5039e-05
1.3000e+02,1.5053e-05
1.4000e+02,1.5064e-05
1.5000e+02,1.5072e-05
1.6000e+02,1.5078e-05
1.7000e+02,1.5082e-05
1.8000e+02,1.5086e-05
1.9000e+02,1.5089e-05
2.0000e+02,1.5091e-05
2.1000e+02,1.5094e-05
2.2000e+02,1.5096e-05
2.3000e+02,1.5097e-05
2.4000e+02,1.5099e-05
2.5000e+02,1.5099e-05
2.6000e+02,1.5100e-05
2.7000e+02,1.5100e-05
2.8000e+02,1.5100e-05
2.9000e+02,1.5100e-05
3.0000e+02,1.5100e-05
3.1000e+02,1.5100e-05
3.2000e+02,1.5098e-05
3.3000e+02,1.5095e-05
3.4000e+02,1.5092e-05
3.5000e+02,1.5087e-05
3.6000e+02,1.5077e-05
3.7000e+02,1.5065e-05
3.8000e+02,1.5055e-05
3.9000e+02,1.5048e-05
4.0000e+02,1.5041e-05
4.1000e+02,1.5033e-05
4.2000e+02,1.5022e-05
4.3000e+02,1.5010e-05
4.4000e+02,1.5001e-05
4.5000e+02,1.4995e-05
4.6000e+02,1.4993e-05
4.7000e+02,1.4994e-05
4.8000e+02,1.4995e-05
4.9000e+02,1.4995e-05
5.0000e+02,1.4995e-05
5.1000e+02,1.4995e-05
5.2000e+02,1.4995e-05
5.3000e+02,1.4995e-05
5.4000e+02,1.4995e-05
5.5000e+02,1.4995e-05
5.6000e+02,1.4994e-05
5.7000e+02,1.4992e-05
5.8000e+02,1.4990e-05
5.9000e+02,1.4985e-05
6.0000e+02,1.4977e-05
6.1000e+02,1.4966e-05
6.2000e+02,1.4960e-05
6.3000e+02,1.4964e-05
6.4000e+02,1.4969e-05
6.5000e+02,1.4963e-05
6.6000e+02,1.4941e-05
6.7000e+02,1.4914e-05
6.8000e+02,1.4900e-05
6.9000e+02,1.4905e-05
7.0000e+02,1.4916e-05
7.1000e+02,1.4915e-05
7.2000e+02,1.4899e-05
7.3000e+02,1.4877e-05
7.4000e+02,1.4862e-05
7.5000e+02,1.4860e-05
7.6000e+02,1.4864e-05
7.7000e+02,1.4868e-05
7.8000e+02,1.4865e-05
7.9000e+02,1.4855e-05
8.0000e+02,1.4839e-05
8.1000e+02,1.4822e-05
8.2000e+02,1.4812e-05
8.3000e+02,1.4809e-05
8.4000e+02,1.4810e-05
8.5000e+02,1.4816e-05
8.6000e+02,1.4821e-05
8.7000e+02,1.4822e-05
8.8000e+02,1.4819e-05
8.9000e+02,1.4817e-05
9.0000e+02,1.4814e-05
9.1000e+02,1.4801e-05
9.2000e+02,1.4775e-05
9.3000e+02,1.4750e-05
9.4000e+02,1.4736e-05
9.5000e+02,1.4730e-05
9.6000e+02,1.4729e-05
9.7000e+02,1.4727e-05
9.8000e+02,1.4722e-05
9.9000e+02,1.4718e-05
1.0000e+03,1.4713e-05
1.0100e+03,1.4703e-05
1.0200e+03,1.4681e-05
1.0300e+03,1.4646e-05
1.0400e+03,1.4617e-05
1.0500e+03,1.4609e-05
1.0600e+03,1.4612e-05
1.0700e+03,1.4611e-05
1.0800e+03,1.4600e-05
1.0900e+03,1.4574e-05
1.1000e+03,1.4543e-05
1.1100e+03,1.4531e-05
1.1200e+03,1.4542e-05
1.1300e+03,1.4556e-05
1.1400e+03,1.4563e-05
1.1500e+03,1.4567e-05
1.1600e+03,1.4568e-05
1.1700e+03,1.4565e-05
1.1800e+03,1.4559e-05
1.1900e+03,1.4552e-05
1.2000e+03,1.4546e-05
1.2100e+03,1.4537e-05
1.2200e+03,1.4524e-05
1.2300e+03,1.4509e-05
1.2400e+03,1.4495e-05
1.2500e+03,1.4483e-05
1.2600e+03,1.4479e-05
1.2700e+03,1.4485e-05
1.2800e+03,1.4492e-05
1.2900e+03,1.4494e-05
1.3000e+03,1.4490e-05
1.3100e+03,1.4487e-05
1.3200e+03,1.4485e-05
1.3300e+03,1.4479e-05
1.3400e+03,1.4467e-05
1.3500e+03,1.4447e-05
1.3600e+03,1.4429e-05
1.3700e+03,1.4422e-05
1.3800e+03,1.4424e-05
1.3900e+03,1.4424e-05
1.4000e+03,1.4422e-05
1.4100e+03,1.4419e-05
1.4200e+03,1.4417e-05
1.4300e+03,1.4415e-05
1.4400e+03,1.4412e-05
1.4500e+03,1.4410e-05
1.4600e+03,1.4409e-05
1.4700e+03,1.4409e-05
1.4800e+03,1.4409e-05
1.4900e+03,1.4409e-05
1.5000e+03,1.4409e-05
1.5100e+03,1.4409e-05
1.5200e+03,1.4408e-05
1.5300e+03,1.4407e-05
1.5400e+03,1.4406e-05
1.5500e+03,1.4405e-05
1.5600e+03,1.4404e-05
1.5700e+03,1.4403e-05
1.5800e+03,1.4402e-05
1.5900e+03,1.4399e-05
1.6000e+03,1.4392e-05
1.6100e+03,1.4382e-05
1.6200e+03,1.4372e-05
1.6300e+03,1.4362e-05
1.6400e+03,1.4357e-05
1.6500e+03,1.4355e-05
1.6600e+03,1.4353e-05
1.6700e+03,1.4351e-05
1.6800e+03,1.4349e-05
1.6900e+03,1.4344e-05
1.7000e+03,1.4335e-05
1.7100e+03,1.4321e-05
1.7200e+03,1.4311e-05
1.7300e+03,1.4309e-05
1.7400e+03,1.4308e-05
1.7500e+03,1.4305e-05
1.7600e+03,1.4304e-05
1.7700e+03,1.4306e-05
1.7800e+03,1.4307e-05
1.7900e+03,1.4308e-05
1.8000e+03,1.4308e-05
1.8100e+03,1.4304e-05
1.8200e+03,1.4295e-05
1.8300e+03,1.4285e-05
1.8400e+03,1.4272e-05
1.8500e+03,1.4258e-05
1.8600e+03,1.4247e-05
1.8700e+03,1.4250e-05
1.8800e+03,1.4261e-05
1.8900e+03,1.4270e-05
1.9000e+03,1.4267e-05
1.9100e+03,1.4259e-05
1.9200e+03,1.4254e-05
1.9300e+03,1.4250e-05
1.9400e+03,1.4236e-05
1.9500e+03,1.4213e-05
1.9600e+03,1.4195e-05
1.9700e+03,1.4187e-05
1.9800e+03,1.4182e-05
1.9900e+03,1.4173e-05
2.0000e+03,1.4157e-05
2.0100e+03,1.4134e-05
2.0200e+03,1.4111e-05
2.0300e+03,1.4099e-05
2.0400e+03,1.4105e-05
2.0500e+03,1.4114e-05
2.0600e+03,1.4107e-05
2.0700e+03,1.4093e-05
2.0800e+03,1.4094e-05
2.0900e+03,1.4103e-05
2.1000e+03,1.4100e-05
2.1100e+03,1.4087e-05
2.1200e+03,1.4081e-05
2.1300e+03,1.4090e-05
2.1400e+03,1.4096e-05
2.1500e+03,1.4082e-05
2.1600e+03,1.4056e-05
2.1700e+03,1.4039e-05
2.1800e+03,1.4040e-05
2.1900e+03,1.4050e-05
2.2000e+03,1.4049e-05
2.2100e+03,1.4030e-05
2.2200e+03,1.4006e-05
2.2300e+03,1.3995e-05
2.2400e+03,1.4004e-05
2.2500e+03,1.4027e-05
2.2600e+03,1.4044e-05
2.2700e+03,1.4043e-05
2.2800e+03,1.4032e-05
2.2900e+03,1.4023e-05
2.3000e+03,1.4020e-05
2.3100e+03,1.4018e-05
2.3200e+03,1.4015e-05
2.3300e+03,1.4009e-05
2.3400e+03,1.4001e-05
2.3500e+03,1.3997e-05
2.3600e+03,1.4002e-05
2.3700e+03,1.4010e-05
2.3800e+03,1.4012e-05
2.3900e+03,1.4010e-05
2.4000e+03,1.4012e-05
2.4100e+03,1.4021e-05
2.4200e+03,1.4027e-05
2.4300e+03,1.4022e-05
2.4400e+03,1.4004e-05
2.4500e+03,1.3981e-05
2.4600e+03,1.3958e-05
2.4700e+03,1.3939e-05
2.4800e+03,1.3926e-05
2.4900e+03,1.3918e-05
2.5000e+03,1.3914e-05
2.5100e+03,1.3915e-05
2.5200e+03,1.3920e-05
2.5300e+03,1.3925e-05
2.5400e+03,1.3928e-05
2.5500e+03,1.3926e-05
2.5600e+03,1.3923e-05
2.5700e+03,1.3919e-05
2.5800e+03,1.3915e-05
2.5900e+03,1.3912e-05
2.6000e+03,1.3911e-05
2.6100e+03,1.3910e-05
2.6200e+03,1.3911e-05
2.6300e+03,1.3913e-05
2.6400e+03,1.3914e-05
2.6500e+03,1.3909e-05
2.6600e+03,1.3895e-05
2.6700e+03,1.3875e-05
2.6800e+03,1.3861e-05
2.6900e+03,1.3873e-05
2.7000e+03,1.3917e-05
2.7100e+03,1.3971e-05
2.7200e+03,1.4007e-05
2.7300e+03,1.4007e-05
2.7400e+03,1.3971e-05
2.7500e+03,1.3917e-05
2.7600e+03,1.3863e-05
2.7700e+03,1.3814e-05
2.7800e+03,1.3773e-05
2.7900e+03,1.3740e-05
2.8000e+03,1.3715e-05
2.8100e+03,1.3700e-05
2.8200e+03,1.3697e-05
2.8300e+03,1.3699e-05
2.8400e+03,1.3701e-05
2.8500e+03,1.3700e-05
2.8600e+03,1.3704e-05
2.8700e+03,1.3715e-05
2.8800e+03,1.3722e-05
2.8900e+03,1.3709e-05
2.9000e+03,1.3663e-05
2.9100e+03,1.3588e-05
2.9200e+03,1.3508e-05
2.9300e+03,1.3442e-05
2.9400e+03,1.3399e-05
2.9500e+03,1.3383e-05
2.9600e+03,1.3388e-05
2.9700e+03,1.3411e-05
2.9800e+03,1.3443e-05
2.9900e+03,1.3475e-05
3.0000e+03,1.3494e-05
3.0100e+03,1.3495e-05
3.0200e+03,1.3479e-05
3.0300e+03,1.3454e-05
3.0400e+03,1.3428e-05
3.0500e+03,1.3414e-05
3.0600e+03,1.3426e-05
3.0700e+03,1.3468e-05
3.0800e+03,1.3527e-05
3.0900e+03,1.3583e-05
3.1000e+03,1.3614e-05
3.1100e+03,1.3612e-05
3.1200e+03,1.3581e-05
3.1300e+03,1.3535e-05
3.1400e+03,1.3483e-05
3.1500e+03,1.3422e-05
3.1600e+03,1.3340e-05
3.1700e+03,1.3231e-05
3.1800e+03,1.3118e-05
3.1900e+03,1.3032e-05
3.2000e+03,1.2985e-05
3.2100e+03,1.2964e-05
3.2200e+03,1.2951e-05
3.2300e+03,1.2944e-05
3.2400e+03,1.2945e-05
3.2500e+03,1.2951e-05
3.2600e+03,1.2953e-05
3.2700e+03,1.2945e-05
3.2800e+03,1.2922e-05
3.2900e+03,1.2888e-05
3.3000e+03,1.2844e-05
3.3100e+03,1.2791e-05
3.3200e+03,1.2732e-05
3.3300e+03,1.2681e-05
3.3400e+03,1.2642e-05
3.3500e+03,1.2615e-05
3.3600e+03,1.2597e-05
3.3700e+03,1.2586e-05
3.3800e+03,1.2579e-05
3.3900e+03,1.2575e-05
3.4000e+03,1.2575e-05
3.4100e+03,1.2578e-05
3.4200e+03,1.2584e-05
3.4300e+03,1.2592e-05
3.4400e+03,1.2609e-05
3.4500e+03,1.2642e-05
3.4600e+03,1.2693e-05
3.4700e+03,1.2755e-05
3.4800e+03,1.2815e-05
3.4900e+03,1.2861e-05
3.5000e+03,1.2891e-05
3.5100e+03,1.2914e-05
3.5200e+03,1.2939e-05
3.5300e+03,1.2965e-05
3.5400e+03,1.2982e-05
3.5500e+03,1.2986e-05
3.5600e+03,1.2983e-05
3.5700e+03,1.2980e-05
3.5800e+03,1.2978e-05
3.5900e+03,1.2977e-05
3.6000e+03,1.2977e-05
3.6100e+03,1.2977e-05
3.6200e+03,1.2978e-05
3.6300e+03,1.2979e-05
3.6400e+03,1.2981e-05
3.6500e+03,1.2982e-05
3.6600e+03,1.2981e-05
3.6700e+03,1.2982e-05
3.6800e+03,1.2988e-05
3.6900e+03,1.2999e-05
3.7000e+03,1.3015e-05
3.7100e+03,1.3029e-05
3.7200e+03,1.3032e-05
3.7300e+03,1.3022e-05
3.7400e+03,1.3003e-05
3.7500e+03,1.2979e-05
3.7600e+03,1.2957e-05
3.7700e+03,1.2950e-05
3.7800e+03,1.2960e-05
3.7900e+03,1.2975e-05
3.8000e+03,1.2985e-05
3.8100e+03,1.2988e-05
3.8200e+03,1.2983e-05
3.8300e+03,1.2966e-05
3.8400e+03,1.2943e-05
3.8500e+03,1.2923e-05
3.8600e+03,1.2914e-05
3.8700e+03,1.2921e-05
3.8800e+03,1.2935e-05
3.8900e+03,1.2935e-05
3.9000e+03,1.2912e-05
3.9100e+03,1.2869e-05
3.9200e+03,1.2822e-05
3.9300e+03,1.2780e-05
3.9400e+03,1.2745e-05
3.9500e+03,1.2721e-05
3.9600e+03,1.2703e-05
3.9700e+03,1.2681e-05
3.9800e+03,1.2669e-05
3.9900e+03,1.2678e-05
4.0000e+03,1.2689e-05
4.0100e+03,1.2683e-05
4.0200e+03,1.2669e-05
4.0300e+03,1.2669e-05
4.0400e+03,1.2689e-05
4.0500e+03,1.2719e-05
4.0600e+03,1.2761e-05
4.0700e+03,1.2834e-05
4.0800e+03,1.2944e-05
4.0900e+03,1.3076e-05
4.1000e+03,1.3204e-05
4.1100e+03,1.3336e-05
4.1200e+03,1.3507e-05
4.1300e+03,1.3725e-05
4.1400e+03,1.3956e-05
4.1500e+03,1.4150e-05
4.1600e+03,1.4276e-05
4.1700e+03,1.4337e-05
4.1800e+03,1.4360e-05
4.1900e+03,1.4367e-05
4.2000e+03,1.4367e-05
4.2100e+03,1.4354e-05
4.2200e+03,1.4328e-05
4.2300e+03,1.4293e-05
4.2400e+03,1.4256e-05
4.2500e+03,1.4227e-05
4.2600e+03,1.4208e-05
4.2700e+03,1.4199e-05
4.2800e+03,1.4195e-05
4.2900e+03,1.4191e-05
4.3000e+03,1.4187e-05
4.3100e+03,1.4182e-05
4.3200e+03,1.4177e-05
4.3300e+03,1.4170e-05
4.3400e+03,1.4164e-05
4.3500e+03,1.4162e-05
4.3600e+03,1.4166e-05
4.3700e+03,1.4175e-05
4.3800e+03,1.4183e-05
4.3900e+03,1.4182e-05
4.4000e+03,1.4174e-05
4.4100e+03,1.4160e-05
4.4200e+03,1.4143e-05
4.4300e+03,1.4125e-05
4.4400e+03,1.4106e-05
4.4500e+03,1.4088e-05
4.4600e+03,1.4071e-05
4.4700e+03,1.4057e-05
4.4800e+03,1.4046e-05
4.4900e+03,1.4035e-05
4.5000e+03,1.4025e-05
4.5100e+03,1.4015e-05
4.5200e+03,1.4007e-05
4.5300e+03,1.3999e-05
4.5400e+03,1.3993e-05
4.5500e+03,1.3987e-05
4.5600e+03,1.3984e-05
4.5700e+03,1.3985e-05
4.5800e+03,1.3986e-05
4.5900e+03,1.3986e-05
4.6000e+03,1.3985e-05
4.6100e+03,1.3982e-05
4.6200e+03,1.3979e-05
4.6300e+03,1.3974e-05
4.6400e+03,1.3967e-05
4.6500e+03,1.3961e-05
4.6600e+03,1.3962e-05
4.6700e+03,1.3967e-05
4.6800e+03,1.3971e-05
4.6900e+03,1.3960e-05
4.7000e+03,1.3931e-05
4.7100e+03,1.3888e-05
4.7200e+03,1.3843e-05
4.7300e+03,1.3808e-05
4.7400e+03,1.3785e-05
4.7500e+03,1.3764e-05
4.7600e+03,1.3729e-05
4.7700e+03,1.3663e-05
4.7800e+03,1.3569e-05
4.7900e+03,1.3463e-05
4.8000e+03,1.3372e-05
4.8100e+03,1.3314e-05
4.8200e+03,1.3288e-05
4.8300e+03,1.3268e-05
4.8400e+03,1.3224e-05
4.8500e+03,1.3154e-05
4.8600e+03,1.3088e-05
4.8700e+03,1.3052e-05
4.8800e+03,1.3044e-05
4.8900e+03,1.3044e-05
4.9000e+03,1.3042e-05
4.9100e+03,1.3039e-05
4.9200e+03,1.3038e-05
4.9300e+03,1.3036e-05
4.9400e+03,1.3033e-05
4.9500e+03,1.3041e-05
4.9600e+03,1.3060e-05
4.9700e+03,1.3077e-05
4.9800e+03,1.3076e-05
4.9900e+03,1.3058e-05
5.0000e+03,1.3042e-05
5.0100e+03,1.3049e-05
5.0200e+03,1.3076e-05
5.0300e+03,1.3106e-05
5.0400e+03,1.3123e-05
5.0500e+03,1.3132e-05
5.0600e+03,1.3140e-05
5.0700e+03,1.3140e-05
5.0800e+03,1.3123e-05
5.0900e+03,1.3082e-05
5.1000e+03,1.3020e-05
5.1100e+03,1.2949e-05
5.1200e+03,1.2885e-05
5.1300e+03,1.2846e-05
5.1400e+03,1.2847e-05
5.1500e+03,1.2888e-05
5.1600e+03,1.2957e-05
5.1700e+03,1.3035e-05
5.1800e+03,1.3102e-05
5.1900e+03,1.3152e-05
5.2000e+03,1.3189e-05
5.2100e+03,1.3220e-05
5.2200e+03,1.3245e-05
5.2300e+03,1.3251e-05
5.2400e+03,1.3232e-05
5.2500e+03,1.3193e-05
5.2600e+03,1.3140e-05
5.2700e+03,1.3070e-05
5.2800e+03,1.2986e-05
5.2900e+03,1.2910e-05
5.3000e+03,1.2868e-05
5.3100e+03,1.2865e-05
5.3200e+03,1.2885e-05
5.3300e+03,1.2900e-05
5.3400e+03,1.2891e-05
5.3500e+03,1.2863e-05
5.3600e+03,1.2832e-05
5.3700e+03,1.2807e-05
5.3800e+03,1.2790e-05
5.3900e+03,1.2778e-05
5.4000e+03,1.2770e-05
5.4100e+03,1.2766e-05
5.4200e+03,1.2764e-05
5.4300e+03,1.2767e-05
5.4400e+03,1.2777e-05
5.4500e+03,1.2789e-05
5.4600e+03,1.2787e-05
5.4700e+03,1.2757e-05
5.4800e+03,1.2703e-05
5.4900e+03,1.2645e-05
5.5000e+03,1.2599e-05
5.5100e+03,1.2575e-05
5.5200e+03,1.2580e-05
5.5300e+03,1.2607e-05
5.5400e+03,1.2646e-05
5.5500e+03,1.2685e-05
5.5600e+03,1.2717e-05
5.5700e+03,1.2735e-05
5.5800e+03,1.2740e-05
5.5900e+03,1.2739e-05
5.6000e+03,1.2738e-05
5.6100e+03,1.2738e-05
5.6200e+03,1.2739e-05
5.6300e+03,1.2738e-05
5.6400e+03,1.2732e-05
5.6500e+03,1.2724e-05
5.6600e+03,1.2714e-05
5.6700e+03,1.2706e-05
5.6800e+03,1.2700e-05
5.6900e+03,1.2696e-05
5.7000e+03,1.2693e-05
5.7100e+03,1.2692e-05
5.7200e+03,1.2691e-05
5.7300e+03,1.2688e-05
5.7400e+03,1.2683e-05
5.7500e+03,1.2679e-05
5.7600e+03,1.2682e-05
5.7700e+03,1.2692e-05
5.7800e+03,1.2705e-05
5.7900e+03,1.2717e-05
5.8000e+03,1.2726e-05
5.8100e+03,1.2729e-05
5.8200e+03,1.2719e-05
5.8300e+03,1.2693e-05
5.8400e+03,1.2660e-05
5.8500e+03,1.2639e-05
5.8600e+03,1.2640e-05
5.8700e+03,1.2661e-05
5.8800e+03,1.2691e-05
5.8900e+03,1.2708e-05
5.9000e+03,1.2701e-05
5.9100e+03,1.2685e-05
5.9200e+03,1.2676e-05
5.9300e+03,1.2678e-05
5.9400e+03,1.2682e-05
5.9500e+03,1.2682e-05
5.9600e+03,1.2680e-05
5.9700e+03,1.2679e-05
5.9800e+03,1.2676e-05
5.9900e+03,1.2670e-05
6.0000e+03,1.2663e-05
6.0100e+03,1.2656e-05
6.0200e+03,1.2647e-05
6.0300e+03,1.2635e-05
6.0400e+03,1.2624e-05
6.0500e+03,1.2622e-05
6.0600e+03,1.2637e-05
6.0700e+03,1.2662e-05
6.0800e+03,1.2678e-05
6.0900e+03,1.2664e-05
6.1000e+03,1.2612e-05
6.1100e+03,1.2530e-05
6.1200e+03,1.2423e-05
6.1300e+03,1.2284e-05
6.1400e+03,1.2120e-05
6.1500e+03,1.1967e-05
6.1600e+03,1.1849e-05
6.1700e+03,1.1763e-05
6.1800e+03,1.1711e-05
6.1900e+03,1.1700e-05
6.2000e+03,1.1712e-05
6.2100e+03,1.1711e-05
6.2200e+03,1.1667e-05
6.2300e+03,1.1592e-05
6.2400e+03,1.1519e-05
6.2500e+03,1.1463e-05
6.2600e+03,1.1404e-05
6.2700e+03,1.1327e-05
6.2800e+03,1.1243e-05
6.2900e+03,1.1171e-05
6.3000e+03,1.1121e-05
6.3100e+03,1.1090e-05
6.3200e+03,1.1073e-05
6.3300e+03,1.1070e-05
6.3400e+03,1.1084e-05
6.3500e+03,1.1109e-05
6.3600e+03,1.1134e-05
6.3700e+03,1.1150e-05
6.3800e+03,1.1159e-05
6.3900e+03,1.1169e-05
6.4000e+03,1.1184e-05
6.4100e+03,1.1200e-05
6.4200e+03,1.1211e-05
6.4300e+03,1.1217e-05
6.4400e+03,1.1218e-05
6.4500e+03,1.1216e-05
6.4600e+03,1.1215e-05
6.4700e+03,1.1217e-05
6.4800e+03,1.1221e-05
6.4900e+03,1.1231e-05
6.5000e+03,1.1257e-05
6.5100e+03,1.1306e-05
6.5200e+03,1.1368e-05
6.5300e+03,1.1424e-05
6.5400e+03,1.1459e-05
