# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,6.1788e-06
2.0000e+01,1.2197e-05
3.0000e+01,1.7912e-05
4.0000e+01,2.3218e-05
5.0000e+01,2.8045e-05
6.0000e+01,3.2364e-05
7.0000e+01,3.6174e-05
8.0000e+01,3.9500e-05
9.0000e+01,4.2377e-05
1.0000e+02,4.4850e-05
1.1000e+02,4.6965e-05
1.2000e+02,4.8767e-05
1.3000e+02,5.0297e-05
1.4000e+02,5.1595e-05
1.5000e+02,5.2693e-05
1.6000e+02,5.3620e-05
1.7000e+02,5.4404e-05
1.8000e+02,5.5066e-05
1.9000e+02,5.5624e-05
2.0000e+02,5.6095e-05
2.1000e+02,5.6493e-05
2.2000e+02,5.6830e-05
2.3000e+02,5.7114e-05
2.4000e+02,5.7356e-05
2.5000e+02,5.7561e-05
2.6000e+02,5.7736e-05
2.7000e+02,5.7885e-05
2.8000e+02,5.8014e-05
2.9000e+02,5.8125e-05
3.0000e+02,5.8221e-05
3.1000e+02,5.8304e-05
3.2000e+02,5.8378e-05
3.3000e+02,5.8442e-05
3.4000e+02,5.8499e-05
3.5000e+02,5.8549e-05
3.6000e+02,5.8594e-05
3.7000e+02,5.8634e-05
3.8000e+02,5.8669e-05
3.9000e+02,5.8699e-05
4.0000e+02,5.8726e-05
4.1000e+02,5.8750e-05
4.2000e+02,5.8770e-05
4.3000e+02,5.8788e-05
4.4000e+02,5.8804e-05
4.5000e+02,5.8817e-05
4.6000e+02,5.8829e-05
4.7000e+02,5.8839e-05
4.8000e+02,5.8846e-05
4.9000e+02,5.8852e-05
5.0000e+02,5.8856e-05
5.1000e+02,5.8858e-05
5.2000e+02,5.8858e-05
5.3000e+02,5.8858e-05
5.4000e+02,5.8856e-05
5.5000e+02,5.8854e-05
5.6000e+02,5.8852e-05
5.7000e+02,5.8849e-05
5.8000e+02,5.8847e-05
5.9000e+02,5.8846e-05
6.0000e+02,5.8844e-05
6.1000e+02,5.8843e-05
6.2000e+02,5.8842e-05
6.3000e+02,5.8839e-05
6.4000e+02,5.8835e-05
6.5000e+02,5.8828e-05
6.6000e+02,5.8818e-05
6.7000e+02,5.8805e-05
6.8000e+02,5.8788e-05
6.9000e+02,5.8766e-05
7.0000e+02,5.8740e-05
7.1000e+02,5.8710e-05
7.2000e+02,5.8676e-05
7.3000e+02,5.8638e-05
7.4000e+02,5.8596e-05
7.5000e+02,5.8552e-05
7.6000e+02,5.8505e-05
7.7000e+02,5.8456e-05
7.8000e+02,5.8404e-05
7.9000e+02,5.8350e-05
8.0000e+02,5.8293e-05
8.1000e+02,5.8233e-05
8.2000e+02,5.8168e-05
8.3000e+02,5.8098e-05
8.4000e+02,5.8021e-05
8.5000e+02,5.7938e-05
8.6000e+02,5.7847e-05
8.7000e+02,5.7748e-05
8.8000e+02,5.7639e-05
8.9000e+02,5.7519e-05
9.0000e+02,5.7384e-05
9.1000e+02,5.7233e-05
9.2000e+02,5.7063e-05
9.3000e+02,5.6873e-05
9.4000e+02,5.6660e-05
9.5000e+02,5.6427e-05
9.6000e+02,5.6175e-05
9.7000e+02,5.5908e-05
9.8000e+02,5.5628e-05
9.9000e+02,5.5341e-05
1.0000e+03,5.5048e-05
1.0100e+03,5.4752e-05
1.0200e+03,5.4453e-05
1.0300e+03,5.4150e-05
1.0400e+03,5.3839e-05
