# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,8.9943e-05
2.0000e+01,1.6011e-04
3.0000e+01,2.0669e-04
4.0000e+01,2.3543e-04
5.0000e+01,2.5270e-04
6.0000e+01,2.6298e-04
7.0000e+01,2.6908e-04
8.0000e+01,2.7270e-04
9.0000e+01,2.7487e-04
1.0000e+02,2.7618e-04
1.1000e+02,2.7699e-04
1.2000e+02,2.7751e-04
1.3000e+02,2.7785e-04
1.4000e+02,2.7808e-04
1.5000e+02,2.7825e-04
1.6000e+02,2.7838e-04
1.7000e+02,2.7847e-04
1.8000e+02,2.7855e-04
1.9000e+02,2.7861e-04
2.0000e+02,2.7866e-04
2.1000e+02,2.7871e-04
2.2000e+02,2.7874e-04
2.3000e+02,2.7878e-04
2.4000e+02,2.7880e-04
2.5000e+02,2.7882e-04
2.6000e+02,2.7883e-04
2.7000e+02,2.7884e-04
2.8000e+02,2.7885e-04
2.9000e+02,2.7885e-04
3.0000e+02,2.7886e-04
3.1000e+02,2.7885e-04
3.2000e+02,2.7885e-04
3.3000e+02,2.7884e-04
3.4000e+02,2.7880e-04
3.5000e+02,2.7874e-04
3.6000e+02,2.7865e-04
3.7000e+02,2.7856e-04
3.8000e+02,2.7847e-04
3.9000e+02,2.7835e-04
4.0000e+02,2.7820e-04
4.1000e+02,2.7801e-04
4.2000e+02,2.7778e-04
4.3000e+02,2.7754e-04
4.4000e+02,2.7732e-04
4.5000e+02,2.7715e-04
4.6000e+02,2.7703e-04
4.7000e+02,2.7696e-04
4.8000e+02,2.7692e-04
4.9000e+02,2.7691e-04
5.0000e+02,2.7690e-04
5.1000e+02,2.7690e-04
5.2000e+02,2.7690e-04
5.3000e+02,2.7689e-04
5.4000e+02,2.7689e-04
5.5000e+02,2.7689e-04
5.6000e+02,2.7690e-04
5.7000e+02,2.7689e-04
5.8000e+02,2.7686e-04
5.9000e+02,2.7679e-04
6.0000e+02,2.7662e-04
6.1000e+02,2.7632e-04
6.2000e+02,2.7593e-04
6.3000e+02,2.7557e-04
6.4000e+02,2.7524e-04
6.5000e+02,2.7483e-04
6.6000e+02,2.7415e-04
6.7000e+02,2.7317e-04
6.8000e+02,2.7208e-04
6.9000e+02,2.7123e-04
7.0000e+02,2.7075e-04
7.1000e+02,2.7049e-04
7.2000e+02,2.7022e-04
7.3000e+02,2.6975e-04
7.4000e+02,2.6908e-04
7.5000e+02,2.6838e-04
7.6000e+02,2.6780e-04
7.7000e+02,2.6744e-04
7.8000e+02,2.6731e-04
7.9000e+02,2.6737e-04
8.0000e+02,2.6748e-04
8.1000e+02,2.6744e-04
8.2000e+02,2.6716e-04
8.3000e+02,2.6663e-04
8.4000e+02,2.6596e-04
8.5000e+02,2.6535e-04
8.6000e+02,2.6498e-04
8.7000e+02,2.6487e-04
8.8000e+02,2.6489e-04
8.9000e+02,2.6494e-04
9.0000e+02,2.6500e-04
9.1000e+02,2.6497e-04
9.2000e+02,2.6469e-04
9.3000e+02,2.6409e-04
9.4000e+02,2.6322e-04
9.5000e+02,2.6214e-04
9.6000e+02,2.6092e-04
9.7000e+02,2.5957e-04
9.8000e+02,2.5815e-04
9.9000e+02,2.5685e-04
1.0000e+03,2.5582e-04
