# Time , Side-Flux
0.0000e+00,0.0000e+00
1.0000e+01,1.5550e-04
2.0000e+01,2.7984e-04
3.0000e+01,3.6473e-04
4.0000e+01,4.1801e-04
5.0000e+01,4.5015e-04
6.0000e+01,4.6907e-04
7.0000e+01,4.7985e-04
8.0000e+01,4.8561e-04
9.0000e+01,4.8823e-04
1.0000e+02,4.8893e-04
1.1000e+02,4.8848e-04
1.2000e+02,4.8741e-04
1.3000e+02,4.8604e-04
1.4000e+02,4.8459e-04
1.5000e+02,4.8318e-04
1.6000e+02,4.8189e-04
1.7000e+02,4.8075e-04
1.8000e+02,4.7978e-04
1.9000e+02,4.7897e-04
2.0000e+02,4.7831e-04
2.1000e+02,4.7779e-04
2.2000e+02,4.7739e-04
2.3000e+02,4.7709e-04
2.4000e+02,4.7686e-04
2.5000e+02,4.7670e-04
2.6000e+02,4.7660e-04
2.7000e+02,4.7654e-04
2.8000e+02,4.7650e-04
2.9000e+02,4.7648e-04
3.0000e+02,4.7646e-04
3.1000e+02,4.7647e-04
3.2000e+02,4.7648e-04
3.3000e+02,4.7645e-04
3.4000e+02,4.7638e-04
3.5000e+02,4.7631e-04
3.6000e+02,4.7627e-04
3.7000e+02,4.7626e-04
3.8000e+02,4.7620e-04
3.9000e+02,4.7604e-04
4.0000e+02,4.7578e-04
4.1000e+02,4.7548e-04
4.2000e+02,4.7523e-04
4.3000e+02,4.7505e-04
4.4000e+02,4.7494e-04
4.5000e+02,4.7486e-04
4.6000e+02,4.7479e-04
4.7000e+02,4.7473e-04
4.8000e+02,4.7467e-04
4.9000e+02,4.7461e-04
5.0000e+02,4.7456e-04
5.1000e+02,4.7449e-04
5.2000e+02,4.7443e-04
5.3000e+02,4.7437e-04
5.4000e+02,4.7433e-04
5.5000e+02,4.7431e-04
5.6000e+02,4.7428e-04
5.7000e+02,4.7421e-04
5.8000e+02,4.7407e-04
5.9000e+02,4.7378e-04
6.0000e+02,4.7323e-04
6.1000e+02,4.7237e-04
6.2000e+02,4.7128e-04
6.3000e+02,4.7009e-04
6.4000e+02,4.6872e-04
6.5000e+02,4.6693e-04
6.6000e+02,4.6453e-04
6.7000e+02,4.6164e-04
6.8000e+02,4.5873e-04
6.9000e+02,4.5626e-04
7.0000e+02,4.5426e-04
7.1000e+02,4.5233e-04
7.2000e+02,4.5003e-04
7.3000e+02,4.4711e-04
7.4000e+02,4.4378e-04
7.5000e+02,4.4057e-04
7.6000e+02,4.3798e-04
7.7000e+02,4.3641e-04
7.8000e+02,4.3596e-04
7.9000e+02,4.3626e-04
8.0000e+02,4.3654e-04
8.1000e+02,4.3606e-04
8.2000e+02,4.3442e-04
8.3000e+02,4.3164e-04
8.4000e+02,4.2825e-04
8.5000e+02,4.2518e-04
8.6000e+02,4.2321e-04
8.7000e+02,4.2249e-04
8.8000e+02,4.2276e-04
8.9000e+02,4.2385e-04
9.0000e+02,4.2550e-04
9.1000e+02,4.2701e-04
9.2000e+02,4.2746e-04
9.3000e+02,4.2631e-04
9.4000e+02,4.2350e-04
9.5000e+02,4.1917e-04
9.6000e+02,4.1354e-04
9.7000e+02,4.0693e-04
9.8000e+02,4.0021e-04
9.9000e+02,3.9471e-04
1.0000e+03,3.9146e-04
1.0100e+03,3.9101e-04
1.0200e+03,3.9308e-04
1.0300e+03,3.9647e-04
1.0400e+03,3.9992e-04
1.0500e+03,4.0268e-04
1.0600e+03,4.0412e-04
1.0700e+03,4.0370e-04
1.0800e+03,4.0106e-04
1.0900e+03,3.9594e-04
1.1000e+03,3.8858e-04
1.1100e+03,3.8015e-04
1.1200e+03,3.7202e-04
1.1300e+03,3.6495e-04
1.1400e+03,3.5923e-04
1.1500e+03,3.5503e-04
1.1600e+03,3.5232e-04
1.1700e+03,3.5072e-04
1.1800e+03,3.4978e-04
1.1900e+03,3.4936e-04
1.2000e+03,3.4947e-04
1.2100e+03,3.4995e-04
1.2200e+03,3.5056e-04
1.2300e+03,3.5115e-04
1.2400e+03,3.5162e-04
1.2500e+03,3.5179e-04
1.2600e+03,3.5141e-04
1.2700e+03,3.5045e-04
1.2800e+03,3.4908e-04
1.2900e+03,3.4757e-04
1.3000e+03,3.4610e-04
1.3100e+03,3.4475e-04
1.3200e+03,3.4358e-04
1.3300e+03,3.4255e-04
1.3400e+03,3.4154e-04
1.3500e+03,3.4026e-04
1.3600e+03,3.3840e-04
1.3700e+03,3.3606e-04
1.3800e+03,3.3362e-04
1.3900e+03,3.3144e-04
1.4000e+03,3.2974e-04
1.4100e+03,3.2855e-04
1.4200e+03,3.2773e-04
1.4300e+03,3.2710e-04
1.4400e+03,3.2665e-04
1.4500e+03,3.2645e-04
1.4600e+03,3.2643e-04
1.4700e+03,3.2641e-04
1.4800e+03,3.2630e-04
1.4900e+03,3.2609e-04
1.5000e+03,3.2581e-04
1.5100e+03,3.2549e-04
1.5200e+03,3.2518e-04
1.5300e+03,3.2490e-04
1.5400e+03,3.2470e-04
1.5500e+03,3.2457e-04
1.5600e+03,3.2453e-04
1.5700e+03,3.2455e-04
1.5800e+03,3.2460e-04
1.5900e+03,3.2464e-04
1.6000e+03,3.2465e-04
1.6100e+03,3.2461e-04
1.6200e+03,3.2452e-04
